PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Amen Thompson,amen thompson,HOU,1.6764705882352942,34,stl,HOU,HOU,1,top,Amen Thompson,31,7,10,0.056807104209010056,0.22917728709733262,-0.21910643006231245,0.1677031086729363,-0.08085565990926806,0.5,0.5714285714285714,-0.4482837171596451,False,False,,,,,,,,,,,,,,,,False,False
Tari Eason,tari eason,HOU,1.3928571428571428,28,stl,HOU,HOU,2,top,Tari Eason,25,5,8,-0.1320311281774466,0.02621212121212122,-0.6145230314347961,0.12369545341513306,-0.07756964462652355,0.25,0.6,-0.6407351526469174,False,False,,,,,,,,,,,,,,,,False,False
Reed Sheppard,reed sheppard,HOU,1.25,36,stl,HOU,HOU,3,top,Reed Sheppard,33,8,11,0.20212987931510695,0.04738440510036618,0.31075486773762634,0.20520765939155078,0.12087713368294468,0.36363636363636365,0.375,0.26337046263726016,False,False,,,,,,,,,,,,,,,,False,False
Jeff Green,jeff green,HOU,0.09090909090909091,11,stocks,HOU,HOU,1,bottom,Jeff Green,8,2,4,-0.011954365079365079,0.4375,-0.17916666666666667,-0.12698412698412698,-0.5340122627242629,0.0,0.5,-0.6166666666666667,False,False,,,,,,,,,,,,,,,,False,False
JD Davison,jd davison,HOU,0.3,10,stocks,HOU,HOU,2,bottom,JD Davison,7,3,2,-0.3433673469387756,-0.43452380952380953,0.08333333333333334,-0.6333333333333333,0.4538851663394379,0.5,0.0,0.5178571428571429,False,True,,,,,,,,,,,,,,,,False,False
Jae'Sean Tate,jae'sean tate,HOU,0.3333333333333333,15,stocks,HOU,HOU,3,bottom,Jae'Sean Tate,12,5,3,0.2464759777259777,0.19733599733599733,-0.18095238095238098,0.6284722222222222,-0.18717446833946266,0.0,0.4,-0.3782883782883783,False,False,,,,,,,,,,,,,,,,False,False
Amen Thompson,amen thompson,HOU,2.323529411764706,34,stocks,HOU,HOU,1,top,Amen Thompson,31,7,10,0.016161133762716228,0.25586238642634884,-0.5100080556698204,0.2721456427398546,-0.1377418771851136,0.3,0.42857142857142855,-0.7658704420961693,False,False,,,,,,,,,,,,,,,,False,False
Alperen Sengun,alperen sengun,HOU,2.15625,32,stocks,HOU,HOU,2,top,Alperen Sengun,29,8,9,-0.044183937659859916,0.3447799953314659,-0.02402122836905453,-0.3186152582888479,0.0018991391878519252,0.3333333333333333,0.5,-0.36880122370052043,False,False,,,,,,,,,,,,,,,,False,False
Reed Sheppard,reed sheppard,HOU,2.0,36,stocks,HOU,HOU,3,top,Reed Sheppard,33,8,11,0.3433389419548981,-0.019797682612327894,0.4645307515337942,0.4556234484670375,0.12111673205823069,0.36363636363636365,0.375,0.4843284341461221,False,False,,,,,,,,,,,,,,,,False,False
Tony Bradley,tony bradley,IND,0.5,10,ast,IND,IND,1,bottom,Tony Bradley,7,5,1,0.09359410430839003,-0.2861111111111111,2.8,-0.7142857142857143,0.5824344256671257,1.0,0.2,3.086111111111111,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,IND,0.7777777777777778,9,ast,IND,IND,2,bottom,Isaiah Jackson,6,2,2,0.669047619047619,1.6904761904761905,0.024999999999999994,0.2916666666666667,-0.4398027220926809,0.5,0.5,-1.6654761904761906,False,False,,,,,,,,,,,,,,,,False,False
Ethan Thompson,ethan thompson,IND,1.0909090909090908,11,ast,IND,IND,3,bottom,Ethan Thompson,8,3,3,0.9839285714285714,0.85,1.1904761904761905,0.875,0.06681805912378971,0.6666666666666666,0.6666666666666666,0.3404761904761905,False,False,,,,,,,,,,,,,,,,False,False
Andrew Nembhard,andrew nembhard,IND,7.8076923076923075,26,ast,IND,IND,1,top,Andrew Nembhard,23,10,5,-1.0349395775273944,-1.515912393162393,-0.22537136066547844,-0.9397036935223433,0.06359876817746161,0.4,0.3,1.2905410324969147,False,True,,,,,,,,,,,,,,,,False,False
T.J. McConnell,t.j. mcconnell,IND,4.769230769230769,26,ast,IND,IND,2,top,T.J. McConnell,23,10,5,-0.37365651010259093,-0.1898863211951447,0.5896825396825397,-1.2054561523526055,0.039773664225123094,0.8,0.5,0.7795688608776844,True,False,,,,,,,,,,,,,,,,False,False
Pascal Siakam,pascal siakam,IND,4.090909090909091,22,ast,IND,IND,3,top,Pascal Siakam,19,8,4,-0.38986736382043535,-0.23300653594771237,0.12202380952380953,-0.8616461233002586,0.02937308411674468,0.75,0.375,0.3550303454715219,False,False,,,,,,,,,,,,,,,,False,False
Kam Jones,kam jones,IND,0.0,22,blk,IND,IND,1,bottom,Kam Jones,19,7,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Ben Sheppard,ben sheppard,IND,0.030303030303030304,33,blk,IND,IND,2,bottom,Ben Sheppard,30,12,9,-0.011354601752645906,0.044227420283765785,-0.03864108918456745,-0.05817747703593996,-0.25450942264906784,0.0,0.08333333333333333,-0.08286850946833324,False,False,,,,,,,,,,,,,,,,False,False
T.J. McConnell,t.j. mcconnell,IND,0.11538461538461539,26,blk,IND,IND,3,bottom,T.J. McConnell,23,10,5,-0.080403843355408,-0.08365499533146592,-0.1738095238095238,-0.017961353101513297,0.025887187205280632,0.0,0.1,-0.09015452847805788,False,False,,,,,,,,,,,,,,,,False,False
Jay Huff,jay huff,IND,1.5757575757575757,33,blk,IND,IND,1,top,Jay Huff,30,12,9,0.20657283753145178,0.07324894209497353,-0.00044444283574722004,0.5913553118139551,0.054665702497602706,0.4444444444444444,0.4166666666666667,-0.07369338493072075,False,False,,,,,,,,,,,,,,,,False,False
Aaron Nesmith,aaron nesmith,IND,0.5833333333333334,24,blk,IND,IND,2,top,Aaron Nesmith,21,9,5,-0.14004109150518973,-0.13516449252809012,-0.29992784992785,-0.03210617703098907,0.020874335322346782,0.4,0.3333333333333333,-0.16476335739975986,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,IND,0.5555555555555556,9,blk,IND,IND,3,top,Isaiah Jackson,6,2,2,0.6412698412698413,0.8571428571428572,0.15,0.9166666666666667,-0.35489378039587904,0.5,0.5,-0.7071428571428572,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,IND,0.0,9,fg3m,IND,IND,1,bottom,Isaiah Jackson,6,2,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Tony Bradley,tony bradley,IND,0.1,10,fg3m,IND,IND,2,bottom,Tony Bradley,7,5,1,0.08871882086167801,0.15277777777777776,0.0,-0.14285714285714285,-0.28934558812808175,0.0,0.2,-0.15277777777777776,False,False,,,,,,,,,,,,,,,,False,False
T.J. McConnell,t.j. mcconnell,IND,0.23076923076923078,26,fg3m,IND,IND,3,bottom,T.J. McConnell,23,10,5,-0.15865559398966955,-0.20767763772175538,0.20634920634920642,-0.3255060395363599,0.2240144726520033,0.4,0.2,0.4140268440709618,False,False,,,,,,,,,,,,,,,,False,False
Taelon Peter,taelon peter,IND,2.111111111111111,9,fg3m,IND,IND,1,top,Taelon Peter,6,1,4,0.6605158730158728,-0.125,0.27202380952380956,3.0,0.0003253094447891552,0.5,0.0,0.39702380952380956,False,False,,,,,,,,,,,,,,,,False,False
Andrew Nembhard,andrew nembhard,IND,2.0,26,fg3m,IND,IND,2,top,Andrew Nembhard,23,10,5,-0.04120201546265389,-0.33769017094017095,0.42733214497920374,0.03657432860808135,0.21799409240720596,0.6,0.4,0.7650223159193748,True,True,,,,,,,,,,,,,,,,False,False
Jarace Walker,jarace walker,IND,1.90625,32,fg3m,IND,IND,3,top,Jarace Walker,29,11,9,-0.056272154702225886,0.23622515477354192,0.41810572569193255,-0.8881467466778784,-0.10044624077389419,0.4444444444444444,0.6363636363636364,0.18188057091839063,False,False,,,,,,,,,,,,,,,,False,False
Tony Bradley,tony bradley,IND,7.4,10,pra,IND,IND,1,bottom,Tony Bradley,7,5,1,1.6554988662131522,-1.219444444444444,10.4,7.285714285714286,0.6513790908071848,1.0,0.4,11.619444444444444,False,True,,,,,,,,,,,,,,,,False,False
Ethan Thompson,ethan thompson,IND,7.545454545454546,11,pra,IND,IND,2,bottom,Ethan Thompson,8,3,3,5.5440476190476184,7.466666666666666,2.7619047619047614,6.833333333333334,-0.29347844581954874,0.3333333333333333,0.6666666666666666,-4.704761904761904,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,IND,8.666666666666666,9,pra,IND,IND,3,bottom,Isaiah Jackson,6,2,2,3.539285714285714,4.976190476190476,4.1,1.5416666666666665,0.007986082013747028,0.5,0.5,-0.8761904761904766,False,False,,,,,,,,,,,,,,,,False,False
Pascal Siakam,pascal siakam,IND,35.54545454545455,22,pra,IND,IND,1,top,Pascal Siakam,19,8,4,-1.3825551385861794,1.1012181956115787,-4.866071428571429,-2.2305724976777603,-0.35465161160289427,0.5,0.5,-5.967289624183008,False,False,,,,,,,,,,,,,,,,False,False
Andrew Nembhard,andrew nembhard,IND,27.96153846153846,26,pra,IND,IND,2,top,Andrew Nembhard,23,10,5,-2.5794934293653626,-4.435532051282051,0.41087344028520506,-2.1284244455011048,0.16787312496051698,0.8,0.3,4.846405491567256,True,True,,,,,,,,,,,,,,,,False,False
Jarace Walker,jarace walker,IND,22.125,32,pra,IND,IND,3,top,Jarace Walker,29,11,9,5.044426879937704,3.702226073047187,7.647130860837756,4.082190551903837,0.184331344717172,0.6666666666666666,0.6363636363636364,3.9449047877905694,True,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,IND,3.4444444444444446,9,pts,IND,IND,1,bottom,Isaiah Jackson,6,2,2,0.9222222222222222,0.33333333333333326,2.85,-0.41666666666666674,0.29063530541947724,0.5,0.5,2.5166666666666666,False,False,,,,,,,,,,,,,,,,False,False
Tony Bradley,tony bradley,IND,3.7,10,pts,IND,IND,2,bottom,Tony Bradley,7,5,1,0.5604875283446711,-0.16388888888888892,0.6000000000000001,4.142857142857142,0.21361106907270921,1.0,0.2,0.7638888888888891,False,False,,,,,,,,,,,,,,,,False,False
Kam Jones,kam jones,IND,4.681818181818182,22,pts,IND,IND,3,bottom,Kam Jones,19,7,7,2.738067619650641,0.40101131361635556,5.234475841618699,2.5149749373433585,0.49725386007712424,1.0,0.42857142857142855,4.833464528002343,True,False,,,,,,,,,,,,,,,,False,False
Pascal Siakam,pascal siakam,IND,24.681818181818183,22,pts,IND,IND,1,top,Pascal Siakam,19,8,4,-0.1922454539286867,1.1729400093370685,-3.0198412698412698,-0.1366883742823595,-0.2993248325327186,0.5,0.625,-4.192781279178338,False,False,,,,,,,,,,,,,,,,False,False
Andrew Nembhard,andrew nembhard,IND,16.923076923076923,26,pts,IND,IND,2,top,Andrew Nembhard,23,10,5,-1.2431358344189227,-2.811514957264957,0.7827688651218068,-0.548852368074336,0.21943824982294263,0.8,0.4,3.594283822386764,True,True,,,,,,,,,,,,,,,,False,False
Jarace Walker,jarace walker,IND,13.59375,32,pts,IND,IND,3,top,Jarace Walker,29,11,9,2.4527385022502783,3.1319240795047247,3.405137566775497,0.6702237321918452,-0.05721288188383774,0.6666666666666666,0.8181818181818182,0.2732134872707723,False,False,,,,,,,,,,,,,,,,False,False
Ethan Thompson,ethan thompson,IND,1.5454545454545454,11,reb,IND,IND,1,bottom,Ethan Thompson,8,3,3,1.0182539682539684,1.8,0.02645502645502651,1.3333333333333335,-0.4987075334544291,0.6666666666666666,1.0,-1.7735449735449735,False,False,,,,,,,,,,,,,,,,False,False
Kam Jones,kam jones,IND,1.6818181818181819,22,reb,IND,IND,2,bottom,Kam Jones,19,7,7,0.6815067647396148,0.30941831277965737,1.3623364730507588,0.2492690058479532,0.25228479600728293,0.7142857142857143,0.2857142857142857,1.0529181602711013,True,False,,,,,,,,,,,,,,,,False,False
T.J. McConnell,t.j. mcconnell,IND,1.9615384615384615,26,reb,IND,IND,3,bottom,T.J. McConnell,23,10,5,0.046273359116564675,0.08638235294117647,-0.18015873015873013,0.13765717263285912,-0.037045998041889426,0.6,0.7,-0.2665410830999066,False,False,,,,,,,,,,,,,,,,False,False
Pascal Siakam,pascal siakam,IND,6.7727272727272725,22,reb,IND,IND,1,top,Pascal Siakam,19,8,4,-0.8004423208370577,0.16128472222222245,-1.9682539682539684,-1.232238000095143,-0.2866300431354965,0.25,0.375,-2.129538690476191,False,False,,,,,,,,,,,,,,,,False,False
Johnny Furphy,johnny furphy,IND,5.842105263157895,19,reb,IND,IND,2,top,Johnny Furphy,16,8,4,-0.29088053490627014,0.21180555555555558,0.0807005494505495,-1.6678338001867412,-0.12641690051925694,0.75,0.375,-0.13110500610500608,False,False,,,,,,,,,,,,,,,,False,False
Jarace Walker,jarace walker,IND,5.71875,32,reb,IND,IND,3,top,Jarace Walker,29,11,9,2.054304208987822,1.0609711484344915,2.79613981803637,2.5265423406155674,0.2542360089785865,0.6666666666666666,0.8181818181818182,1.7351686696018784,True,False,,,,,,,,,,,,,,,,False,False
Tony Bradley,tony bradley,IND,0.3,10,stl,IND,IND,1,bottom,Tony Bradley,7,5,1,0.02585034013605445,0.13333333333333336,-0.2,-0.2857142857142857,-0.43655077767419825,0.0,0.4,-0.33333333333333337,False,False,,,,,,,,,,,,,,,,False,False
Kobe Brown,kobe brown,IND,0.42857142857142855,14,stl,IND,IND,2,bottom,Kobe Brown,14,4,5,0.15525176953212355,-0.02433198380566802,0.5453431372549019,-0.09117259552042159,0.26589876771356213,0.6,0.25,0.5696751210605699,True,False,,,,,,,,,,,,,,,,False,False
Aaron Nesmith,aaron nesmith,IND,0.4583333333333333,24,stl,IND,IND,3,bottom,Aaron Nesmith,21,9,5,0.02461375575426689,-0.0016653360216872433,-0.05995670995670997,0.11880863497404855,0.1132595807399682,0.4,0.4444444444444444,-0.058291373935022726,False,False,,,,,,,,,,,,,,,,False,False
Taelon Peter,taelon peter,IND,1.4444444444444444,9,stl,IND,IND,1,top,Taelon Peter,6,1,4,-0.023015873015873007,-0.5,-0.07619047619047614,0.6666666666666667,0.11748795397951903,0.25,0.0,0.42380952380952386,False,False,,,,,,,,,,,,,,,,False,False
Jarace Walker,jarace walker,IND,1.15625,32,stl,IND,IND,2,top,Jarace Walker,29,11,9,0.07513588641138154,-0.01845063538611925,0.18608911841670464,0.07856618104744816,0.03384311069063754,0.4444444444444444,0.2727272727272727,0.20453975380282388,False,False,,,,,,,,,,,,,,,,False,False
T.J. McConnell,t.j. mcconnell,IND,1.0,26,stl,IND,IND,3,top,T.J. McConnell,23,10,5,-0.36015424933649337,-0.33616036414565825,-0.6333333333333333,-0.2194096783270124,0.05767583628788281,0.0,0.3,-0.29717296918767505,False,True,,,,,,,,,,,,,,,,False,False
Kam Jones,kam jones,IND,0.5,22,stocks,IND,IND,1,bottom,Kam Jones,19,7,7,0.35429043825654544,0.0805085670631889,0.7692351299494157,0.15666248955722645,0.43691159404220187,0.7142857142857143,0.2857142857142857,0.6887265628862268,True,False,,,,,,,,,,,,,,,,False,False
Ben Sheppard,ben sheppard,IND,0.5757575757575758,33,stocks,IND,IND,2,bottom,Ben Sheppard,30,12,9,-0.04762509434848653,-0.37237616151612335,-0.0022730087947479116,0.3400242429879572,0.24010024879870298,0.4444444444444444,0.16666666666666666,0.37010315272137545,False,True,,,,,,,,,,,,,,,,False,False
Tony Bradley,tony bradley,IND,0.6,10,stocks,IND,IND,3,bottom,Tony Bradley,7,5,1,-0.034183673469387714,-0.22499999999999995,1.6,-0.7142857142857143,0.38894828609104254,1.0,0.4,1.825,False,False,,,,,,,,,,,,,,,,False,False
Jay Huff,jay huff,IND,2.303030303030303,33,stocks,IND,IND,1,top,Jay Huff,30,12,9,0.28074387298747344,0.036674230276734554,0.2967291565117652,0.5901847797441668,0.04766696493168137,0.6666666666666666,0.5,0.2600549262350306,False,False,,,,,,,,,,,,,,,,False,False
Taelon Peter,taelon peter,IND,1.6666666666666667,9,stocks,IND,IND,2,top,Taelon Peter,6,1,4,0.22103174603174605,-0.75,0.35238095238095235,0.6666666666666667,0.3436051550436436,0.5,0.0,1.1023809523809525,False,False,,,,,,,,,,,,,,,,False,False
Jarace Walker,jarace walker,IND,1.46875,32,stocks,IND,IND,3,top,Jarace Walker,29,11,9,0.1261147055269247,-0.20356127254954234,0.23649853339508514,0.4186681841966686,0.1344164743196281,0.4444444444444444,0.36363636363636365,0.44005980594462746,False,False,,,,,,,,,,,,,,,,False,False
Yanic Konan Niederhauser,yanic konan niederhauser,LAC,0.28,25,ast,LAC,LAC,1,bottom,Yanic Konan Niederhauser,22,5,6,-0.03116976617317725,-0.32586898395721925,0.03566017316017316,0.0663317295468325,0.14874175758043248,0.16666666666666666,0.0,0.3615291571173924,False,True,,,,,,,,,,,,,,,,False,False
Kobe Brown,kobe brown,LAC,0.46153846153846156,13,ast,LAC,LAC,2,bottom,Kobe Brown,10,3,2,0.12315295815295815,0.38333333333333336,0.6666666666666666,-0.25036075036075034,-0.03189044672027268,0.5,0.3333333333333333,0.28333333333333327,False,False,,,,,,,,,,,,,,,,False,False
Cam Christie,cam christie,LAC,0.5833333333333334,24,ast,LAC,LAC,3,bottom,Cam Christie,21,4,8,0.17575680039360023,0.10294117647058823,0.516299270904534,-0.09458511831700238,0.24103306466280083,0.75,0.5,0.4133580944339458,False,False,,,,,,,,,,,,,,,,False,False
James Harden,james harden,LAC,8.642857142857142,14,ast,LAC,LAC,1,top,James Harden,11,3,4,-0.11949187176459895,0.6238095238095239,-0.3229166666666665,-0.47354312354312356,-0.12556091637674072,0.5,0.6666666666666666,-0.9467261904761904,False,False,,,,,,,,,,,,,,,,False,False
Kris Dunn,kris dunn,LAC,4.4,35,ast,LAC,LAC,2,top,Kris Dunn,32,8,10,0.31890064032228166,-0.32786578341013817,-0.2681765946471829,1.1078223360047106,0.0005465712141818131,0.4,0.5,0.05968918876295526,False,True,,,,,,,,,,,,,,,,False,False
Kawhi Leonard,kawhi leonard,LAC,3.838709677419355,31,ast,LAC,LAC,3,top,Kawhi Leonard,28,7,8,0.03831203014473693,0.20105820105820107,-0.4459665334665335,0.24869705418288418,-0.0707309227978454,0.5,0.5714285714285714,-0.6470247345247345,False,False,,,,,,,,,,,,,,,,False,False
Kobe Brown,kobe brown,LAC,0.0,13,blk,LAC,LAC,1,bottom,Kobe Brown,10,3,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Cam Christie,cam christie,LAC,0.041666666666666664,24,blk,LAC,LAC,2,bottom,Cam Christie,21,4,8,0.02463194359407078,-0.014705882352941176,-0.02654647983595352,0.08760735373054214,-0.12000831607951225,0.0,0.0,-0.011840597483012343,False,False,,,,,,,,,,,,,,,,False,False
Kris Dunn,kris dunn,LAC,0.05714285714285714,35,blk,LAC,LAC,3,bottom,Kris Dunn,32,8,10,-0.01495260852982367,-0.04913594470046083,0.13005948300065948,-0.0989993389540904,0.3176359574972894,0.2,0.0,0.1791954277011203,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,LAC,1.3,10,blk,LAC,LAC,1,top,Isaiah Jackson,10,2,5,0.6702528272381214,-0.1111111111111111,1.3609116373822256,0.04006410256410257,0.5194969853422676,1.0,0.5,1.4720227484933368,True,False,,,,,,,,,,,,,,,,False,False
Derrick Jones Jr.,derrick jones jr.,LAC,1.15,20,blk,LAC,LAC,2,top,Derrick Jones Jr.,17,3,6,0.14658469072965521,1.0666666666666667,-0.2436558568137515,0.094234360410831,-0.4612162904494476,0.16666666666666666,1.0,-1.310322523480418,False,False,,,,,,,,,,,,,,,,False,False
Brook Lopez,brook lopez,LAC,1.0857142857142856,35,blk,LAC,LAC,3,top,Brook Lopez,32,8,10,0.08384143268325114,-0.2757152457757297,0.6504651884063649,-0.1154288622852696,0.3526834142987662,0.6,0.25,0.9261804341820946,True,False,,,,,,,,,,,,,,,,False,False
Isaiah Jackson,isaiah jackson,LAC,0.0,10,fg3m,LAC,LAC,1,bottom,Isaiah Jackson,10,2,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Ivica Zubac,ivica zubac,LAC,0.0,15,fg3m,LAC,LAC,2,bottom,Ivica Zubac,12,4,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Yanic Konan Niederhauser,yanic konan niederhauser,LAC,0.04,25,fg3m,LAC,LAC,3,bottom,Yanic Konan Niederhauser,22,5,6,0.037353703608644324,0.0,-0.014520202020202022,0.0826275174101261,-0.13506102827216107,0.0,0.0,-0.014520202020202022,False,False,,,,,,,,,,,,,,,,False,False
Kawhi Leonard,kawhi leonard,LAC,2.6129032258064515,31,fg3m,LAC,LAC,1,top,Kawhi Leonard,28,7,8,-0.37571975653883477,-0.38095238095238093,-0.5564979919505781,-0.2616540446781602,-0.11640571484934761,0.25,0.42857142857142855,-0.1755456109981972,False,True,,,,,,,,,,,,,,,,False,False
James Harden,james harden,LAC,2.2857142857142856,14,fg3m,LAC,LAC,2,top,James Harden,11,3,4,0.289946164946165,-0.13095238095238093,-0.06597222222222221,0.9615384615384616,0.09331026450873607,0.5,0.3333333333333333,0.06498015873015872,False,False,,,,,,,,,,,,,,,,False,False
John Collins,john collins,LAC,1.7916666666666667,24,fg3m,LAC,LAC,3,top,John Collins,21,6,6,-0.4604146918635986,-0.591250562303194,-0.3199051853943158,-0.466863782550057,0.05013221774919085,0.16666666666666666,0.3333333333333333,0.27134537690887817,False,True,,,,,,,,,,,,,,,,False,False
Kobe Brown,kobe brown,LAC,3.4615384615384617,13,pra,LAC,LAC,1,bottom,Kobe Brown,10,3,2,1.5398773448773448,-0.016666666666666607,4.958333333333333,1.1064213564213565,0.280936341317842,1.0,0.3333333333333333,4.975,True,False,,,,,,,,,,,,,,,,False,False
TyTy Washington Jr.,tyty washington jr.,LAC,3.5555555555555554,9,pra,LAC,LAC,2,bottom,TyTy Washington Jr.,6,1,3,-3.4591269841269843,-0.75,-3.4682539682539684,-4.8,-0.27433804790883654,0.0,0.0,-2.7182539682539684,False,False,,,,,,,,,,,,,,,,False,False
Cam Christie,cam christie,LAC,4.333333333333333,24,pra,LAC,LAC,3,bottom,Cam Christie,21,4,8,0.5154886782821707,5.324754901960785,1.1537821827295511,-2.1893349806393285,-0.08658554574961845,0.375,0.5,-4.170972719231234,False,False,,,,,,,,,,,,,,,,False,False
Kawhi Leonard,kawhi leonard,LAC,38.74193548387097,31,pra,LAC,LAC,1,top,Kawhi Leonard,28,7,8,0.3197830910033636,0.17332710862122575,-1.2333935461090624,1.3544450120475462,-0.23057355462663817,0.375,0.5714285714285714,-1.4067206547302882,False,False,,,,,,,,,,,,,,,,False,False
James Harden,james harden,LAC,37.07142857142857,14,pra,LAC,LAC,2,top,James Harden,11,3,4,1.83946053946054,5.569047619047619,0.3541666666666661,0.5275641025641047,-0.19170168859517409,0.25,0.6666666666666666,-5.214880952380953,False,False,,,,,,,,,,,,,,,,False,False
Bennedict Mathurin,bennedict mathurin,LAC,28.466666666666665,15,pra,LAC,LAC,3,top,Bennedict Mathurin,15,3,5,3.38049020781993,2.9236111111111107,3.4347409315830375,3.537545018007203,0.24513014372556877,0.8,0.6666666666666666,0.5111298204719268,True,False,,,,,,,,,,,,,,,,False,False
Kobe Brown,kobe brown,LAC,2.076923076923077,13,pts,LAC,LAC,1,bottom,Kobe Brown,10,3,2,1.1279545454545457,-0.43333333333333335,2.104166666666667,1.6742424242424243,0.1455541575748221,1.0,0.3333333333333333,2.5375000000000005,True,True,,,,,,,,,,,,,,,,False,False
TyTy Washington Jr.,tyty washington jr.,LAC,2.111111111111111,9,pts,LAC,LAC,2,bottom,TyTy Washington Jr.,6,1,3,-2.4148809523809525,-0.5,-1.974206349206349,-4.033333333333333,0.06359273836394588,0.0,0.0,-1.474206349206349,False,False,,,,,,,,,,,,,,,,False,False
