date,sport,player,prop,std_dir,gob_dir,same_direction,pair_kind,std_line,gob_line,delta_pct,distance_bucket,gob_factor,std_hit,gob_hit,std_tier,gob_tier,std_ml_prob,gob_ml_prob,prior_std_n,prior_std_hr,high_std_consistent,std_ev_realized,gob_ev_realized,ev_uplift_realized
2026-06-03,WNBA,Marine Johannes,3-PT Made,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,1,1,D,C,0.4766,0.7367,0,,False,1.0,0.6,-0.4
2026-06-06,WNBA,Marine Johannes,3-PT Made,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,1,D,C,0.4943,0.7663,1,1.0,False,-1.0,0.6,1.6
2026-06-08,WNBA,Marine Johannes,3-PT Made,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,0,D,C,0.486,0.7401,2,0.5,False,-1.0,-1.0,0.0
2026-06-21,WNBA,Marine Johannes,3-PT Made,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.9688,1.0,3,0.3333,False,1.0,0.35,-0.65
2026-06-30,WNBA,Marine Johannes,3-PT Made,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,D,C,0.5066,0.6736,4,0.5,False,-1.0,0.35,1.35
2026-06-03,WNBA,Marine Johannes,Assists,OVER,OVER,True,same_over,3.5,2.5,0.7143,0.65–0.75,0.7143,0,0,D,C,0.4839,0.7367,0,,False,-1.0,-1.0,0.0
2026-06-11,WNBA,Marine Johannes,Assists,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,0,D,C,0.61,1.0,1,0.0,False,-1.0,-1.0,0.0
2026-06-17,WNBA,Marine Johannes,Assists,UNDER,OVER,False,std_under_gob_over,2.5,1.5,0.6,<0.65,0.6,1,0,A,C,0.4176,1.0,2,0.0,False,1.0,-1.0,-2.0
2026-06-11,WNBA,Marine Johannes,Fantasy Score,OVER,OVER,True,same_over,20.5,16.0,0.7805,0.75–0.85,0.7805,0,1,A,A,1.0,1.0,0,,False,-1.0,0.7805,1.7805
2026-06-14,WNBA,Marine Johannes,Fantasy Score,UNDER,OVER,False,std_under_gob_over,18.0,14.0,0.7778,0.75–0.85,0.7778,1,1,A,A,0.4176,1.0,1,0.0,False,1.0,0.7778,-0.2222
2026-06-17,WNBA,Marine Johannes,Fantasy Score,OVER,OVER,True,same_over,17.0,12.0,0.7059,0.65–0.75,0.7059,0,0,C,A,0.6401,1.0,2,0.5,False,-1.0,-1.0,0.0
2026-06-19,WNBA,Marine Johannes,Fantasy Score,OVER,OVER,True,same_over,14.5,10.0,0.6897,0.65–0.75,0.6897,1,1,A,A,1.0,1.0,3,0.3333,False,1.0,0.6897,-0.3103
2026-06-28,WNBA,Marine Johannes,Fantasy Score,UNDER,OVER,False,std_under_gob_over,14.5,10.0,0.6897,0.65–0.75,0.6897,1,1,D,A,0.6548,0.6319,4,0.5,False,1.0,0.6897,-0.3103
2026-06-03,WNBA,Marine Johannes,Points,UNDER,OVER,False,std_under_gob_over,11.0,7.5,0.6818,0.65–0.75,0.6818,0,1,A,A,0.3006,0.7284,0,,False,-1.0,0.6818,1.6818
2026-06-06,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,10.5,7.5,0.7143,0.65–0.75,0.7143,0,1,D,B,0.4815,0.7211,1,0.0,False,-1.0,0.7143,1.7143
2026-06-08,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,10.5,7.5,0.7143,0.65–0.75,0.7143,0,0,D,B,0.4644,0.6978,2,0.0,False,-1.0,-1.0,0.0
2026-06-11,WNBA,Marine Johannes,Points,UNDER,OVER,False,std_under_gob_over,10.5,7.5,0.7143,0.65–0.75,0.7143,0,1,A,B,0.3319,1.0,3,0.0,False,-1.0,0.7143,1.7143
2026-06-14,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,8.5,5.5,0.6471,<0.65,0.6471,0,1,D,B,0.6017,1.0,4,0.0,False,-1.0,0.6471,1.6471
2026-06-17,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,8.0,4.5,0.5625,<0.65,0.5625,0,0,A,A,1.0,1.0,5,0.0,False,-1.0,-1.0,0.0
2026-06-19,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,7.5,4.5,0.6,<0.65,0.6,0,0,A,B,1.0,1.0,6,0.0,False,-1.0,-1.0,0.0
2026-06-21,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,7.5,4.5,0.6,<0.65,0.6,1,1,A,B,0.8482,1.0,7,0.0,False,1.0,0.6,-0.4
2026-06-28,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,7.0,4.5,0.6429,<0.65,0.6429,0,0,D,B,0.381,0.6432,8,0.125,False,-1.0,-1.0,0.0
2026-06-30,WNBA,Marine Johannes,Points,OVER,OVER,True,same_over,6.5,4.5,0.6923,0.65–0.75,0.6923,1,1,D,B,0.3846,0.6374,9,0.1111,False,1.0,0.6923,-0.3077
2026-07-03,WNBA,Marine Johannes,Points,UNDER,OVER,False,std_under_gob_over,7.5,4.5,0.6,<0.65,0.6,1,0,D,B,0.7594,0.6424,10,0.2,False,1.0,-1.0,-2.0
2026-07-07,WNBA,Marine Johannes,Points,UNDER,OVER,False,std_under_gob_over,8.5,4.5,0.5294,<0.65,0.5294,1,1,D,A,0.7907,0.6544,11,0.2727,False,1.0,0.5294,-0.4706
2026-06-06,WNBA,Marine Johannes,Pts+Asts,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,0,0,D,A,0.4543,0.7102,0,,False,-1.0,-1.0,0.0
2026-06-08,WNBA,Marine Johannes,Pts+Asts,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,0,1,D,A,0.4728,0.7169,1,0.0,False,-1.0,0.7037,1.7037
2026-06-11,WNBA,Marine Johannes,Pts+Asts,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,1,1,A,A,1.0,1.0,2,0.0,False,1.0,0.7037,-0.2963
2026-06-06,WNBA,Marine Johannes,Pts+Rebs,OVER,OVER,True,same_over,12.5,9.5,0.76,0.75–0.85,0.76,0,1,D,B,0.4815,0.7098,0,,False,-1.0,0.76,1.76
2026-06-08,WNBA,Marine Johannes,Pts+Rebs,OVER,OVER,True,same_over,12.5,9.5,0.76,0.75–0.85,0.76,0,1,D,B,0.4644,0.6861,1,0.0,False,-1.0,0.76,1.76
2026-06-11,WNBA,Marine Johannes,Pts+Rebs,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,1,1,D,A,0.61,1.0,2,0.0,False,1.0,0.7037,-0.2963
2026-06-14,WNBA,Marine Johannes,Pts+Rebs,OVER,OVER,True,same_over,10.5,9.5,0.9048,0.85–0.95,0.9048,1,1,A,C,1.0,1.0,3,0.3333,False,1.0,0.9048,-0.0952
2026-06-17,WNBA,Marine Johannes,Pts+Rebs,OVER,OVER,True,same_over,11.0,9.5,0.8636,0.85–0.95,0.8636,0,0,A,C,1.0,1.0,4,0.5,False,-1.0,-1.0,0.0
2026-06-06,WNBA,Marine Johannes,Pts+Rebs+Asts,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,0,0,D,B,0.4666,0.6847,0,,False,-1.0,-1.0,0.0
2026-06-08,WNBA,Marine Johannes,Pts+Rebs+Asts,OVER,OVER,True,same_over,15.5,13.5,0.871,0.85–0.95,0.871,0,1,D,B,0.4851,0.6597,1,0.0,False,-1.0,0.871,1.871
2026-06-11,WNBA,Marine Johannes,Pts+Rebs+Asts,OVER,OVER,True,same_over,16.0,13.5,0.8438,0.75–0.85,0.8438,1,1,A,B,1.0,1.0,2,0.0,False,1.0,0.8438,-0.1562
2026-06-17,WNBA,Marine Johannes,Pts+Rebs+Asts,OVER,OVER,True,same_over,13.5,10.5,0.7778,0.75–0.85,0.7778,0,0,A,B,1.0,1.0,3,0.3333,False,-1.0,-1.0,0.0
2026-06-19,WNBA,Marine Johannes,Pts+Rebs+Asts,OVER,OVER,True,same_over,11.5,9.5,0.8261,0.75–0.85,0.8261,0,1,A,B,0.8266,1.0,4,0.25,False,-1.0,0.8261,1.8261
2026-06-28,WNBA,Marine Johannes,Pts+Rebs+Asts,UNDER,OVER,False,std_under_gob_over,12.5,9.5,0.76,0.75–0.85,0.76,1,0,D,B,0.669,0.6332,5,0.2,False,1.0,-1.0,-2.0
2026-06-08,WNBA,Marine Johannes,Rebs+Asts,OVER,OVER,True,same_over,5.0,4.5,0.9,0.85–0.95,0.9,1,1,D,D,0.4281,0.6846,0,,False,1.0,0.9,-0.1
2026-06-11,WNBA,Marine Johannes,Rebs+Asts,OVER,OVER,True,same_over,5.0,3.5,0.7,0.65–0.75,0.7,0,0,D,C,0.61,1.0,1,1.0,False,-1.0,-1.0,0.0
2026-06-11,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,19.5,15.0,0.7692,0.75–0.85,0.7692,0,1,A,A,1.0,1.0,0,,False,-1.0,0.7692,1.7692
2026-06-13,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,19.5,15.0,0.7692,0.75–0.85,0.7692,1,1,A,A,1.0,1.0,1,0.0,False,1.0,0.7692,-0.2308
2026-06-15,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,22.0,17.0,0.7727,0.75–0.85,0.7727,0,0,A,A,1.0,1.0,2,0.5,False,-1.0,-1.0,0.0
2026-06-17,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,20.5,16.0,0.7805,0.75–0.85,0.7805,0,1,A,A,1.0,1.0,3,0.3333,False,-1.0,0.7805,1.7805
2026-06-24,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,22.5,18.0,0.8,0.75–0.85,0.8,1,1,D,A,0.4743,0.6627,4,0.25,False,1.0,0.8,-0.2
2026-06-26,WNBA,Megan Gustafson,Fantasy Score,UNDER,OVER,False,std_under_gob_over,26.5,22.0,0.8302,0.75–0.85,0.8302,1,0,D,A,0.8749,0.638,5,0.4,False,1.0,-1.0,-2.0
2026-06-28,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,22.5,18.0,0.8,0.75–0.85,0.8,1,1,D,A,0.4567,0.6381,6,0.5,False,1.0,0.8,-0.2
2026-07-04,WNBA,Megan Gustafson,Fantasy Score,OVER,OVER,True,same_over,21.5,16.0,0.7442,0.65–0.75,0.7442,1,1,D,A,0.4394,0.6259,7,0.5714,False,1.0,0.7442,-0.2558
2026-06-02,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,1,1,D,A,0.4851,0.7987,0,,False,1.0,0.5789,-0.4211
2026-06-05,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,11.5,7.5,0.6522,0.65–0.75,0.6522,0,0,D,A,0.5216,0.7725,1,1.0,False,-1.0,-1.0,0.0
2026-06-07,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,11.0,7.5,0.6818,0.65–0.75,0.6818,1,1,D,A,0.5194,0.7576,2,0.5,False,1.0,0.6818,-0.3182
2026-06-11,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,11.5,7.5,0.6522,0.65–0.75,0.6522,1,1,A,A,1.0,0.7909,3,0.6667,False,1.0,0.6522,-0.3478
2026-06-13,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,11.5,9.5,0.8261,0.75–0.85,0.8261,1,1,A,B,1.0,1.0,4,0.75,False,1.0,0.8261,-0.1739
2026-06-15,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,0,0,A,A,1.0,1.0,5,0.8,False,-1.0,-1.0,0.0
2026-06-17,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,12.0,9.5,0.7917,0.75–0.85,0.7917,0,0,A,B,1.0,1.0,6,0.6667,False,-1.0,-1.0,0.0
2026-06-24,WNBA,Megan Gustafson,Points,UNDER,OVER,False,std_under_gob_over,14.5,9.5,0.6552,0.65–0.75,0.6552,0,1,D,A,0.7337,0.6406,7,0.5714,False,-1.0,0.6552,1.6552
2026-06-26,WNBA,Megan Gustafson,Points,UNDER,OVER,False,std_under_gob_over,14.5,11.5,0.7931,0.75–0.85,0.7931,1,1,D,B,0.682,0.659,8,0.5,False,1.0,0.7931,-0.2069
2026-06-28,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,13.0,9.5,0.7308,0.65–0.75,0.7308,1,1,D,A,0.4964,0.6278,9,0.5556,False,1.0,0.7308,-0.2692
2026-07-04,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,12.5,9.5,0.76,0.75–0.85,0.76,0,1,D,B,0.5217,0.6375,10,0.6,True,-1.0,0.76,1.76
2026-07-14,WNBA,Megan Gustafson,Points,OVER,OVER,True,same_over,12.5,7.5,0.6,<0.65,0.6,1,1,B,A,0.7211,0.7989,11,0.5455,False,1.0,0.6,-0.4
2026-06-01,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,13.0,9.5,0.7308,0.65–0.75,0.7308,1,1,D,A,0.4909,0.7454,0,,False,1.0,0.7308,-0.2692
2026-06-02,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,13.0,9.5,0.7308,0.65–0.75,0.7308,1,1,D,A,0.4909,0.7454,1,1.0,False,1.0,0.7308,-0.2692
2026-06-05,WNBA,Megan Gustafson,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,16.5,14.5,0.8788,0.85–0.95,0.8788,1,0,A,B,0.3651,0.6749,2,1.0,False,1.0,-1.0,-2.0
2026-06-07,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,15.5,14.5,0.9355,0.85–0.95,0.9355,1,1,D,C,0.5011,0.6596,3,1.0,False,1.0,0.9355,-0.0645
2026-06-11,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,1,1,A,B,1.0,1.0,4,1.0,False,1.0,0.8788,-0.1212
2026-06-13,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,1,1,A,B,1.0,1.0,5,1.0,False,1.0,0.8788,-0.1212
2026-06-15,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,18.0,13.5,0.75,0.75–0.85,0.75,0,0,A,A,1.0,1.0,6,1.0,False,-1.0,-1.0,0.0
2026-06-17,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,0,0,A,B,1.0,1.0,7,0.8571,False,-1.0,-1.0,0.0
2026-06-24,WNBA,Megan Gustafson,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,19.5,14.5,0.7436,0.65–0.75,0.7436,1,1,D,A,0.8297,0.6574,8,0.75,True,1.0,0.7436,-0.2564
2026-06-26,WNBA,Megan Gustafson,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,19.5,14.5,0.7436,0.65–0.75,0.7436,1,0,D,A,0.8232,0.6433,9,0.7778,True,1.0,-1.0,-2.0
2026-06-28,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,17.5,14.5,0.8286,0.75–0.85,0.8286,1,1,D,B,0.4736,0.638,10,0.8,True,1.0,0.8286,-0.1714
2026-07-04,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,16.5,11.5,0.697,0.65–0.75,0.697,1,1,D,A,0.5001,0.6476,11,0.8182,True,1.0,0.697,-0.303
2026-07-14,WNBA,Megan Gustafson,Pts+Rebs,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,1,1,B,B,0.7211,0.7989,12,0.8333,True,1.0,0.8788,-0.1212
2026-06-07,WNBA,Megan Gustafson,Pts+Rebs+Asts,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,1,1,D,B,0.5011,0.6727,0,,False,1.0,0.8788,-0.1212
2026-06-15,WNBA,Megan Gustafson,Pts+Rebs+Asts,OVER,OVER,True,same_over,19.5,17.5,0.8974,0.85–0.95,0.8974,0,0,A,B,1.0,1.0,1,1.0,False,-1.0,-1.0,0.0
2026-06-01,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,0,1,A,C,0.3817,0.7974,0,,False,-1.0,0.7143,1.7143
2026-06-02,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,0,1,A,C,0.3817,0.7974,1,0.0,False,-1.0,0.7143,1.7143
2026-06-05,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,0,A,C,0.4121,0.7805,2,0.0,False,1.0,-1.0,-2.0
2026-06-07,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,0,1,A,C,0.4057,0.7912,3,0.3333,False,-1.0,0.625,1.625
2026-06-11,WNBA,Megan Gustafson,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,0,D,C,0.61,0.7488,4,0.25,False,-1.0,-1.0,0.0
2026-06-13,WNBA,Megan Gustafson,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,1,A,C,1.0,1.0,5,0.2,False,1.0,0.7778,-0.2222
2026-06-15,WNBA,Megan Gustafson,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,0,A,C,1.0,1.0,6,0.3333,False,-1.0,-1.0,0.0
2026-06-17,WNBA,Megan Gustafson,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,1,A,C,1.0,1.0,7,0.2857,False,-1.0,0.7778,1.7778
2026-06-24,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,5.0,3.5,0.7,0.65–0.75,0.7,1,0,D,C,0.8461,0.6578,8,0.25,False,1.0,-1.0,-2.0
2026-06-26,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,5.0,3.5,0.7,0.65–0.75,0.7,1,0,D,C,0.8466,0.6312,9,0.3333,False,1.0,-1.0,-2.0
2026-06-28,WNBA,Megan Gustafson,Rebounds,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,1,D,C,0.8398,0.6077,10,0.4,False,-1.0,0.7778,1.7778
2026-07-14,WNBA,Megan Gustafson,Rebounds,OVER,OVER,True,same_over,4.0,2.5,0.625,<0.65,0.625,1,1,B,C,0.7211,0.7989,11,0.3636,False,1.0,0.625,-0.375
2026-06-14,WNBA,Michaela Onyenwere,Fantasy Score,UNDER,OVER,False,std_under_gob_over,17.5,13.0,0.7429,0.65–0.75,0.7429,0,1,B,A,0.4409,1.0,0,,False,-1.0,0.7429,1.7429
2026-06-17,WNBA,Michaela Onyenwere,Fantasy Score,OVER,OVER,True,same_over,19.0,14.0,0.7368,0.65–0.75,0.7368,1,1,A,A,1.0,1.0,1,0.0,False,1.0,0.7368,-0.2632
2026-06-24,WNBA,Michaela Onyenwere,Fantasy Score,OVER,OVER,True,same_over,15.5,11.0,0.7097,0.65–0.75,0.7097,0,0,D,A,0.483,0.6303,2,0.5,False,-1.0,-1.0,0.0
2026-06-28,WNBA,Michaela Onyenwere,Fantasy Score,UNDER,OVER,False,std_under_gob_over,16.0,11.5,0.7188,0.65–0.75,0.7188,0,1,D,A,0.8271,0.6502,3,0.3333,False,-1.0,0.7188,1.7188
2026-07-02,WNBA,Michaela Onyenwere,Fantasy Score,OVER,OVER,True,same_over,17.0,13.0,0.7647,0.75–0.85,0.7647,0,0,D,A,0.3932,0.5976,4,0.25,False,-1.0,-1.0,0.0
2026-07-06,WNBA,Michaela Onyenwere,Fantasy Score,OVER,OVER,True,same_over,16.5,12.0,0.7273,0.65–0.75,0.7273,0,0,D,A,0.386,0.5976,5,0.2,False,-1.0,-1.0,0.0
2026-06-02,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,8.5,4.5,0.5294,<0.65,0.5294,1,1,D,A,0.4309,0.7909,0,,False,1.0,0.5294,-0.4706
2026-06-08,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,7.0,4.5,0.6429,<0.65,0.6429,1,1,D,B,0.454,0.7318,1,1.0,False,1.0,0.6429,-0.3571
2026-06-12,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,8.5,5.5,0.6471,<0.65,0.6471,1,1,A,B,1.0,1.0,2,1.0,False,1.0,0.6471,-0.3529
2026-06-14,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,1,1,A,A,1.0,1.0,3,1.0,False,1.0,0.5789,-0.4211
2026-06-17,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,10.0,7.5,0.75,0.75–0.85,0.75,1,1,D,B,0.6059,1.0,4,1.0,False,1.0,0.75,-0.25
2026-06-19,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,1,1,A,A,0.8482,1.0,5,1.0,False,1.0,0.5789,-0.4211
2026-06-21,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,10.0,5.5,0.55,<0.65,0.55,0,0,A,A,1.0,1.0,6,1.0,False,-1.0,-1.0,0.0
2026-06-24,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,0,0,D,A,0.4489,0.6349,7,0.8571,False,-1.0,-1.0,0.0
2026-06-26,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,7.5,0.7895,0.75–0.85,0.7895,0,0,D,B,0.443,0.6422,8,0.75,True,-1.0,-1.0,0.0
2026-06-28,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,7.5,0.7895,0.75–0.85,0.7895,1,1,D,B,0.5388,0.6661,9,0.6667,True,1.0,0.7895,-0.2105
2026-07-02,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,0,0,D,A,0.4245,0.6358,10,0.7,True,-1.0,-1.0,0.0
2026-07-06,WNBA,Michaela Onyenwere,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,0,0,D,A,0.3826,0.6043,11,0.6364,True,-1.0,-1.0,0.0
2026-07-12,WNBA,Michaela Onyenwere,Points,UNDER,OVER,False,std_under_gob_over,10.0,5.5,0.55,<0.65,0.55,1,0,D,A,0.5753,0.7989,12,0.5833,False,1.0,-1.0,-2.0
2026-07-14,WNBA,Michaela Onyenwere,Points,UNDER,OVER,False,std_under_gob_over,9.0,5.5,0.6111,<0.65,0.6111,0,1,A,A,0.7014,0.7989,13,0.6154,True,-1.0,0.6111,1.6111
2026-06-21,WNBA,Michaela Onyenwere,Pts+Rebs,OVER,OVER,True,same_over,12.0,9.5,0.7917,0.75–0.85,0.7917,0,0,A,B,1.0,1.0,0,,False,-1.0,-1.0,0.0
2026-06-24,WNBA,Michaela Onyenwere,Pts+Rebs,OVER,OVER,True,same_over,12.5,9.5,0.76,0.75–0.85,0.76,0,0,D,B,0.4554,0.6317,1,0.0,False,-1.0,-1.0,0.0
2026-06-28,WNBA,Michaela Onyenwere,Pts+Rebs,OVER,OVER,True,same_over,12.5,9.5,0.76,0.75–0.85,0.76,1,1,D,B,0.5503,0.6653,2,0.0,False,1.0,0.76,-0.24
2026-07-02,WNBA,Michaela Onyenwere,Pts+Rebs,OVER,OVER,True,same_over,12.5,8.5,0.68,0.65–0.75,0.68,0,0,D,A,0.4488,0.6316,3,0.3333,False,-1.0,-1.0,0.0
2026-07-12,WNBA,Michaela Onyenwere,Pts+Rebs,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,0,0,D,A,0.3172,0.7989,4,0.25,False,-1.0,-1.0,0.0
2026-06-21,WNBA,Michaela Onyenwere,Rebounds,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,1,1,A,C,1.0,1.0,0,,False,1.0,0.6,-0.4
2026-06-03,WNBA,Monique Akoa Makani,Assists,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,1,0,A,C,0.3369,0.764,0,,False,1.0,-1.0,-2.0
2026-06-05,WNBA,Monique Akoa Makani,Assists,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,0,A,C,0.3418,0.7106,1,1.0,False,1.0,-1.0,-2.0
2026-06-11,WNBA,Monique Akoa Makani,Fantasy Score,OVER,OVER,True,same_over,23.5,18.5,0.7872,0.75–0.85,0.7872,0,0,A,A,1.0,1.0,0,,False,-1.0,-1.0,0.0
2026-06-13,WNBA,Monique Akoa Makani,Fantasy Score,OVER,OVER,True,same_over,20.0,15.5,0.775,0.75–0.85,0.775,1,1,A,A,0.8012,1.0,1,0.0,False,1.0,0.775,-0.225
2026-06-17,WNBA,Monique Akoa Makani,Fantasy Score,OVER,OVER,True,same_over,19.5,15.0,0.7692,0.75–0.85,0.7692,0,0,A,A,1.0,1.0,2,0.5,False,-1.0,-1.0,0.0
2026-06-01,WNBA,Monique Akoa Makani,Points,UNDER,OVER,False,std_under_gob_over,9.5,5.5,0.5789,<0.65,0.5789,0,1,A,A,0.3465,0.7446,0,,False,-1.0,0.5789,1.5789
2026-06-03,WNBA,Monique Akoa Makani,Points,UNDER,OVER,False,std_under_gob_over,10.0,7.5,0.75,0.75–0.85,0.75,0,1,A,B,0.355,0.7182,1,0.0,False,-1.0,0.75,1.75
2026-06-11,WNBA,Monique Akoa Makani,Points,OVER,OVER,True,same_over,10.5,7.5,0.7143,0.65–0.75,0.7143,0,0,A,B,1.0,1.0,2,0.0,False,-1.0,-1.0,0.0
2026-06-13,WNBA,Monique Akoa Makani,Points,OVER,OVER,True,same_over,9.5,7.5,0.7895,0.75–0.85,0.7895,0,1,A,B,1.0,1.0,3,0.0,False,-1.0,0.7895,1.7895
2026-06-17,WNBA,Monique Akoa Makani,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,0,0,A,A,1.0,1.0,4,0.0,False,-1.0,-1.0,0.0
2026-07-02,WNBA,Monique Akoa Makani,Points,OVER,OVER,True,same_over,8.5,5.5,0.6471,<0.65,0.6471,0,0,D,B,0.4341,0.6283,5,0.0,False,-1.0,-1.0,0.0
2026-07-13,WNBA,Monique Akoa Makani,Points,UNDER,OVER,False,std_under_gob_over,9.5,5.5,0.5789,<0.65,0.5789,0,1,A,A,0.6475,0.7989,6,0.0,False,-1.0,0.5789,1.5789
2026-06-01,WNBA,Monique Akoa Makani,Pts+Asts,UNDER,OVER,False,std_under_gob_over,13.0,9.5,0.7308,0.65–0.75,0.7308,0,1,A,A,0.3611,0.6989,0,,False,-1.0,0.7308,1.7308
2026-06-03,WNBA,Monique Akoa Makani,Pts+Asts,UNDER,OVER,False,std_under_gob_over,13.5,9.5,0.7037,0.65–0.75,0.7037,0,1,A,A,0.3416,0.7254,1,0.0,False,-1.0,0.7037,1.7037
2026-06-05,WNBA,Monique Akoa Makani,Pts+Asts,UNDER,OVER,False,std_under_gob_over,16.5,14.5,0.8788,0.85–0.95,0.8788,1,0,A,B,0.3377,0.7381,2,0.0,False,1.0,-1.0,-2.0
