espn_id,player_name,player_key,tournament_date,tournament_name,round,strokes,birdies,bogeys,pars,birdies_or_better,bogeys_or_worse,holes_played
,Doug Ghim,doug ghim,2026-03-19,Valspar Championship,2,67.0,4.0,2.0,4.0,4.0,3.0,11.0
,David Ford,david ford,2026-03-19,Valspar Championship,2,70.0,1.0,0.0,16.0,1.0,0.0,17.0
,Davis Thompson,davis thompson,2026-03-19,Valspar Championship,2,77.0,0.0,6.0,6.0,0.0,6.0,12.0
,Kensei Hirata,kensei hirata,2026-03-19,Valspar Championship,2,69.0,5.0,1.0,4.0,5.0,2.0,11.0
,John VanDerLaan,john vanderlaan,2026-03-19,Valspar Championship,2,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Ricky Castillo,ricky castillo,2026-03-19,Valspar Championship,2,73.0,3.0,3.0,4.0,3.0,4.0,11.0
,Takumi Kanaya,takumi kanaya,2026-03-19,Valspar Championship,2,68.0,5.0,2.0,4.0,5.0,2.0,11.0
,Isaiah Salinda,isaiah salinda,2026-03-19,Valspar Championship,2,68.0,4.0,1.0,4.0,4.0,3.0,11.0
,Patrick Fishburn,patrick fishburn,2026-03-19,Valspar Championship,2,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Alex Smalley,alex smalley,2026-03-19,Valspar Championship,2,69.0,2.0,2.0,8.0,2.0,3.0,13.0
,Andrew Novak,andrew novak,2026-03-19,Valspar Championship,2,70.0,2.0,1.0,12.0,2.0,1.0,15.0
,Keegan Bradley,keegan bradley,2026-03-19,Valspar Championship,2,69.0,5.0,1.0,4.0,5.0,2.0,11.0
,Pierceson Coody,pierceson coody,2026-03-19,Valspar Championship,2,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Mackenzie Hughes,mackenzie hughes,2026-03-19,Valspar Championship,2,71.0,0.0,0.0,18.0,0.0,0.0,18.0
,Nicolai Højgaard,nicolai hjgaard,2026-03-19,Valspar Championship,2,70.0,4.0,3.0,4.0,4.0,3.0,11.0
,John Parry,john parry,2026-03-19,Valspar Championship,2,71.0,4.0,4.0,2.0,4.0,4.0,10.0
,Justin Lower,justin lower,2026-03-19,Valspar Championship,2,71.0,1.0,1.0,14.0,1.0,1.0,16.0
,Chandler Phillips,chandler phillips,2026-03-19,Valspar Championship,2,69.0,5.0,3.0,2.0,5.0,3.0,10.0
,Rasmus Neergaard-Petersen,rasmus neergaard-petersen,2026-03-19,Valspar Championship,2,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Joel Dahmen,joel dahmen,2026-03-19,Valspar Championship,2,70.0,2.0,1.0,12.0,2.0,1.0,15.0
,Sam Ryder,sam ryder,2026-03-19,Valspar Championship,2,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Karl Vilips,karl vilips,2026-03-19,Valspar Championship,2,72.0,4.0,5.0,0.0,4.0,5.0,9.0
,Chad Ramey,chad ramey,2026-03-19,Valspar Championship,2,70.0,4.0,3.0,4.0,4.0,3.0,11.0
,Vince Whaley,vince whaley,2026-03-19,Valspar Championship,2,74.0,3.0,6.0,0.0,3.0,6.0,9.0
,Rasmus Højgaard,rasmus hjgaard,2026-03-19,Valspar Championship,2,71.0,4.0,4.0,2.0,4.0,4.0,10.0
,Kevin Streelman,kevin streelman,2026-03-19,Valspar Championship,2,69.0,3.0,1.0,10.0,3.0,1.0,14.0
,Henrik Norlander,henrik norlander,2026-03-19,Valspar Championship,2,68.0,5.0,2.0,4.0,5.0,2.0,11.0
,Billy Horschel,billy horschel,2026-03-19,Valspar Championship,2,72.0,3.0,4.0,4.0,3.0,4.0,11.0
,Kevin Roy,kevin roy,2026-03-19,Valspar Championship,2,69.0,3.0,1.0,10.0,3.0,1.0,14.0
,Bud Cauley,bud cauley,2026-03-19,Valspar Championship,2,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Kristoffer Reitan,kristoffer reitan,2026-03-19,Valspar Championship,2,70.0,4.0,3.0,4.0,4.0,3.0,11.0
,Steven Fisk,steven fisk,2026-03-19,Valspar Championship,2,70.0,5.0,4.0,0.0,5.0,4.0,9.0
,Zecheng Dou,zecheng dou,2026-03-19,Valspar Championship,2,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Thorbjørn Olesen,thorbjrn olesen,2026-03-19,Valspar Championship,2,71.0,4.0,4.0,2.0,4.0,4.0,10.0
,Neal Shipley,neal shipley,2026-03-19,Valspar Championship,2,72.0,2.0,3.0,8.0,2.0,3.0,13.0
,Eric Cole,eric cole,2026-03-19,Valspar Championship,2,72.0,3.0,4.0,4.0,3.0,4.0,11.0
,Adrien Saddier,adrien saddier,2026-03-19,Valspar Championship,2,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Kris Ventura,kris ventura,2026-03-19,Valspar Championship,2,73.0,0.0,2.0,14.0,0.0,2.0,16.0
,Wyndham Clark,wyndham clark,2026-03-19,Valspar Championship,2,74.0,2.0,3.0,6.0,2.0,4.0,12.0
,Ben Griffin,ben griffin,2026-03-19,Valspar Championship,2,74.0,3.0,6.0,0.0,3.0,6.0,9.0
,Michael Brennan,michael brennan,2026-03-19,Valspar Championship,2,70.0,3.0,2.0,8.0,3.0,2.0,13.0
,Paul Waring,paul waring,2026-03-19,Valspar Championship,2,70.0,5.0,4.0,0.0,5.0,4.0,9.0
,Pontus Nyholm,pontus nyholm,2026-03-19,Valspar Championship,2,71.0,2.0,2.0,10.0,2.0,2.0,14.0
,Marcelo Rozo,marcelo rozo,2026-03-19,Valspar Championship,2,72.0,3.0,4.0,4.0,3.0,4.0,11.0
,Paul Peterson,paul peterson,2026-03-19,Valspar Championship,2,75.0,2.0,6.0,2.0,2.0,6.0,10.0
,Viktor Hovland,viktor hovland,2026-03-19,Valspar Championship,2,75.0,2.0,4.0,4.0,2.0,5.0,11.0
,Zach Bauchou,zach bauchou,2026-03-19,Valspar Championship,2,76.0,2.0,7.0,0.0,2.0,7.0,9.0
,Jesper Svensson,jesper svensson,2026-03-19,Valspar Championship,2,76.0,3.0,4.0,0.0,3.0,6.0,9.0
,Austin Eckroat,austin eckroat,2026-03-19,Valspar Championship,2,68.0,6.0,3.0,0.0,6.0,3.0,9.0
,Daniel Brown,daniel brown,2026-03-19,Valspar Championship,2,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Peter Malnati,peter malnati,2026-03-19,Valspar Championship,2,72.0,4.0,5.0,0.0,4.0,5.0,9.0
,Nick Dunlap,nick dunlap,2026-03-19,Valspar Championship,2,72.0,2.0,3.0,8.0,2.0,3.0,13.0
,Jackson Suber,jackson suber,2026-03-19,Valspar Championship,2,72.0,2.0,3.0,8.0,2.0,3.0,13.0
,Nick Taylor,nick taylor,2026-03-19,Valspar Championship,2,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Luke Guthrie,luke guthrie,2026-03-19,Valspar Championship,2,76.0,2.0,5.0,2.0,2.0,6.0,10.0
,Joe Highsmith,joe highsmith,2026-03-19,Valspar Championship,2,71.0,2.0,2.0,10.0,2.0,2.0,14.0
,Patton Kizzire,patton kizzire,2026-03-19,Valspar Championship,2,73.0,4.0,1.0,5.0,4.0,2.0,11.0
,Lucas Glover,lucas glover,2026-03-19,Valspar Championship,2,74.0,2.0,3.0,6.0,2.0,4.0,12.0
,Danny Willett,danny willett,2026-03-19,Valspar Championship,2,74.0,1.0,4.0,8.0,1.0,4.0,13.0
,Zac Blair,zac blair,2026-03-19,Valspar Championship,2,76.0,3.0,5.0,1.0,3.0,5.0,9.0
,J.J. Spaun,j j spaun,2026-03-19,Valspar Championship,2,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Adam Svensson,adam svensson,2026-03-19,Valspar Championship,2,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Brice Garnett,brice garnett,2026-03-19,Valspar Championship,2,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Gordon Sargent,gordon sargent,2026-03-19,Valspar Championship,2,73.0,3.0,5.0,2.0,3.0,5.0,10.0
,Mac Meissner,mac meissner,2026-03-19,Valspar Championship,2,74.0,3.0,2.0,4.0,3.0,4.0,11.0
,Mark Hubbard,mark hubbard,2026-03-19,Valspar Championship,2,75.0,1.0,5.0,6.0,1.0,5.0,12.0
,Beau Hossler,beau hossler,2026-03-19,Valspar Championship,2,76.0,1.0,6.0,4.0,1.0,6.0,11.0
,Sahith Theegala,sahith theegala,2026-03-19,Valspar Championship,2,72.0,2.0,3.0,8.0,2.0,3.0,13.0
,Adam Hadwin,adam hadwin,2026-03-19,Valspar Championship,2,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Taylor Pendrith,taylor pendrith,2026-03-19,Valspar Championship,2,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Greg Koch,greg koch,2026-03-19,Valspar Championship,2,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Jeremy Paul,jeremy paul,2026-03-19,Valspar Championship,2,73.0,3.0,5.0,2.0,3.0,5.0,10.0
,Erik van Rooyen,erik van rooyen,2026-03-19,Valspar Championship,2,76.0,2.0,5.0,2.0,2.0,6.0,10.0
,Garrick Higgo,garrick higgo,2026-03-19,Valspar Championship,2,73.0,1.0,5.0,4.0,1.0,6.0,11.0
,Tyler Wilkes,tyler wilkes,2026-03-19,Valspar Championship,2,76.0,1.0,6.0,4.0,1.0,6.0,11.0
,Rafael Campos,rafael campos,2026-03-19,Valspar Championship,2,77.0,1.0,5.0,4.0,1.0,6.0,11.0
,Taylor Moore,taylor moore,2026-03-19,Valspar Championship,2,77.0,0.0,6.0,6.0,0.0,6.0,12.0
,Austin Smotherman,austin smotherman,2026-03-19,Valspar Championship,2,79.0,1.0,7.0,0.0,1.0,8.0,9.0
,Charley Hoffman,charley hoffman,2026-03-19,Valspar Championship,2,73.0,2.0,2.0,8.0,2.0,3.0,13.0
,Matt McCarty,matt mccarty,2026-03-19,Valspar Championship,2,77.0,1.0,5.0,4.0,1.0,6.0,11.0
,Max Homa,max homa,2026-03-19,Valspar Championship,2,74.0,0.0,3.0,12.0,0.0,3.0,15.0
,Luke Clanton,luke clanton,2026-03-19,Valspar Championship,2,75.0,1.0,5.0,6.0,1.0,5.0,12.0
,Johnny Keefer,johnny keefer,2026-03-19,Valspar Championship,2,77.0,1.0,3.0,6.0,1.0,5.0,12.0
,Matt Fitzpatrick,matt fitzpatrick,2026-03-19,Valspar Championship,1,68.0,4.0,1.0,8.0,4.0,1.0,13.0
,David Lipsky,david lipsky,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Jordan Smith,jordan smith,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Xander Schauffele,xander schauffele,2026-03-19,Valspar Championship,1,68.0,3.0,0.0,12.0,3.0,0.0,15.0
,Marco Penge,marco penge,2026-03-19,Valspar Championship,1,69.0,3.0,1.0,10.0,3.0,1.0,14.0
,Emiliano Grillo,emiliano grillo,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Patrick Cantlay,patrick cantlay,2026-03-19,Valspar Championship,1,70.0,5.0,4.0,0.0,5.0,4.0,9.0
,S.H. Kim,s h kim,2026-03-19,Valspar Championship,1,72.0,3.0,2.0,6.0,3.0,3.0,12.0
,A.J. Ewart,a j ewart,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Matthieu Pavon,matthieu pavon,2026-03-19,Valspar Championship,1,70.0,1.0,2.0,10.0,1.0,3.0,14.0
,Jordan Spieth,jordan spieth,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,2.0,4.0,4.0,10.0
,Hank Lebioda,hank lebioda,2026-03-19,Valspar Championship,1,71.0,4.0,4.0,2.0,4.0,4.0,10.0
,Jacob Bridgeman,jacob bridgeman,2026-03-19,Valspar Championship,1,68.0,3.0,0.0,12.0,3.0,0.0,15.0
,Gary Woodland,gary woodland,2026-03-19,Valspar Championship,1,70.0,5.0,4.0,0.0,5.0,4.0,9.0
,Corey Conners,corey conners,2026-03-19,Valspar Championship,1,69.0,1.0,3.0,6.0,1.0,5.0,12.0
,Webb Simpson,webb simpson,2026-03-19,Valspar Championship,1,68.0,6.0,3.0,0.0,6.0,3.0,9.0
,Lee Hodges,lee hodges,2026-03-19,Valspar Championship,1,72.0,2.0,3.0,8.0,2.0,3.0,13.0
,Danny Walker,danny walker,2026-03-19,Valspar Championship,1,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Brooks Koepka,brooks koepka,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Tony Finau,tony finau,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Tom Kim,tom kim,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,2.0,4.0,4.0,10.0
,Chandler Blanchet,chandler blanchet,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Brandt Snedeker,brandt snedeker,2026-03-19,Valspar Championship,1,65.0,6.0,0.0,6.0,6.0,0.0,12.0
,Denny McCarthy,denny mccarthy,2026-03-19,Valspar Championship,1,70.0,3.0,2.0,8.0,3.0,2.0,13.0
,Dylan Wu,dylan wu,2026-03-19,Valspar Championship,1,72.0,3.0,2.0,6.0,3.0,3.0,12.0
,Rico Hoey,rico hoey,2026-03-19,Valspar Championship,1,71.0,5.0,3.0,0.0,5.0,4.0,9.0
,Adrien Dumont de Chassart,adrien dumont de chassart,2026-03-19,Valspar Championship,1,69.0,5.0,3.0,2.0,5.0,3.0,10.0
,Justin Thomas,justin thomas,2026-03-19,Valspar Championship,1,72.0,4.0,3.0,2.0,4.0,4.0,10.0
,Michael Kim,michael kim,2026-03-19,Valspar Championship,1,74.0,1.0,4.0,8.0,1.0,4.0,13.0
,Christiaan Bezuidenhout,christiaan bezuidenhout,2026-03-19,Valspar Championship,1,70.0,3.0,2.0,8.0,3.0,2.0,13.0
,Alejandro Tosti,alejandro tosti,2026-03-19,Valspar Championship,1,71.0,0.0,0.0,18.0,0.0,0.0,18.0
,Jimmy Stanger,jimmy stanger,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Ryo Hisatsune,ryo hisatsune,2026-03-19,Valspar Championship,1,71.0,4.0,4.0,2.0,4.0,4.0,10.0
,Séamus Power,seamus power,2026-03-19,Valspar Championship,1,72.0,4.0,5.0,0.0,4.0,5.0,9.0
,David Skinns,david skinns,2026-03-19,Valspar Championship,1,69.0,5.0,1.0,4.0,5.0,2.0,11.0
,Kevin Yu,kevin yu,2026-03-19,Valspar Championship,1,73.0,2.0,2.0,8.0,2.0,3.0,13.0
,Matti Schmid,matti schmid,2026-03-19,Valspar Championship,1,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Blades Brown,blades brown,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Davis Chatfield,davis chatfield,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Patrick Rodgers,patrick rodgers,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Matt Wallace,matt wallace,2026-03-19,Valspar Championship,1,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Doug Ghim,doug ghim,2026-03-19,Valspar Championship,1,68.0,5.0,2.0,4.0,5.0,2.0,11.0
,David Ford,david ford,2026-03-19,Valspar Championship,1,69.0,5.0,3.0,2.0,5.0,3.0,10.0
,Davis Thompson,davis thompson,2026-03-19,Valspar Championship,1,66.0,4.0,1.0,6.0,4.0,2.0,12.0
,Kensei Hirata,kensei hirata,2026-03-19,Valspar Championship,1,71.0,3.0,1.0,8.0,3.0,2.0,13.0
,John VanDerLaan,john vanderlaan,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Ricky Castillo,ricky castillo,2026-03-19,Valspar Championship,1,68.0,5.0,2.0,4.0,5.0,2.0,11.0
,Takumi Kanaya,takumi kanaya,2026-03-19,Valspar Championship,1,73.0,3.0,5.0,2.0,3.0,5.0,10.0
,Isaiah Salinda,isaiah salinda,2026-03-19,Valspar Championship,1,74.0,1.0,4.0,8.0,1.0,4.0,13.0
,Patrick Fishburn,patrick fishburn,2026-03-19,Valspar Championship,1,68.0,4.0,1.0,8.0,4.0,1.0,13.0
,Alex Smalley,alex smalley,2026-03-19,Valspar Championship,1,68.0,5.0,2.0,4.0,5.0,2.0,11.0
,Andrew Novak,andrew novak,2026-03-19,Valspar Championship,1,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Keegan Bradley,keegan bradley,2026-03-19,Valspar Championship,1,73.0,3.0,5.0,2.0,3.0,5.0,10.0
,Mackenzie Hughes,mackenzie hughes,2026-03-19,Valspar Championship,1,72.0,3.0,2.0,6.0,3.0,3.0,12.0
,Nicolai Højgaard,nicolai hjgaard,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,John Parry,john parry,2026-03-19,Valspar Championship,1,72.0,3.0,4.0,4.0,3.0,4.0,11.0
,Justin Lower,justin lower,2026-03-19,Valspar Championship,1,71.0,2.0,2.0,10.0,2.0,2.0,14.0
,Chandler Phillips,chandler phillips,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Joel Dahmen,joel dahmen,2026-03-19,Valspar Championship,1,72.0,2.0,3.0,8.0,2.0,3.0,13.0
,Sam Ryder,sam ryder,2026-03-19,Valspar Championship,1,72.0,2.0,5.0,2.0,2.0,6.0,10.0
,Karl Vilips,karl vilips,2026-03-19,Valspar Championship,1,69.0,3.0,1.0,10.0,3.0,1.0,14.0
,Chad Ramey,chad ramey,2026-03-19,Valspar Championship,1,71.0,4.0,2.0,4.0,4.0,3.0,11.0
,Vince Whaley,vince whaley,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Rasmus Højgaard,rasmus hjgaard,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Kevin Streelman,kevin streelman,2026-03-19,Valspar Championship,1,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Henrik Norlander,henrik norlander,2026-03-19,Valspar Championship,1,73.0,3.0,2.0,7.0,3.0,2.0,12.0
,Billy Horschel,billy horschel,2026-03-19,Valspar Championship,1,67.0,6.0,2.0,2.0,6.0,2.0,10.0
,Kevin Roy,kevin roy,2026-03-19,Valspar Championship,1,72.0,2.0,5.0,2.0,2.0,6.0,10.0
,Bud Cauley,bud cauley,2026-03-19,Valspar Championship,1,69.0,4.0,2.0,6.0,4.0,2.0,12.0
,Kristoffer Reitan,kristoffer reitan,2026-03-19,Valspar Championship,1,74.0,1.0,2.0,10.0,1.0,3.0,14.0
,Steven Fisk,steven fisk,2026-03-19,Valspar Championship,1,74.0,3.0,6.0,0.0,3.0,6.0,9.0
,Zecheng Dou,zecheng dou,2026-03-19,Valspar Championship,1,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Thorbjørn Olesen,thorbjrn olesen,2026-03-19,Valspar Championship,1,73.0,3.0,5.0,2.0,3.0,5.0,10.0
,Neal Shipley,neal shipley,2026-03-19,Valspar Championship,1,72.0,4.0,3.0,2.0,4.0,4.0,10.0
,Eric Cole,eric cole,2026-03-19,Valspar Championship,1,72.0,3.0,4.0,4.0,3.0,4.0,11.0
,Kris Ventura,kris ventura,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Wyndham Clark,wyndham clark,2026-03-19,Valspar Championship,1,70.0,2.0,3.0,6.0,2.0,4.0,12.0
,Ben Griffin,ben griffin,2026-03-19,Valspar Championship,1,70.0,3.0,2.0,8.0,3.0,2.0,13.0
,Michael Brennan,michael brennan,2026-03-19,Valspar Championship,1,75.0,3.0,5.0,0.0,3.0,6.0,9.0
,Pontus Nyholm,pontus nyholm,2026-03-19,Valspar Championship,1,74.0,0.0,3.0,12.0,0.0,3.0,15.0
,Marcelo Rozo,marcelo rozo,2026-03-19,Valspar Championship,1,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Paul Peterson,paul peterson,2026-03-19,Valspar Championship,1,70.0,4.0,3.0,4.0,4.0,3.0,11.0
,Viktor Hovland,viktor hovland,2026-03-19,Valspar Championship,1,70.0,4.0,3.0,4.0,4.0,3.0,11.0
,Zach Bauchou,zach bauchou,2026-03-19,Valspar Championship,1,69.0,5.0,3.0,2.0,5.0,3.0,10.0
,Jesper Svensson,jesper svensson,2026-03-19,Valspar Championship,1,69.0,5.0,3.0,2.0,5.0,3.0,10.0
,Aaron Rai,aaron rai,2026-03-19,Valspar Championship,1,68.0,5.0,2.0,4.0,5.0,2.0,11.0
,Austin Eckroat,austin eckroat,2026-03-19,Valspar Championship,1,78.0,1.0,2.0,6.0,1.0,5.0,12.0
,Daniel Brown,daniel brown,2026-03-19,Valspar Championship,1,75.0,2.0,6.0,2.0,2.0,6.0,10.0
,Peter Malnati,peter malnati,2026-03-19,Valspar Championship,1,74.0,1.0,4.0,4.0,1.0,6.0,11.0
,Nick Dunlap,nick dunlap,2026-03-19,Valspar Championship,1,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Jackson Suber,jackson suber,2026-03-19,Valspar Championship,1,74.0,2.0,3.0,6.0,2.0,4.0,12.0
,Max McGreevy,max mcgreevy,2026-03-19,Valspar Championship,1,72.0,0.0,3.0,10.0,0.0,4.0,14.0
,Nick Taylor,nick taylor,2026-03-19,Valspar Championship,1,72.0,4.0,5.0,0.0,4.0,5.0,9.0
,Luke Guthrie,luke guthrie,2026-03-19,Valspar Championship,1,70.0,3.0,2.0,8.0,3.0,2.0,13.0
,Joe Highsmith,joe highsmith,2026-03-19,Valspar Championship,1,76.0,2.0,5.0,2.0,2.0,6.0,10.0
,Patton Kizzire,patton kizzire,2026-03-19,Valspar Championship,1,74.0,2.0,5.0,4.0,2.0,5.0,11.0
,Lucas Glover,lucas glover,2026-03-19,Valspar Championship,1,73.0,2.0,4.0,6.0,2.0,4.0,12.0
,Danny Willett,danny willett,2026-03-19,Valspar Championship,1,73.0,1.0,3.0,10.0,1.0,3.0,14.0
,Zac Blair,zac blair,2026-03-19,Valspar Championship,1,71.0,3.0,3.0,6.0,3.0,3.0,12.0
,Davis Riley,davis riley,2026-03-19,Valspar Championship,1,76.0,2.0,7.0,0.0,2.0,7.0,9.0
,Adam Svensson,adam svensson,2026-03-19,Valspar Championship,1,75.0,2.0,6.0,2.0,2.0,6.0,10.0
,Brice Garnett,brice garnett,2026-03-19,Valspar Championship,1,75.0,2.0,6.0,2.0,2.0,6.0,10.0
,Gordon Sargent,gordon sargent,2026-03-19,Valspar Championship,1,75.0,3.0,5.0,0.0,3.0,6.0,9.0
,Mac Meissner,mac meissner,2026-03-19,Valspar Championship,1,74.0,1.0,4.0,8.0,1.0,4.0,13.0
,Mark Hubbard,mark hubbard,2026-03-19,Valspar Championship,1,73.0,4.0,2.0,2.0,4.0,4.0,10.0
,Beau Hossler,beau hossler,2026-03-19,Valspar Championship,1,72.0,3.0,4.0,4.0,3.0,4.0,11.0
,Sahith Theegala,sahith theegala,2026-03-19,Valspar Championship,1,77.0,1.0,5.0,4.0,1.0,6.0,11.0
