PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_toi,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite
Nathan MacKinnon,nathan mackinnon,COL,4.026315789473684,38,22.00526315789474,shots,COL,COL,1,top,Nathan MacKinnon,35,9,9,-0.8207196745035353,-1.5383731452358904,-1.4207081471147966,-0.12314452802750347,-0.04031305049909247,0.2222222222222222,0.3333333333333333,0.11766499812109377,False,True
Martin Necas,martin necas,COL,2.923076923076923,39,21.90940170940171,shots,COL,COL,2,top,Martin Necas,36,9,9,-0.40542905573794363,-0.8206937931575613,-0.7197751322751323,-0.040623648759540464,0.07253472627291258,0.4444444444444444,0.1111111111111111,0.10091866088242896,False,True
Cale Makar,cale makar,COL,2.5806451612903225,31,24.635483870967743,shots,COL,COL,3,top,Cale Makar,28,5,8,0.06060266897075427,0.40051442810063503,-0.1131357038429407,0.039959214761431355,0.0031203003731598332,0.5,0.6,-0.5136501319435758,False,False
Adam Erne,adam erne,DAL,0.045454545454545456,22,10.53030303030303,assists,DAL,DAL,1,bottom,Adam Erne,19,6,3,0.03541422570875072,-0.01875,0.3333333333333333,-0.021462971153373627,0.3340340794190531,0.3333333333333333,0.0,0.3520833333333333,False,False
Lian Bichsel,lian bichsel,DAL,0.06666666666666667,30,15.788333333333332,assists,DAL,DAL,2,bottom,Lian Bichsel,27,7,3,-0.005365414209054396,-0.08766403586606265,0.6005291005291006,-0.07840030789231361,0.5058515457947447,0.6666666666666666,0.0,0.6881931363951632,True,False
Nathan Bastian,nathan bastian,DAL,0.08333333333333333,12,9.2125,assists,DAL,DAL,3,bottom,Nathan Bastian,9,4,1,0.06366442199775532,0.19722222222222222,0.0,-0.05397727272727273,-0.35154319575640364,0.0,0.25,-0.19722222222222222,False,False
Matt Duchene,matt duchene,DAL,0.8387096774193549,31,18.06505376344086,assists,DAL,DAL,1,top,Matt Duchene,28,7,4,0.0014952177515200535,-0.6761457214464733,0.3098171152518979,0.20797751095060488,0.4174651302174995,0.25,0.14285714285714285,0.9859628366983713,False,True
Mikko Rantanen,mikko rantanen,DAL,0.75,16,21.01875,assists,DAL,DAL,2,top,Mikko Rantanen,13,2,2,0.11684021107098032,-0.7083333333333333,0.3541666666666667,0.24747289747289747,0.2796574292322546,1.0,0.0,1.0625,True,True
Miro Heiskanen,miro heiskanen,DAL,0.6785714285714286,28,25.555952380952384,assists,DAL,DAL,3,top,Miro Heiskanen,25,6,3,-0.20870421465384445,-0.5148705096073517,0.521164021164021,-0.23074214826212908,0.2238690358114775,0.6666666666666666,0.16666666666666666,1.0360345307713728,True,True
Ilya Lyubushkin,ilya lyubushkin,DAL,0.0,15,14.335555555555555,goals,DAL,DAL,1,bottom,Ilya Lyubushkin,12,4,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Nils Lundkvist,nils lundkvist,DAL,0.0,26,16.74871794871795,goals,DAL,DAL,2,bottom,Nils Lundkvist,23,7,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Tyler Myers,tyler myers,DAL,0.0,21,17.666666666666668,goals,DAL,DAL,3,bottom,Tyler Myers,18,3,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Wyatt Johnston,wyatt johnston,DAL,0.6451612903225806,31,20.984408602150538,goals,DAL,DAL,1,top,Wyatt Johnston,28,7,4,-0.11678392336429179,-0.483422842821339,-0.2582815734989648,0.06747860820853308,0.23483744395733344,0.5,0.14285714285714285,0.22514126932237422,False,True
Jason Robertson,jason robertson,DAL,0.5806451612903226,31,21.53548387096774,goals,DAL,DAL,2,top,Jason Robertson,28,7,4,0.09045821905562343,-0.3137218045112782,0.3370255348516219,0.198869448572348,0.17925720426822347,0.5,0.14285714285714285,0.6507473393629001,False,True
Mavrik Bourque,mavrik bourque,DAL,0.3225806451612903,31,17.75698924731183,goals,DAL,DAL,3,top,Mavrik Bourque,28,7,4,0.10561453360674698,-0.10868242033655563,0.7547791580400276,0.0411098383049821,0.4841592286174112,0.5,0.14285714285714285,0.8634615783765832,False,True
Tyler Myers,tyler myers,DAL,0.14285714285714285,21,17.666666666666668,points,DAL,DAL,1,bottom,Tyler Myers,18,3,1,0.007719997819327015,-0.17500000000000002,-0.21428571428571427,0.06273183393097145,0.3417615352138081,0.0,0.0,-0.03928571428571426,False,False
Oskar Back,oskar back,DAL,0.16129032258064516,31,12.783333333333333,points,DAL,DAL,2,bottom,Oskar Back,28,7,4,0.02058589617636236,-0.00010741138560686956,0.0934265010351967,0.01196770402921221,0.059869139174840935,0.25,0.14285714285714285,0.09353391242080357,False,False
Lian Bichsel,lian bichsel,DAL,0.16666666666666666,30,15.788333333333332,points,DAL,DAL,3,bottom,Lian Bichsel,27,7,3,-0.17450365122876477,-0.3206907019100546,0.3164021164021164,-0.20093941288309503,0.38540863526413877,0.6666666666666666,0.0,0.637092818312171,True,True
Jason Robertson,jason robertson,DAL,1.2258064516129032,31,21.53548387096774,points,DAL,DAL,1,top,Jason Robertson,28,7,4,-0.07738712313848521,-0.9120479770855711,0.19049344375431332,0.20326603627671525,0.34892322552559724,0.5,0.14285714285714285,1.1025414208398843,False,True
Matt Duchene,matt duchene,DAL,1.096774193548387,31,18.06505376344086,points,DAL,DAL,2,top,Matt Duchene,28,7,4,-0.08546694323560354,-0.8423469387755101,0.5037267080745342,0.08755572520785504,0.44782851597219175,0.5,0.0,1.3460736468500443,False,True
Wyatt Johnston,wyatt johnston,DAL,1.064516129032258,31,20.984408602150538,points,DAL,DAL,3,top,Wyatt Johnston,28,7,4,-0.20611683204168044,-0.7386770497672754,-0.29570393374741205,0.0342519874231484,0.26296442070040194,0.25,0.14285714285714285,0.4429731160198634,False,True
Oskar Back,oskar back,DAL,0.6129032258064516,31,12.783333333333333,shots,DAL,DAL,1,bottom,Oskar Back,28,7,4,0.15910724976746446,0.24467418546365916,0.7987750172532782,-0.02663625728057181,0.22325972907797392,0.75,0.7142857142857143,0.554100831789619,False,False
Ilya Lyubushkin,ilya lyubushkin,DAL,0.6666666666666666,15,14.335555555555555,shots,DAL,DAL,2,bottom,Ilya Lyubushkin,12,4,2,-0.3579448329448329,-0.2767857142857142,-0.3181818181818182,-0.42530525030525035,-0.04019198550455317,0.5,0.25,-0.041396103896103986,False,False
Lian Bichsel,lian bichsel,DAL,0.7333333333333333,30,15.788333333333332,shots,DAL,DAL,3,bottom,Lian Bichsel,27,7,3,-0.06283029926542578,-0.3684078207942215,-0.5158730158730159,0.14294445370659428,0.03834806320815297,0.3333333333333333,0.2857142857142857,-0.1474651950787944,False,True
Jason Robertson,jason robertson,DAL,3.838709677419355,31,21.53548387096774,shots,DAL,DAL,1,top,Jason Robertson,28,7,4,0.5542201292281709,-0.5283208020050125,0.30219116632160103,1.0592732098316158,0.11123217350299766,0.75,0.42857142857142855,0.8305119683266136,True,True
Wyatt Johnston,wyatt johnston,DAL,2.5161290322580645,31,20.984408602150538,shots,DAL,DAL,2,top,Wyatt Johnston,28,7,4,-0.21665166488949122,-0.9450411743644828,-0.560127674258109,0.1640913118045918,-0.03953235641166562,0.25,0.2857142857142857,0.3849135001063737,False,True
Mavrik Bourque,mavrik bourque,DAL,2.161290322580645,31,17.75698924731183,shots,DAL,DAL,3,top,Mavrik Bourque,28,7,4,-0.44626325244550186,-0.9411922663802363,0.8612663906142168,-0.5501229862511332,0.2988365877761818,0.25,0.14285714285714285,1.8024586569944532,False,True
David Perron,david perron,DET,0.0,16,13.98125,assists,DET,DET,1,bottom,David Perron,13,2,0,0.0,0.0,,0.0,,,0.0,,False,False
Dominik Shine,dominik shine,DET,0.0,17,7.113725490196079,assists,DET,DET,2,bottom,Dominik Shine,14,3,0,0.0,0.0,,0.0,,,0.0,,False,False
Jacob Bernard-Docker,jacob bernard-docker,DET,0.0,21,14.40952380952381,assists,DET,DET,3,bottom,Jacob Bernard-Docker,18,4,0,0.0,0.0,,0.0,,,0.0,,False,False
Moritz Seider,moritz seider,DET,0.7916666666666666,24,25.677777777777777,assists,DET,DET,1,top,Moritz Seider,21,5,0,0.04391551893498891,0.03404928404928407,,0.04699871733677177,-0.1825552358343903,,0.6,,False,False
Alex DeBrincat,alex debrincat,DET,0.7083333333333334,24,19.470833333333335,assists,DET,DET,2,top,Alex DeBrincat,21,5,0,-0.06206901736582714,0.29731102231102224,,-0.1743752797648426,0.12130165845334606,,0.8,,False,False
Patrick Kane,patrick kane,DET,0.7083333333333334,24,18.741666666666667,assists,DET,DET,3,top,Patrick Kane,21,5,0,0.30480155909602286,0.1765234765234765,,0.34488845989994354,-0.17789994453275101,,0.6,,False,False
Ben Chiarot,ben chiarot,DET,0.0,24,20.47986111111111,goals,DET,DET,1,bottom,Ben Chiarot,21,5,0,0.0,0.0,,0.0,,,0.0,,False,False
Michael Rasmussen,michael rasmussen,DET,0.0,11,12.216666666666667,goals,DET,DET,2,bottom,Michael Rasmussen,8,2,0,0.0,0.0,,0.0,,,0.0,,False,False
James van Riemsdyk,james van riemsdyk,DET,0.043478260869565216,23,10.118115942028986,goals,DET,DET,3,bottom,James van Riemsdyk,20,5,0,-0.020373995844197086,-0.07847985347985348,,-0.0010053766323116183,0.058051065539993514,,0.0,,False,False
Dylan Larkin,dylan larkin,DET,0.5,16,19.765625,goals,DET,DET,1,top,Dylan Larkin,13,3,0,0.007613113382344178,-0.5666666666666665,,0.1798970473970474,0.18137410251646366,,0.0,,False,True
Alex DeBrincat,alex debrincat,DET,0.4583333333333333,24,19.470833333333335,goals,DET,DET,2,top,Alex DeBrincat,21,5,0,0.036667267574859455,0.2047868797868798,,-0.015870111241396888,-0.26418682784363123,,0.6,,False,False
Patrick Kane,patrick kane,DET,0.3333333333333333,24,18.741666666666667,goals,DET,DET,3,top,Patrick Kane,21,5,0,0.018443566806882385,-0.10807525807525808,,0.05798069958255131,0.15977556125137646,,0.2,,False,True
Michael Rasmussen,michael rasmussen,DET,0.0,11,12.216666666666667,points,DET,DET,1,bottom,Michael Rasmussen,8,2,0,0.0,0.0,,0.0,,,0.0,,False,False
Jacob Bernard-Docker,jacob bernard-docker,DET,0.047619047619047616,21,14.40952380952381,points,DET,DET,2,bottom,Jacob Bernard-Docker,18,4,0,0.03235522766611518,0.25,,-0.029828993000709052,-0.2148772864900594,,0.25,,False,False
Ben Chiarot,ben chiarot,DET,0.125,24,20.47986111111111,points,DET,DET,3,bottom,Ben Chiarot,21,5,0,0.1319033278660608,0.19090909090909092,,0.11346402691511387,0.11106431060994545,,0.2,,False,False
Alex DeBrincat,alex debrincat,DET,1.1666666666666667,24,19.470833333333335,points,DET,DET,1,top,Alex DeBrincat,21,5,0,-0.025401749790967702,0.5020979020979022,,-0.1902453910062395,-0.06089101330478099,,0.4,,False,False
Patrick Kane,patrick kane,DET,1.0416666666666667,24,18.741666666666667,points,DET,DET,2,top,Patrick Kane,21,5,0,0.3232451259029053,0.06844821844821847,,0.4028691594824949,-0.04362216653144082,,0.4,,False,False
Dylan Larkin,dylan larkin,DET,1.0,16,19.765625,points,DET,DET,3,top,Dylan Larkin,13,3,0,0.18406294560140718,-0.6333333333333333,,0.4292818292818293,0.351320997752436,,0.3333333333333333,,False,True
Jacob Bernard-Docker,jacob bernard-docker,DET,0.5238095238095238,21,14.40952380952381,shots,DET,DET,1,bottom,Jacob Bernard-Docker,18,4,0,-0.11881304563838106,-0.4530677655677655,,-0.023311697087128307,0.13510150684638936,,0.25,,False,True
Michael Rasmussen,michael rasmussen,DET,0.6363636363636364,11,12.216666666666667,shots,DET,DET,2,bottom,Michael Rasmussen,8,2,0,-0.24484126984126986,-0.35714285714285715,,-0.2074074074074074,0.011707412363335815,,0.5,,False,True
Dominik Shine,dominik shine,DET,0.7058823529411765,17,7.113725490196079,shots,DET,DET,3,bottom,Dominik Shine,14,3,0,-0.09445415695415692,-0.08369408369408364,,-0.09738872238872237,-0.16070690221500106,,0.3333333333333333,,False,False
Dylan Larkin,dylan larkin,DET,3.6875,16,19.765625,shots,DET,DET,1,top,Dylan Larkin,13,3,0,-0.3999483422560345,-2.1777777777777776,,0.1334004884004884,0.4624634516358955,,0.0,,False,True
Alex DeBrincat,alex debrincat,DET,3.4166666666666665,24,19.470833333333335,shots,DET,DET,2,top,Alex DeBrincat,21,5,0,0.4105316420466508,0.5067349317349317,,0.380468114019063,0.07784365535720185,,0.6,,False,False
Moritz Seider,moritz seider,DET,2.7083333333333335,24,25.677777777777777,shots,DET,DET,3,top,Moritz Seider,21,5,0,0.21525199855536567,0.7456210456210456,,0.04951167134734069,-0.1993262066008388,,0.6,,False,False
Curtis Lazar,curtis lazar,EDM,0.0,15,9.097777777777777,assists,EDM,EDM,1,bottom,Curtis Lazar,12,2,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Ty Emberson,ty emberson,EDM,0.04,25,13.742666666666667,assists,EDM,EDM,2,bottom,Ty Emberson,22,7,11,0.03508097633591705,0.0,0.0701619526718341,0.0,0.16263553600979488,0.09090909090909091,0.0,0.0701619526718341,False,False
Josh Samanski,josh samanski,EDM,0.041666666666666664,24,10.479166666666666,assists,EDM,EDM,3,bottom,Josh Samanski,21,5,12,0.047619047619047616,0.0,0.08333333333333333,0.0,0.18252467956070098,0.08333333333333333,0.0,0.08333333333333333,False,False
Leon Draisaitl,leon draisaitl,EDM,1.2,15,21.425555555555555,assists,EDM,EDM,1,top,Leon Draisaitl,12,4,6,-0.02105348355348356,-0.3380952380952381,-0.10837680837680837,0.875,-0.031298576552751936,0.3333333333333333,0.25,0.22971842971842976,False,True
Connor McDavid,connor mcdavid,EDM,1.1,30,22.855555555555554,assists,EDM,EDM,2,top,Connor McDavid,27,8,13,-0.3259570429325731,-0.7601731601731602,0.20876770063633643,-0.9055724976777609,0.4044060792778901,0.46153846153846156,0.25,0.9689408608094966,False,True
Evan Bouchard,evan bouchard,EDM,1.0666666666666667,30,24.603333333333335,assists,EDM,EDM,3,top,Evan Bouchard,27,8,13,-0.034262376966155805,-0.24325396825396825,0.18845975938268025,-0.23817155067155069,0.152921318064912,0.38461538461538464,0.25,0.4317137276366485,False,True
Darnell Nurse,darnell nurse,EDM,0.0,30,21.67888888888889,goals,EDM,EDM,1,bottom,Darnell Nurse,27,8,13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Mattias Ekholm,mattias ekholm,EDM,0.0,30,19.733333333333334,goals,EDM,EDM,2,bottom,Mattias Ekholm,27,8,13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Ty Emberson,ty emberson,EDM,0.04,25,13.742666666666667,goals,EDM,EDM,3,bottom,Ty Emberson,22,7,11,-0.10345264444334122,-0.1437687895671089,-0.06157406782016725,-0.1480654761904762,0.5325668577749573,0.0,0.0,0.08219472174694165,False,True
Leon Draisaitl,leon draisaitl,EDM,0.5333333333333333,15,21.425555555555555,goals,EDM,EDM,1,top,Leon Draisaitl,12,4,6,-0.14777190402190404,-0.5869047619047619,-0.022329522329522344,0.35416666666666674,0.24322306988303152,0.3333333333333333,0.25,0.5645752395752396,False,True
Connor McDavid,connor mcdavid,EDM,0.5,30,22.855555555555554,goals,EDM,EDM,2,top,Connor McDavid,27,8,13,0.09419408427988246,0.166017316017316,-0.04064719301960411,0.29058587611219194,-0.16189564559008995,0.3076923076923077,0.5,-0.20666450903692013,False,False
Zach Hyman,zach hyman,EDM,0.44,25,19.396,goals,EDM,EDM,3,top,Zach Hyman,22,6,12,-0.17617186178773755,-0.23015873015873015,-0.08569472807383356,-0.3666229603729604,0.11455663690109334,0.4166666666666667,0.3333333333333333,0.14446400208489657,False,True
Curtis Lazar,curtis lazar,EDM,0.06666666666666667,15,9.097777777777777,points,EDM,EDM,1,bottom,Curtis Lazar,12,2,8,0.01653647278647279,-0.0625,-0.06671314796314796,0.4285714285714286,-0.2928923042852771,0.0,0.0,-0.004213147963147965,False,False
Ty Emberson,ty emberson,EDM,0.08,25,13.742666666666667,points,EDM,EDM,2,bottom,Ty Emberson,22,7,11,-0.06837166810742416,-0.1437687895671089,0.008587884851666837,-0.1480654761904762,0.31770922776430993,0.09090909090909091,0.0,0.15235667441877573,False,False
Josh Samanski,josh samanski,EDM,0.16666666666666666,24,10.479166666666666,points,EDM,EDM,3,bottom,Josh Samanski,21,5,12,0.12180144499698181,0.15394957983193278,0.1634744630740054,-0.043402777777777776,0.07189430428704173,0.25,0.2,0.009524883242072624,False,False
Leon Draisaitl,leon draisaitl,EDM,1.7333333333333334,15,21.425555555555555,points,EDM,EDM,1,top,Leon Draisaitl,12,4,6,-0.1688253875753876,-0.925,-0.13070633070633067,1.2291666666666665,0.13928035432871375,0.6666666666666666,0.0,0.7942936692936694,True,True
Connor McDavid,connor mcdavid,EDM,1.6,30,22.855555555555554,points,EDM,EDM,2,top,Connor McDavid,27,8,13,-0.2317629586526906,-0.5941558441558441,0.16812050761673236,-0.6149866215655689,0.2496938275810069,0.5384615384615384,0.125,0.7622763517725765,False,True
Evan Bouchard,evan bouchard,EDM,1.3,30,24.603333333333335,points,EDM,EDM,3,top,Evan Bouchard,27,8,13,-0.20712381951831155,-0.29926948051948055,-0.02535837549349458,-0.4780880669038563,0.1012345108543834,0.46153846153846156,0.25,0.273911105025986,False,True
Josh Samanski,josh samanski,EDM,0.4166666666666667,24,10.479166666666666,shots,EDM,EDM,1,bottom,Josh Samanski,21,5,12,0.15845237176338264,-0.02511204481792719,0.2724606904240771,0.04588293650793651,0.17770934946132874,0.4166666666666667,0.2,0.2975727352420043,False,False
Curtis Lazar,curtis lazar,EDM,0.6,15,9.097777777777777,shots,EDM,EDM,2,bottom,Curtis Lazar,12,2,8,0.04284881784881786,-0.175,0.030642274392274377,0.30952380952380953,0.04727002524800778,0.5,0.5,0.20564227439227437,False,False
Ty Emberson,ty emberson,EDM,0.76,25,13.742666666666667,shots,EDM,EDM,3,bottom,Ty Emberson,22,7,11,-0.24751950498510353,-0.48580047403576815,-0.19211619748857112,0.01711309523809526,0.18264229743489335,0.45454545454545453,0.14285714285714285,0.29368427654719703,False,True
Connor McDavid,connor mcdavid,EDM,3.533333333333333,30,22.855555555555554,shots,EDM,EDM,1,top,Connor McDavid,27,8,13,0.4912278925871626,0.16068722943722946,0.9317143065009686,-0.022438453359505967,0.1552839057453527,0.46153846153846156,0.5,0.7710270770637392,False,False
Leon Draisaitl,leon draisaitl,EDM,2.4,15,21.425555555555555,shots,EDM,EDM,2,top,Leon Draisaitl,12,4,6,-0.3841195841195841,-1.0517857142857143,-0.31704869204869196,0.75,0.12760343246839284,0.3333333333333333,0.25,0.7347370222370224,False,True
Matt Savoie,matt savoie,EDM,2.3,30,16.505555555555556,shots,EDM,EDM,3,top,Matt Savoie,27,8,13,0.14823405409109977,-0.5211489898989898,0.19234533993507444,0.9451703267492739,0.1961870392179204,0.46153846153846156,0.375,0.7134943298340642,False,True
Dmitry Kulikov,dmitry kulikov,FLA,0.0,17,18.886274509803922,assists,FLA,FLA,1,bottom,Dmitry Kulikov,14,1,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Niko Mikkola,niko mikkola,FLA,0.0,11,20.62727272727273,assists,FLA,FLA,2,bottom,Niko Mikkola,8,0,2,0.0,,0.0,0.0,,0.0,,,False,False
Nolan Foote,nolan foote,FLA,0.0,12,10.793055555555556,assists,FLA,FLA,3,bottom,Nolan Foote,9,1,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Matthew Tkachuk,matthew tkachuk,FLA,0.7619047619047619,21,18.11984126984127,assists,FLA,FLA,1,top,Matthew Tkachuk,18,1,4,-0.03982218904819523,-0.7142857142857143,-0.3006944444444445,0.09232800686122909,-0.10438956990095122,0.5,0.0,0.4135912698412698,False,False
Seth Jones,seth jones,FLA,0.5833333333333334,12,24.391666666666666,assists,FLA,FLA,2,top,Seth Jones,9,1,1,0.4394380311046978,0.8,0.0,0.45070603999175435,-0.40669956248466643,0.0,1.0,-0.8,False,False
Sam Bennett,sam bennett,FLA,0.47368421052631576,19,18.514912280701754,assists,FLA,FLA,3,top,Sam Bennett,16,0,3,-0.03539556338269573,,0.27904040404040403,-0.10795770971110338,-0.144334657191356,0.3333333333333333,,,False,False
Dmitry Kulikov,dmitry kulikov,FLA,0.0,17,18.886274509803922,goals,FLA,FLA,1,bottom,Dmitry Kulikov,14,1,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Donovan Sebrango,donovan sebrango,FLA,0.0,23,17.094202898550726,goals,FLA,FLA,2,bottom,Donovan Sebrango,20,1,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Gustav Forsling,gustav forsling,FLA,0.0,23,22.502173913043475,goals,FLA,FLA,3,bottom,Gustav Forsling,20,1,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Matthew Tkachuk,matthew tkachuk,FLA,0.47619047619047616,21,18.11984126984127,goals,FLA,FLA,1,top,Matthew Tkachuk,18,1,4,-0.12413560644339795,1.5,-0.32013888888888886,-0.1887604123404314,-0.3157743437335166,0.25,1.0,-1.8201388888888888,False,False
Carter Verhaeghe,carter verhaeghe,FLA,0.42857142857142855,21,17.597619047619048,goals,FLA,FLA,2,top,Carter Verhaeghe,18,1,4,0.08602746701946909,-0.38461538461538464,0.12486471861471862,0.11028083973130413,0.03958585501874595,0.5,0.0,0.5094801032301033,False,False
Cole Reinhardt,cole reinhardt,FLA,0.4,15,13.173333333333334,goals,FLA,FLA,3,top,Cole Reinhardt,15,1,5,0.3130253189076718,-0.09090909090909091,0.35277777777777775,0.33582222062614225,0.03178368914766475,0.4,0.0,0.4436868686868687,False,False
Dmitry Kulikov,dmitry kulikov,FLA,0.0,17,18.886274509803922,points,FLA,FLA,1,bottom,Dmitry Kulikov,14,1,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Nolan Foote,nolan foote,FLA,0.08333333333333333,12,10.793055555555556,points,FLA,FLA,2,bottom,Nolan Foote,9,1,1,-0.16887526054192717,-0.25,-0.1111111111111111,-0.16553803339517623,0.657723181883865,0.0,0.0,0.1388888888888889,False,False
Niko Mikkola,niko mikkola,FLA,0.18181818181818182,11,20.62727272727273,points,FLA,FLA,3,bottom,Niko Mikkola,8,0,2,0.08442460317460318,,-0.2361111111111111,0.19126984126984128,-0.3117908176081394,0.0,,,False,False
Matthew Tkachuk,matthew tkachuk,FLA,1.2380952380952381,21,18.11984126984127,points,FLA,FLA,1,top,Matthew Tkachuk,18,1,4,-0.1639577954915932,0.7857142857142858,-0.6208333333333333,-0.09643240547920234,-0.30430921150455637,0.25,1.0,-1.4065476190476192,False,False
Sam Bennett,sam bennett,FLA,0.8421052631578947,19,18.514912280701754,points,FLA,FLA,2,top,Sam Bennett,16,0,3,-0.3679047259929613,,0.0,-0.4528058166067216,0.03438696751286045,0.3333333333333333,,,False,False
Seth Jones,seth jones,FLA,0.6666666666666666,12,24.391666666666666,points,FLA,FLA,3,top,Seth Jones,9,1,1,0.5293370210036876,0.8,0.0,0.56629045557617,-0.4036536121481802,0.0,1.0,-0.8,False,False
Tomas Nosek,tomas nosek,FLA,0.38095238095238093,21,14.114285714285714,shots,FLA,FLA,1,bottom,Tomas Nosek,18,1,5,0.12072377776067146,-0.2727272727272727,0.6127151211361738,-0.05148502777179248,0.28628425103667443,0.4,0.0,0.8854423938634465,False,False
Dmitry Kulikov,dmitry kulikov,FLA,0.8235294117647058,17,18.886274509803922,shots,FLA,FLA,2,bottom,Dmitry Kulikov,14,1,4,0.12514697603983316,0.41666666666666663,-0.33452380952380956,0.2970540262206929,-0.48767371703550394,0.25,1.0,-0.7511904761904762,False,False
Mike Benning,mike benning,FLA,0.8333333333333334,18,16.901851851851852,shots,FLA,FLA,3,bottom,Mike Benning,15,1,3,0.385734929558459,-0.42857142857142855,-0.15555555555555556,0.6073874580559072,-0.07039094685431266,0.3333333333333333,0.0,0.273015873015873,False,False
Sam Bennett,sam bennett,FLA,2.8421052631578947,19,18.514912280701754,shots,FLA,FLA,1,top,Sam Bennett,16,0,3,-0.0443876283030695,,0.465909090909091,-0.16214840965972185,0.14797153698362459,0.6666666666666666,,,False,False
Matthew Tkachuk,matthew tkachuk,FLA,2.8095238095238093,21,18.11984126984127,shots,FLA,FLA,2,top,Matthew Tkachuk,18,1,4,-0.4979016547321502,1.0,-0.938888888888889,-0.47743647920178045,-0.3527381754176263,0.0,1.0,-1.938888888888889,False,False
Carter Verhaeghe,carter verhaeghe,FLA,2.4761904761904763,21,17.597619047619048,shots,FLA,FLA,3,top,Carter Verhaeghe,18,1,4,0.3328258643661121,1.8461538461538463,0.001848845598845572,0.31825510231083,-0.16872763122017215,0.5,1.0,-1.8443050005550008,False,False
Mathieu Joseph,mathieu joseph,LA,0.0,14,9.523809523809524,assists,LAK,LAK,1,bottom,Mathieu Joseph,11,2,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Cody Ceci,cody ceci,LA,0.03333333333333333,30,17.605,assists,LAK,LAK,2,bottom,Cody Ceci,27,8,8,0.02170688368728238,-0.018211952479193858,0.09647268492377187,-0.0036363636363636364,0.2170481461508502,0.125,0.0,0.11468463740296572,False,False
Jeff Malott,jeff malott,LA,0.045454545454545456,22,8.15530303030303,assists,LAK,LAK,3,bottom,Jeff Malott,19,7,4,-0.042738177443652436,0.08006108344454207,-0.06622831825037707,-0.13844246031746033,-0.2267019153703851,0.0,0.14285714285714285,-0.14628940169491916,False,False
Artemi Panarin,artemi panarin,LA,0.6333333333333333,30,20.84722222222222,assists,LAK,LAK,1,top,Artemi Panarin,27,8,8,-0.1705973961658671,-0.384208822786409,0.028914089819410196,-0.1603428938856746,0.24529230765274102,0.5,0.375,0.4131229126058192,False,True
Alex Laferriere,alex laferriere,LA,0.4666666666666667,30,20.618333333333332,assists,LAK,LAK,2,top,Alex Laferriere,27,8,8,0.29874024785624237,0.26460552538138743,0.1928291578749245,0.4005917478243681,0.00946118948278706,0.5,0.375,-0.07177636750646293,False,False
Adrian Kempe,adrian kempe,LA,0.41379310344827586,29,19.569540229885057,assists,LAK,LAK,3,top,Adrian Kempe,26,8,8,-0.0960450465670523,0.041608830983831,-0.14505369081270952,-0.16696123321123318,-0.12862959606453656,0.25,0.5,-0.18666252179654053,False,False
Alex Turcotte,alex turcotte,LA,0.0,14,10.529761904761903,goals,LAK,LAK,1,bottom,Alex Turcotte,11,4,0,0.0,0.0,,0.0,,,0.0,,False,False
Cody Ceci,cody ceci,LA,0.0,30,17.605,goals,LAK,LAK,2,bottom,Cody Ceci,27,8,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Jared Wright,jared wright,LA,0.0,27,11.436419753086419,goals,LAK,LAK,3,bottom,Jared Wright,24,6,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Adrian Kempe,adrian kempe,LA,0.5862068965517241,29,19.569540229885057,goals,LAK,LAK,1,top,Adrian Kempe,26,8,8,0.0007539550283811292,-0.22403015965515966,0.419812702142087,-0.1546657509157509,0.3602854656307628,0.625,0.375,0.6438428617972467,True,True
Quinton Byfield,quinton byfield,LA,0.4642857142857143,28,20.326190476190476,goals,LAK,LAK,2,top,Quinton Byfield,25,6,8,0.009655605369389197,-0.4460802469135802,0.29211764918518013,0.052811856566797294,0.4079683470545878,0.5,0.0,0.7381978960987603,False,True
