player,team,date,game_id,points,totalRebounds,assists,steals,blocks,threePointFieldGoalsMade,freeThrowsMade,espnFPS
Dylan Cardwell,SAC,2025-12-24,401810276,5.0,6.0,4.0,2.0,1.0,0.0,5.0,20.45
Dennis Schroder,SAC,2025-12-24,401810276,10.0,2.0,3.0,1.0,0.0,0.0,6.0,14.6
Malik Monk,SAC,2025-12-24,401810276,9.0,1.0,1.0,2.0,0.0,2.0,1.0,10.45
Keon Ellis,SAC,2025-12-24,401810276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6
Nique Clifford,SAC,2025-12-24,401810276,14.0,2.0,0.0,2.0,0.0,2.0,2.0,18.1
Kevin Durant,HOU,2025-12-24,401810277,22.0,5.0,1.0,0.0,2.0,1.0,5.0,32.75
Jabari Smith Jr.,HOU,2025-12-24,401810277,16.0,1.0,1.0,0.0,0.0,4.0,0.0,18.8
Alperen Sengun,HOU,2025-12-24,401810277,19.0,11.0,7.0,2.0,1.0,0.0,1.0,44.75
Josh Okogie,HOU,2025-12-24,401810277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6
Amen Thompson,HOU,2025-12-24,401810277,19.0,9.0,5.0,2.0,0.0,0.0,5.0,38.35
Jeff Green,HOU,2025-12-24,401810277,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2
Jae'Sean Tate,HOU,2025-12-24,401810277,7.0,3.0,3.0,0.0,1.0,0.0,1.0,18.05
Tari Eason,HOU,2025-12-24,401810277,7.0,5.0,0.0,0.0,1.0,1.0,0.0,13.2
Steven Adams,HOU,2025-12-24,401810277,2.0,4.0,1.0,0.0,0.0,0.0,0.0,6.1
Clint Capela,HOU,2025-12-24,401810277,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
Aaron Holiday,HOU,2025-12-24,401810277,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6
JD Davison,HOU,2025-12-24,401810277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7
Reed Sheppard,HOU,2025-12-24,401810277,8.0,1.0,3.0,0.0,1.0,1.0,1.0,13.05
Kawhi Leonard,LAC,2025-12-24,401810277,41.0,8.0,5.0,0.0,0.0,4.0,5.0,66.25
John Collins,LAC,2025-12-24,401810277,13.0,5.0,5.0,2.0,2.0,3.0,0.0,32.4
Brook Lopez,LAC,2025-12-24,401810277,5.0,6.0,4.0,0.0,2.0,1.0,2.0,17.7
James Harden,LAC,2025-12-24,401810277,29.0,4.0,6.0,2.0,0.0,3.0,12.0,44.2
Kris Dunn,LAC,2025-12-24,401810277,11.0,4.0,2.0,1.0,0.0,3.0,0.0,18.8
Nicolas Batum,LAC,2025-12-24,401810277,6.0,0.0,0.0,0.0,0.0,2.0,0.0,5.7
Yanic Konan Niederhauser,LAC,2025-12-24,401810277,3.0,2.0,0.0,1.0,0.0,0.0,1.0,6.45
Bogdan Bogdanovic,LAC,2025-12-24,401810277,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.7
Jordan Miller,LAC,2025-12-24,401810277,4.0,1.0,0.0,0.0,0.0,0.0,2.0,6.5
Kobe Brown,LAC,2025-12-24,401810277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6
Kobe Sanders,LAC,2025-12-24,401810277,13.0,1.0,1.0,1.0,0.0,3.0,2.0,20.1
Cam Christie,LAC,2025-12-24,401810277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Dean Wade,CLE,2025-12-25,401809238,6.0,4.0,2.0,0.0,0.0,1.0,1.0,13.45
Jarrett Allen,CLE,2025-12-25,401809238,7.0,8.0,2.0,0.0,0.0,0.0,1.0,18.05
Donovan Mitchell,CLE,2025-12-25,401809238,34.0,7.0,6.0,4.0,0.0,4.0,6.0,55.8
Sam Merrill,CLE,2025-12-25,401809238,11.0,5.0,1.0,2.0,0.0,2.0,1.0,16.55
Darius Garland,CLE,2025-12-25,401809238,20.0,1.0,10.0,0.0,0.0,3.0,3.0,33.55
De'Andre Hunter,CLE,2025-12-25,401809238,13.0,3.0,2.0,0.0,0.0,2.0,5.0,19.05
Thomas Bryant,CLE,2025-12-25,401809238,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3
Evan Mobley,CLE,2025-12-25,401809238,14.0,9.0,3.0,0.0,0.0,0.0,2.0,30.7
Lonzo Ball,CLE,2025-12-25,401809238,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.7
Jaylon Tyson,CLE,2025-12-25,401809238,16.0,6.0,1.0,1.0,0.0,2.0,0.0,26.8
OG Anunoby,NY,2025-12-25,401809238,8.0,2.0,2.0,0.0,1.0,1.0,1.0,13.55
Karl-Anthony Towns,NY,2025-12-25,401809238,11.0,14.0,1.0,2.0,0.0,0.0,1.0,25.05
Josh Hart,NY,2025-12-25,401809238,15.0,5.0,3.0,0.0,0.0,2.0,3.0,26.05
Mikal Bridges,NY,2025-12-25,401809238,12.0,3.0,4.0,2.0,1.0,2.0,0.0,23.6
Jalen Brunson,NY,2025-12-25,401809238,34.0,1.0,4.0,2.0,0.0,6.0,8.0,38.9
Mohamed Diawara,NY,2025-12-25,401809238,5.0,1.0,1.0,0.0,0.0,1.0,0.0,8.6
Mitchell Robinson,NY,2025-12-25,401809238,0.0,13.0,2.0,0.0,1.0,0.0,0.0,14.1
Ariel Hukporti,NY,2025-12-25,401809238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
Jordan Clarkson,NY,2025-12-25,401809238,25.0,1.0,2.0,3.0,0.0,5.0,2.0,34.9
Tyler Kolek,NY,2025-12-25,401809238,16.0,3.0,9.0,0.0,1.0,4.0,2.0,33.9
Harrison Barnes,SA,2025-12-25,401809239,15.0,6.0,1.0,0.0,0.0,3.0,2.0,21.6
Luke Kornet,SA,2025-12-25,401809239,6.0,4.0,1.0,0.0,1.0,0.0,0.0,14.3
De'Aaron Fox,SA,2025-12-25,401809239,29.0,4.0,3.0,1.0,1.0,3.0,2.0,45.8
Devin Vassell,SA,2025-12-25,401809239,5.0,4.0,2.0,0.0,0.0,1.0,2.0,8.5
Stephon Castle,SA,2025-12-25,401809239,19.0,4.0,7.0,1.0,0.0,0.0,3.0,35.75
Kelly Olynyk,SA,2025-12-25,401809239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lindy Waters III,SA,2025-12-25,401809239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Keldon Johnson,SA,2025-12-25,401809239,9.0,7.0,0.0,0.0,0.0,1.0,0.0,16.0
Julian Champagnie,SA,2025-12-25,401809239,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.7
Jeremy Sochan,SA,2025-12-25,401809239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Carter Bryant,SA,2025-12-25,401809239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4
Victor Wembanyama,SA,2025-12-25,401809239,19.0,11.0,2.0,1.0,1.0,2.0,5.0,35.55
Jordan McLaughlin,SA,2025-12-25,401809239,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Dylan Harper,SA,2025-12-25,401809239,12.0,3.0,2.0,0.0,0.0,0.0,2.0,20.2
Isaiah Hartenstein,OKC,2025-12-25,401809239,13.0,12.0,3.0,1.0,0.0,0.0,3.0,32.85
Chet Holmgren,OKC,2025-12-25,401809239,10.0,12.0,2.0,0.0,1.0,0.0,0.0,25.7
Shai Gilgeous-Alexander,OKC,2025-12-25,401809239,22.0,6.0,4.0,1.0,0.0,1.0,7.0,32.95
Luguentz Dort,OKC,2025-12-25,401809239,8.0,4.0,3.0,0.0,2.0,2.0,0.0,17.3
Jalen Williams,OKC,2025-12-25,401809239,12.0,2.0,6.0,2.0,0.0,1.0,1.0,20.15
Brooks Barnhizer,OKC,2025-12-25,401809239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branden Carlson,OKC,2025-12-25,401809239,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Alex Caruso,OKC,2025-12-25,401809239,12.0,1.0,0.0,0.0,1.0,2.0,4.0,9.7
Kenrich Williams,OKC,2025-12-25,401809239,8.0,5.0,2.0,2.0,0.0,2.0,0.0,18.4
Isaiah Joe,OKC,2025-12-25,401809239,5.0,1.0,2.0,1.0,0.0,1.0,0.0,10.2
Aaron Wiggins,OKC,2025-12-25,401809239,5.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
Cason Wallace,OKC,2025-12-25,401809239,5.0,4.0,1.0,0.0,1.0,1.0,2.0,7.7
Chris Youngblood,OKC,2025-12-25,401809239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,DAL,2025-12-25,401809240,3.0,3.0,0.0,1.0,2.0,0.0,1.0,6.25
P.J. Washington,DAL,2025-12-25,401809240,14.0,10.0,2.0,2.0,1.0,0.0,0.0,31.8
Naji Marshall,DAL,2025-12-25,401809240,14.0,4.0,0.0,0.0,0.0,0.0,4.0,16.1
Cooper Flagg,DAL,2025-12-25,401809240,27.0,6.0,5.0,0.0,1.0,1.0,0.0,45.7
Ryan Nembhard,DAL,2025-12-25,401809240,4.0,1.0,2.0,0.0,0.0,0.0,0.0,6.7
Caleb Martin,DAL,2025-12-25,401809240,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.7
Daniel Gafford,DAL,2025-12-25,401809240,6.0,5.0,0.0,0.0,0.0,0.0,0.0,12.6
Klay Thompson,DAL,2025-12-25,401809240,7.0,2.0,2.0,1.0,1.0,1.0,0.0,13.2
Brandon Williams,DAL,2025-12-25,401809240,26.0,3.0,3.0,0.0,0.0,1.0,7.0,38.55
Max Christie,DAL,2025-12-25,401809240,13.0,6.0,3.0,1.0,0.0,1.0,2.0,25.8
Jimmy Butler III,GS,2025-12-25,401809240,14.0,9.0,9.0,1.0,0.0,1.0,3.0,34.75
Draymond Green,GS,2025-12-25,401809240,7.0,5.0,3.0,1.0,0.0,1.0,2.0,14.3
Quinten Post,GS,2025-12-25,401809240,6.0,3.0,0.0,1.0,0.0,0.0,0.0,8.2
Stephen Curry,GS,2025-12-25,401809240,23.0,3.0,4.0,0.0,0.0,2.0,9.0,28.15
Moses Moody,GS,2025-12-25,401809240,12.0,2.0,2.0,1.0,1.0,2.0,2.0,19.0
Trayce Jackson-Davis,GS,2025-12-25,401809240,10.0,5.0,0.0,1.0,1.0,0.0,0.0,21.6
Al Horford,GS,2025-12-25,401809240,14.0,4.0,2.0,2.0,0.0,4.0,0.0,26.2
Gary Payton II,GS,2025-12-25,401809240,6.0,5.0,5.0,1.0,1.0,0.0,0.0,21.8
De'Anthony Melton,GS,2025-12-25,401809240,16.0,3.0,3.0,1.0,1.0,2.0,4.0,23.6
Brandin Podziemski,GS,2025-12-25,401809240,13.0,8.0,4.0,0.0,0.0,1.0,4.0,27.7
Will Richard,GS,2025-12-25,401809240,5.0,2.0,1.0,0.0,0.0,1.0,0.0,7.2
Kevin Durant,HOU,2025-12-26,401809241,25.0,4.0,8.0,1.0,2.0,4.0,5.0,46.35
Jabari Smith Jr.,HOU,2025-12-26,401809241,16.0,7.0,0.0,2.0,1.0,2.0,2.0,30.5
Tari Eason,HOU,2025-12-26,401809241,13.0,3.0,2.0,4.0,2.0,1.0,0.0,22.9
Alperen Sengun,HOU,2025-12-26,401809241,14.0,12.0,4.0,1.0,0.0,0.0,4.0,32.8
Amen Thompson,HOU,2025-12-26,401809241,26.0,7.0,5.0,1.0,0.0,0.0,2.0,45.7
Jeff Green,HOU,2025-12-26,401809241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Dorian Finney-Smith,HOU,2025-12-26,401809241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Jae'Sean Tate,HOU,2025-12-26,401809241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Steven Adams,HOU,2025-12-26,401809241,4.0,9.0,2.0,0.0,0.0,0.0,0.0,16.3
Clint Capela,HOU,2025-12-26,401809241,6.0,3.0,0.0,0.0,0.0,0.0,0.0,11.2
Aaron Holiday,HOU,2025-12-26,401809241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2
Josh Okogie,HOU,2025-12-26,401809241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9
JD Davison,HOU,2025-12-26,401809241,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3
Reed Sheppard,HOU,2025-12-26,401809241,13.0,2.0,1.0,1.0,0.0,1.0,2.0,18.1
LeBron James,LAL,2025-12-26,401809241,18.0,2.0,5.0,2.0,1.0,1.0,3.0,30.45
Rui Hachimura,LAL,2025-12-26,401809241,0.0,2.0,1.0,1.0,0.0,0.0,0.0,-1.1
Deandre Ayton,LAL,2025-12-26,401809241,10.0,2.0,0.0,0.0,0.0,0.0,0.0,15.5
Luka Doncic,LAL,2025-12-26,401809241,25.0,5.0,7.0,1.0,2.0,3.0,4.0,40.6
Austin Reaves,LAL,2025-12-26,401809241,12.0,1.0,1.0,0.0,1.0,2.0,0.0,17.0
Maxi Kleber,LAL,2025-12-26,401809241,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3
Jarred Vanderbilt,LAL,2025-12-26,401809241,11.0,5.0,2.0,1.0,0.0,3.0,0.0,22.2
Jake LaRavia,LAL,2025-12-26,401809241,5.0,4.0,1.0,0.0,1.0,1.0,0.0,10.7
Dalton Knecht,LAL,2025-12-26,401809241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Adou Thiero,LAL,2025-12-26,401809241,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2
Marcus Smart,LAL,2025-12-26,401809241,6.0,2.0,1.0,1.0,0.0,0.0,0.0,8.7
Bronny James,LAL,2025-12-26,401809241,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Julius Randle,MIN,2025-12-26,401809242,32.0,7.0,6.0,3.0,1.0,2.0,6.0,55.1
Jaden McDaniels,MIN,2025-12-26,401809242,21.0,4.0,4.0,0.0,2.0,1.0,2.0,38.4
Rudy Gobert,MIN,2025-12-26,401809242,9.0,12.0,0.0,0.0,6.0,0.0,1.0,30.45
Donte DiVincenzo,MIN,2025-12-26,401809242,6.0,8.0,8.0,2.0,1.0,0.0,2.0,23.9
Anthony Edwards,MIN,2025-12-26,401809242,44.0,6.0,3.0,3.0,0.0,5.0,11.0,59.35
Naz Reid,MIN,2025-12-26,401809242,13.0,6.0,3.0,0.0,0.0,2.0,1.0,21.35
Mike Conley,MIN,2025-12-26,401809242,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.4
Jaylen Clark,MIN,2025-12-26,401809242,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Johnny Juzang,MIN,2025-12-26,401809242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence Shannon Jr.,MIN,2025-12-26,401809242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4
Bones Hyland,MIN,2025-12-26,401809242,11.0,4.0,5.0,1.0,1.0,2.0,1.0,23.15
Spencer Jones,DEN,2025-12-26,401809242,12.0,8.0,1.0,2.0,0.0,2.0,0.0,23.0
Nikola Jokic,DEN,2025-12-26,401809242,56.0,16.0,15.0,0.0,2.0,4.0,22.0,107.2
Tim Hardaway Jr.,DEN,2025-12-26,401809242,19.0,4.0,0.0,0.0,1.0,3.0,2.0,24.7
Jamal Murray,DEN,2025-12-26,401809242,35.0,2.0,10.0,0.0,1.0,9.0,2.0,45.3
Peyton Watson,DEN,2025-12-26,401809242,9.0,4.0,0.0,3.0,0.0,1.0,2.0,16.5
Zeke Nnaji,DEN,2025-12-26,401809242,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6
Jonas Valanciunas,DEN,2025-12-26,401809242,2.0,4.0,1.0,0.0,0.0,0.0,0.0,4.5
Bruce Brown,DEN,2025-12-26,401809242,7.0,3.0,3.0,1.0,0.0,0.0,1.0,12.35
Julian Strawther,DEN,2025-12-26,401809242,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
Andrew Wiggins,MIA,2025-12-27,401810278,18.0,8.0,3.0,1.0,1.0,0.0,0.0,35.2
Kel'el Ware,MIA,2025-12-27,401810278,16.0,13.0,0.0,1.0,1.0,2.0,0.0,33.9
Norman Powell,MIA,2025-12-27,401810278,25.0,7.0,5.0,1.0,0.0,2.0,5.0,43.25
Davion Mitchell,MIA,2025-12-27,401810278,6.0,1.0,7.0,2.0,0.0,0.0,0.0,16.4
Pelle Larsson,MIA,2025-12-27,401810278,21.0,6.0,5.0,1.0,0.0,3.0,0.0,40.8
Jaime Jaquez Jr.,MIA,2025-12-27,401810278,16.0,5.0,3.0,3.0,0.0,1.0,5.0,25.75
Nikola Jovic,MIA,2025-12-27,401810278,10.0,7.0,4.0,1.0,0.0,1.0,3.0,17.15
Dru Smith,MIA,2025-12-27,401810278,6.0,3.0,1.0,3.0,0.0,0.0,2.0,11.1
Kasparas Jakucionis,MIA,2025-12-27,401810278,8.0,2.0,1.0,1.0,0.0,2.0,2.0,13.3
Onyeka Okongwu,ATL,2025-12-27,401810278,12.0,8.0,4.0,1.0,0.0,0.0,2.0,22.6
Jalen Johnson,ATL,2025-12-27,401810278,24.0,9.0,10.0,1.0,0.0,1.0,3.0,49.55
Zaccharie Risacher,ATL,2025-12-27,401810278,5.0,0.0,0.0,0.0,2.0,1.0,0.0,6.8
Trae Young,ATL,2025-12-27,401810278,30.0,2.0,6.0,1.0,0.0,5.0,9.0,42.45
Dyson Daniels,ATL,2025-12-27,401810278,8.0,6.0,3.0,2.0,0.0,0.0,0.0,20.5
Mouhamed Gueye,ATL,2025-12-27,401810278,4.0,5.0,0.0,0.0,0.0,0.0,4.0,9.2
Asa Newell,ATL,2025-12-27,401810278,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.9
Nickeil Alexander-Walker,ATL,2025-12-27,401810278,15.0,4.0,3.0,1.0,1.0,2.0,1.0,24.05
Keaton Wallace,ATL,2025-12-27,401810278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2
Vit Krejci,ATL,2025-12-27,401810278,11.0,4.0,0.0,0.0,1.0,3.0,0.0,15.0
Miles Bridges,CHA,2025-12-27,401810279,16.0,11.0,5.0,1.0,3.0,2.0,2.0,40.1
Moussa Diabate,CHA,2025-12-27,401810279,10.0,12.0,3.0,0.0,1.0,0.0,4.0,27.6
Brandon Miller,CHA,2025-12-27,401810279,15.0,1.0,0.0,0.0,1.0,2.0,3.0,11.45
LaMelo Ball,CHA,2025-12-27,401810279,22.0,7.0,5.0,1.0,0.0,4.0,4.0,28.8
Kon Knueppel,CHA,2025-12-27,401810279,16.0,3.0,1.0,0.0,0.0,4.0,2.0,22.9
Tidjane Salaun,CHA,2025-12-27,401810279,14.0,9.0,1.0,0.0,1.0,2.0,0.0,30.3
PJ Hall,CHA,2025-12-27,401810279,7.0,4.0,0.0,1.0,0.0,0.0,3.0,12.45
Pat Connaughton,CHA,2025-12-27,401810279,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.85
Collin Sexton,CHA,2025-12-27,401810279,13.0,0.0,2.0,0.0,0.0,3.0,0.0,16.9
Josh Green,CHA,2025-12-27,401810279,6.0,1.0,0.0,0.0,0.0,2.0,0.0,7.4
Tre Mann,CHA,2025-12-27,401810279,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.6
Sion James,CHA,2025-12-27,401810279,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.2
Paolo Banchero,ORL,2025-12-27,401810279,13.0,5.0,2.0,2.0,1.0,0.0,5.0,20.75
Wendell Carter Jr.,ORL,2025-12-27,401810279,16.0,8.0,1.0,1.0,1.0,2.0,4.0,29.1
Tyus Jones,ORL,2025-12-27,401810279,8.0,4.0,3.0,0.0,0.0,2.0,0.0,17.6
Desmond Bane,ORL,2025-12-27,401810279,15.0,10.0,4.0,0.0,1.0,0.0,1.0,26.05
Anthony Black,ORL,2025-12-27,401810279,24.0,3.0,4.0,2.0,1.0,4.0,4.0,36.4
Jonathan Isaac,ORL,2025-12-27,401810279,2.0,2.0,0.0,0.0,2.0,0.0,2.0,5.7
Jamal Cain,ORL,2025-12-27,401810279,5.0,1.0,1.0,1.0,0.0,1.0,0.0,6.5
Tristan da Silva,ORL,2025-12-27,401810279,8.0,2.0,2.0,0.0,1.0,1.0,1.0,13.45
Noah Penda,ORL,2025-12-27,401810279,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Orlando Robinson,ORL,2025-12-27,401810279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4
Jett Howard,ORL,2025-12-27,401810279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0
Jase Richardson,ORL,2025-12-27,401810279,14.0,4.0,2.0,0.0,0.0,1.0,3.0,24.15
Brandon Ingram,TOR,2025-12-27,401810280,29.0,6.0,2.0,0.0,2.0,1.0,8.0,42.3
Sandro Mamukelashvili,TOR,2025-12-27,401810280,13.0,11.0,2.0,2.0,1.0,3.0,0.0,31.3
Scottie Barnes,TOR,2025-12-27,401810280,14.0,4.0,7.0,0.0,0.0,0.0,2.0,25.8
Immanuel Quickley,TOR,2025-12-27,401810280,25.0,4.0,5.0,2.0,1.0,4.0,9.0,41.35
Ochai Agbaji,TOR,2025-12-27,401810280,8.0,3.0,0.0,2.0,0.0,0.0,0.0,12.3
Jamison Battle,TOR,2025-12-27,401810280,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
Jonathan Mogbo,TOR,2025-12-27,401810280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Garrett Temple,TOR,2025-12-27,401810280,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2
A.J. Lawson,TOR,2025-12-27,401810280,2.0,1.0,0.0,1.0,0.0,0.0,2.0,3.7
Jamal Shead,TOR,2025-12-27,401810280,6.0,0.0,4.0,0.0,0.0,2.0,0.0,8.1
Ja'Kobe Walter,TOR,2025-12-27,401810280,15.0,0.0,1.0,0.0,0.0,2.0,3.0,19.85
Gradey Dick,TOR,2025-12-27,401810280,5.0,4.0,3.0,1.0,1.0,0.0,1.0,14.65
Khris Middleton,WSH,2025-12-27,401810280,6.0,5.0,2.0,1.0,0.0,0.0,0.0,13.9
Kyshawn George,WSH,2025-12-27,401810280,23.0,6.0,3.0,0.0,1.0,3.0,2.0,38.0
Alex Sarr,WSH,2025-12-27,401810280,15.0,3.0,2.0,1.0,3.0,1.0,0.0,30.7
CJ McCollum,WSH,2025-12-27,401810280,21.0,3.0,4.0,0.0,0.0,3.0,2.0,31.0
Bilal Coulibaly,WSH,2025-12-27,401810280,21.0,8.0,1.0,3.0,1.0,1.0,4.0,36.8
Marvin Bagley III,WSH,2025-12-27,401810280,6.0,5.0,2.0,0.0,1.0,0.0,0.0,17.4
Justin Champagnie,WSH,2025-12-27,401810280,8.0,7.0,2.0,1.0,1.0,2.0,0.0,22.4
Tristan Vukcevic,WSH,2025-12-27,401810280,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7
Malaki Branham,WSH,2025-12-27,401810280,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3
Jamir Watkins,WSH,2025-12-27,401810280,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
Bub Carrington,WSH,2025-12-27,401810280,15.0,4.0,4.0,0.0,0.0,4.0,1.0,26.65
Will Riley,WSH,2025-12-27,401810280,8.0,2.0,2.0,1.0,0.0,0.0,2.0,14.1
AJ Johnson,WSH,2025-12-27,401810280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
Tre Johnson,WSH,2025-12-27,401810280,12.0,1.0,3.0,0.0,0.0,0.0,4.0,17.6
Neemias Queta,BOS,2025-12-27,401810281,8.0,7.0,3.0,1.0,2.0,0.0,4.0,22.8
Derrick White,BOS,2025-12-27,401810281,21.0,5.0,6.0,2.0,1.0,3.0,6.0,35.9
Jaylen Brown,BOS,2025-12-27,401810281,30.0,3.0,4.0,4.0,0.0,2.0,2.0,47.7
Payton Pritchard,BOS,2025-12-27,401810281,29.0,9.0,5.0,1.0,0.0,3.0,6.0,48.2
Jordan Walsh,BOS,2025-12-27,401810281,3.0,2.0,3.0,0.0,0.0,1.0,0.0,9.4
Sam Hauser,BOS,2025-12-27,401810281,23.0,4.0,0.0,0.0,0.0,7.0,2.0,33.0
Luka Garza,BOS,2025-12-27,401810281,15.0,4.0,2.0,0.0,0.0,1.0,4.0,26.2
Anfernee Simons,BOS,2025-12-27,401810281,8.0,3.0,1.0,0.0,0.0,2.0,2.0,8.7
Baylor Scheierman,BOS,2025-12-27,401810281,3.0,5.0,1.0,0.0,0.0,1.0,0.0,8.0
Hugo Gonzalez,BOS,2025-12-27,401810281,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6
Pascal Siakam,IND,2025-12-27,401810281,11.0,6.0,1.0,2.0,0.0,0.0,3.0,14.15
Jay Huff,IND,2025-12-27,401810281,9.0,4.0,2.0,0.0,2.0,1.0,2.0,17.4
Andrew Nembhard,IND,2025-12-27,401810281,18.0,4.0,8.0,2.0,0.0,4.0,0.0,33.9
Quenton Jackson,IND,2025-12-27,401810281,6.0,3.0,1.0,0.0,0.0,0.0,2.0,10.5
Bennedict Mathurin,IND,2025-12-27,401810281,13.0,4.0,4.0,1.0,0.0,1.0,2.0,22.0
Jarace Walker,IND,2025-12-27,401810281,12.0,3.0,2.0,0.0,0.0,4.0,0.0,17.8
Tony Bradley,IND,2025-12-27,401810281,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7.3
Micah Potter,IND,2025-12-27,401810281,9.0,1.0,0.0,0.0,1.0,1.0,4.0,14.4
T.J. McConnell,IND,2025-12-27,401810281,13.0,1.0,3.0,1.0,0.0,1.0,2.0,23.2
Ethan Thompson,IND,2025-12-27,401810281,11.0,4.0,6.0,0.0,0.0,3.0,0.0,22.0
Kam Jones,IND,2025-12-27,401810281,4.0,0.0,2.0,0.0,0.0,0.0,0.0,8.8
Taelon Peter,IND,2025-12-27,401810281,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2
Johnny Furphy,IND,2025-12-27,401810281,9.0,2.0,0.0,0.0,0.0,2.0,1.0,11.15
Paul George,PHI,2025-12-27,401810282,15.0,11.0,5.0,0.0,0.0,4.0,1.0,29.55
Dominick Barlow,PHI,2025-12-27,401810282,7.0,6.0,2.0,3.0,0.0,0.0,3.0,19.25
Joel Embiid,PHI,2025-12-27,401810282,31.0,5.0,1.0,0.0,1.0,2.0,9.0,42.45
Tyrese Maxey,PHI,2025-12-27,401810282,27.0,5.0,8.0,0.0,2.0,5.0,4.0,42.6
VJ Edgecombe,PHI,2025-12-27,401810282,10.0,7.0,3.0,1.0,0.0,0.0,2.0,18.8
Jabari Walker,PHI,2025-12-27,401810282,1.0,3.0,0.0,0.0,1.0,0.0,1.0,4.15
Justin Edwards,PHI,2025-12-27,401810282,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6
Andre Drummond,PHI,2025-12-27,401810282,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.6
Adem Bona,PHI,2025-12-27,401810282,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.65
Quentin Grimes,PHI,2025-12-27,401810282,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.4
Jared McCain,PHI,2025-12-27,401810282,6.0,3.0,0.0,2.0,0.0,0.0,0.0,9.2
Isaac Okoro,CHI,2025-12-27,401810282,8.0,1.0,2.0,0.0,0.0,2.0,0.0,13.2
Matas Buzelis,CHI,2025-12-27,401810282,10.0,8.0,0.0,0.0,3.0,2.0,2.0,18.0
Nikola Vucevic,CHI,2025-12-27,401810282,7.0,7.0,1.0,0.0,1.0,1.0,0.0,16.6
