sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,implied_prob,implied_prob_over,implied_prob_under,cross_edge,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
WNBA,Kelsey Mitchell,Blks+Stls,OVER,Goblin,0.5,0.15,-1.24,B,0.4,0.6,0.4,0.4,0.4,0.3858962286144779,0.316,,,,,0.8,False,0.8233,10,0.38811563800073073,0.6080347705148847,2,0.343599,2273.0,[]
WNBA,Kayla McBride,Points,OVER,Goblin,11.5,0.5,-1.24,C,0.6,0.4,0.6,0.6,0.6,0.4410295619478111,0.40253333333333335,,,,,0.8,True,4.158,10,0.49150679102095823,0.6014836489264943,4,0.458176,1853.0,[]
WNBA,Allisha Gray,FG Attempted,UNDER,Standard,14.0,-0.4,-1.25,D,0.4,0.4,0.4,0.4,0.4,0.3513748004262957,0.31446666666666667,,,,,0.8,True,5.5015,10,0.9184596789272647,0.4633662604173874,2,0.343599,2273.0,[]
MLB,David Fry,Hits,OVER,Goblin,0.5,0.1,-1.26,D,0.4,0.6,0.4,0.4,0.4,0.3309118897527437,0.2740666666666667,0.6063,0.6063,0.463,-0.20629999999999993,0.8,False,0.8433,10,0.6761545862732521,0.5167805148451473,2,0.334657,11080.0,[]
MLB,Nico Hoerner,Runs,UNDER,Standard,0.5,-0.1,-1.26,B,0.4,0.6,0.6,0.6,0.6,0.3471618897527436,0.39666666666666667,0.5098,0.5098,0.5708,0.09019999999999995,0.8,True,0.5164,10,0.4499512059110554,0.5790188599356965,5,0.566788,5510.0,[]
WNBA,Naz Hillmon,FG Made,OVER,Standard,3.5,0.05,-1.27,C,0.4,0.6,0.4,0.4,0.4,0.3678658311578325,0.3257333333333333,,,,,0.8,True,2.4698,10,0.6916269952394288,0.5258462920953842,2,0.343599,2273.0,[]
WNBA,Kelsey Mitchell,Free Throws Attempted,OVER,Standard,5.0,0.55,-1.27,C,0.6,0.4,0.6,0.6,0.6,0.4411991644911659,0.3818666666666667,,,,,0.8,True,3.8887,10,1.0,0.4744197075719081,4,0.458176,1853.0,[]
MLB,Jung Hoo Lee,Hitter Fantasy Score,OVER,Goblin,2.5,0.7,-1.28,B,0.6,0.4,0.6,0.6,0.6,0.3968366258668493,0.4078666666666667,,,,,0.8,True,3.9735,10,0.36632586268887884,0.6173113533811776,5,0.566788,5510.0,[]
WNBA,Veronica Burton,FG Attempted,OVER,Standard,9.5,0.35,-1.28,C,0.4,0.6,0.4,0.4,0.4,0.3720782925335159,0.3037333333333333,,,,,0.8,True,3.5606,10,0.5944319790581511,0.5516194076221929,2,0.343599,2273.0,[]
WNBA,Rhyne Howard,Free Throws Made,UNDER,Standard,3.0,-0.25,-1.29,D,0.4,0.6,0.6,0.6,0.6,0.3454242750996621,0.4076666666666667,,,,,0.8,True,3.2335,10,0.9538277741314591,0.45244155275201703,4,0.458176,1853.0,[]
MLB,Ronald Acuña Jr.,Singles,OVER,Standard,0.5,0.1,-1.29,B,0.4,0.6,0.4,0.4,0.4,0.3713492750996621,0.3570666666666667,0.705,0.705,0.361,-0.30499999999999994,0.8,True,0.8433,10,0.6737237357194216,0.5315413123550263,2,0.334657,11080.0,[]
MLB,Salvador Perez,Hitter Fantasy Score,OVER,Standard,5.0,0.6,-1.3,B,0.4,0.4,0.4,0.4,0.4,0.3573967625268346,0.4364,,,,,0.8,True,5.2799,10,0.48676580405461467,0.5733974158707386,2,0.334657,11080.0,[]
MLB,Bryce Johnson,Hitter Strikeouts,OVER,Goblin,0.5,0.1,-1.31,B,0.4,0.6,0.4,0.4,0.4,0.3709751419888967,0.4270666666666667,,,,,0.8,False,0.7071,10,0.6305623428275875,0.542200713989217,2,0.334657,11080.0,[]
WNBA,Sophie Cunningham,Pts+Rebs+Asts,OVER,Standard,13.5,1.27,-1.31,C,0.6,0.4,0.6,0.6,0.6,0.4510101419888966,0.3953066666666667,,,,,0.8,True,6.5625,10,0.5442760817098355,0.591784529268655,4,0.458176,1853.0,[]
WNBA,Kayla McBride,Pts+Rebs+Asts,OVER,Standard,17.5,1.92,-1.33,C,0.4,0.6,0.4,0.4,0.4,0.3941701081417658,0.34024000000000004,,,,,0.8,True,4.7152,10,0.39106599321572827,0.610193039545686,2,0.343599,2273.0,[]
MLB,Justin Wrobleski + Ryne Nelson,1st Inning Runs Allowed,OVER,Standard,0.5,0.3,-1.33,B,0.2,0.8,0.2,0.2,0.2,0.3870351081417659,0.2792,,,,,0.8,True,2.8661,8,1.0,0.4554622878496181,0,0.170044,18113.0,[]
MLB,Mike Yastrzemski,Hits,UNDER,Standard,0.5,-0.1,-1.33,A,0.4,0.6,0.6,0.6,0.6,0.3598517748084325,0.45266666666666666,0.5708,0.5708,0.5,0.029200000000000004,0.8,True,0.527,10,0.4225465041693393,0.5903114951406166,5,0.566788,5510.0,[]
MLB,Xander Bogaerts,Singles,UNDER,Standard,0.5,-0.1,-1.33,A,0.4,0.6,0.6,0.6,0.6,0.3598517748084325,0.4106666666666666,,,,,0.8,True,0.6992,10,0.5586003035871215,0.5562980452861711,5,0.566788,5510.0,[]
WNBA,Natasha Howard,Pts+Rebs,OVER,Standard,22.5,2.18,-1.33,C,0.4,0.6,0.4,0.4,0.4,0.3979834414750992,0.3378933333333333,0.5413,0.5413,0.5349,-0.14129999999999998,0.8,True,10.924,10,0.9907760958487896,0.46160018055408736,2,0.343599,2273.0,[]
MLB,Adrian Houser + Coleman Crow,1st Inning Walks Allowed,UNDER,Standard,0.5,-0.17,-1.34,B,0.2,0.4,0.4,0.4,0.4,0.3144003814334063,0.3583733333333334,,,,,0.8,True,0.5774,3,0.6015836632631799,0.5296442176858973,2,0.334657,11080.0,[]
MLB,Max Schuemann,Hits,OVER,Standard,0.5,0.1,-1.34,B,0.6,0.4,0.6,0.6,0.6,0.3869153814334062,0.43866666666666665,0.5816,0.5816,0.4878,0.018399999999999972,0.8,True,0.5175,8,0.4149294419499679,0.6016880230142003,5,0.566788,5510.0,[]
MLB,Adrian Houser + Coleman Crow,1st Inning Runs Allowed,UNDER,Standard,0.5,-0.17,-1.34,B,0.2,0.4,0.4,0.4,0.4,0.3144003814334063,0.3583733333333334,,,,,0.8,True,0.5774,3,0.2406259441776148,0.6198836474572885,2,0.334657,11080.0,[]
WNBA,Natasha Howard,Pts+Asts,OVER,Standard,18.5,2.44,-1.35,C,0.4,0.6,0.4,0.4,0.4,0.4014241831194463,0.3355466666666667,0.5122,0.5122,0.5633,-0.11219999999999997,0.8,True,9.478,10,0.9786772677990604,0.46582914714204116,2,0.343599,2273.0,[]
MLB,Vlad Guerrero Jr.,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,-1.37,C,0.4,0.6,0.4,0.4,0.4,0.3567907097272452,0.30279999999999996,,,,,0.8,False,1.4491,10,0.49998274850774593,0.5698810612775993,2,0.334657,11080.0,[]
MLB,Vlad Guerrero Jr.,Hitter Fantasy Score,OVER,Goblin,2.5,1.5,-1.37,B,0.4,0.6,0.4,0.4,0.4,0.3903907097272452,0.3412,,,,,0.8,False,4.8808,10,0.44997188136702654,0.5941437780627792,2,0.334657,11080.0,[]
MLB,Nick Kurtz,Walks,OVER,Standard,0.5,0.1,-1.38,B,0.6,0.4,0.6,0.6,0.6,0.3861717703278433,0.39666666666666667,0.5098,0.5098,0.569,0.09019999999999995,0.8,True,0.5164,10,0.49331766638962926,0.581830703017338,5,0.566788,5510.0,[]
WNBA,Gabby Williams,FG Made,UNDER,Standard,5.0,-0.1,-1.38,D,0.6,0.4,0.4,0.4,0.4,0.4075467703278433,0.3860666666666666,,,,,0.8,True,1.8379,10,0.5146737608513022,0.5839729294019197,2,0.343599,2273.0,[]
WNBA,Kayla McBride,Blks+Stls,OVER,Standard,1.5,0.5,-1.39,C,0.4,0.6,0.4,0.4,0.4,0.3722280306804712,0.2993333333333333,,,,,0.8,True,1.4907,10,0.7027377402741276,0.5245953756696331,2,0.343599,2273.0,[]
MLB,Trent Grisham,Hits,OVER,Goblin,0.5,0.1,-1.4,B,0.2,0.8,0.2,0.2,0.2,0.3828011586103535,0.2754666666666667,0.6667,0.6667,0.4016,-0.46669999999999995,0.8,False,1.1353,10,0.9102790250160359,0.47641064925961485,0,0.170044,18113.0,[]
MLB,George Springer,Hitter Fantasy Score,OVER,Goblin,2.5,1.5,-1.41,B,0.4,0.6,0.4,0.4,0.4,0.3896494886036601,0.3412,,,,,0.8,False,4.4535,10,0.41057813753238254,0.6037327866281854,2,0.334657,11080.0,[]
WNBA,Kayla Thornton,Fantasy Score,UNDER,Standard,22.0,-0.69,-1.43,D,0.8,0.2,0.2,0.2,0.2,0.5112750926964874,0.31548000000000004,,,,,0.8,True,9.6102,10,0.6605910964346696,0.5837985083351033,0,0.258344,1618.0,[]
MLB,Dominic Smith,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-1.43,B,0.6,0.4,0.6,0.6,0.6,0.3852467593631541,0.43866666666666665,,,,,0.8,True,0.5164,10,0.178173412000138,0.6602930127770694,5,0.566788,5510.0,[]
MLB,Darell Hernaiz,Hitter Strikeouts,OVER,Standard,0.5,0.3,-1.44,B,0.6,0.4,0.6,0.6,0.6,0.3879957024062067,0.40040000000000003,,,,,0.8,True,0.6992,10,0.6235174517112845,0.5499191329143512,5,0.566788,5510.0,[]
WNBA,Allisha Gray,Blocked Shots,UNDER,Standard,0.5,-0.05,-1.44,D,0.4,0.6,0.6,0.6,0.6,0.3397040357395399,0.3967333333333333,,,,,0.8,True,0.527,10,0.5649111899580873,0.5476686150193172,4,0.458176,1853.0,[]
MLB,Slade Cecconi,Pitcher Strikeouts,OVER,Standard,4.0,0.4,-1.45,A,0.4,0.4,0.4,0.4,0.4,0.365679501189177,0.33466666666666667,,,,,0.8,True,1.5492,10,0.47434170238824247,0.5794023998191514,2,0.334657,11080.0,[]
MLB,Christian Vázquez,Total Bases,UNDER,Standard,0.5,0.3,-1.45,A,0.2,0.8,0.8,0.8,0.8,0.3740615187330366,0.608,,,,,0.8,True,1.3703,10,0.48960268686579966,0.578520859840113,5,0.566788,5510.0,[]
MLB,Carter Jensen,Runs,UNDER,Standard,0.5,-0.1,-1.46,B,0.4,0.6,0.6,0.6,0.6,0.3434442094675388,0.39666666666666667,0.537,0.537,0.5413,0.06299999999999994,0.8,True,0.527,10,0.4591872298898649,0.5754086658411723,5,0.566788,5510.0,[]
MLB,Henry Bolte,Hits+Runs+RBIs,OVER,Standard,1.5,0.25,-1.47,B,0.4,0.4,0.4,0.4,0.4,0.3491117581838946,0.31786666666666663,,,,,0.8,True,1.5,4,0.5175447676223993,0.5628029234587634,2,0.334657,11080.0,[]
MLB,Kyle Manzardo,Hitter Fantasy Score,OVER,Standard,4.5,0.9,-1.47,B,0.8,0.2,0.8,0.8,0.8,0.4427437757277543,0.4932,,,,,0.8,True,5.461,10,0.5034618185841117,0.5990948668586862,5,0.566788,5510.0,[]
WNBA,Kayla McBride,Free Throws Made,OVER,Standard,2.5,0.2,-1.47,C,0.4,0.6,0.4,0.4,0.4,0.3663521090610876,0.3081333333333333,,,,,0.8,True,2.4129,10,0.7117646625024889,0.5202820725457584,2,0.343599,2273.0,[]
WNBA,Olivia Miles + Veronica Burton,Assists (Combo),OVER,Standard,12.0,0.1,-1.48,C,0.2,0.6,0.2,0.2,0.2,0.3152018852925155,0.24506666666666665,,,,,0.8,True,4.6236,10,0.9192550288534661,0.45050690263901394,0,0.258344,1618.0,[]
MLB,Trea Turner,Runs,OVER,Standard,0.5,0.1,-1.49,B,0.4,0.6,0.4,0.4,0.4,0.3676435392680931,0.3570666666666667,,,,,0.8,True,0.8433,10,0.7347867001254706,0.514978563712465,2,0.334657,11080.0,[]
MLB,Steven Kwan,Hits,OVER,Goblin,0.5,0.1,-1.51,B,0.4,0.6,0.4,0.4,0.4,0.367277484847177,0.31506666666666666,0.5833,0.5833,0.4854,-0.18330000000000002,0.8,False,0.7888,10,0.632456703014753,0.5404329439428237,2,0.334657,11080.0,[]
MLB,Austin Martin,Hits+Runs+RBIs,OVER,Standard,1.5,0.1,-1.52,B,0.4,0.6,0.4,0.4,0.4,0.3670947786335635,0.3570666666666667,,,,,0.8,True,1.3499,10,0.4657557878756513,0.5820442255528344,2,0.334657,11080.0,[]
WNBA,Kayla McBride,Two Pointers Attempted,OVER,Standard,5.0,0.45,-1.53,C,0.4,0.2,0.4,0.4,0.4,0.426920621196487,0.3056,,,,,0.8,True,2.1833,10,0.4994852554276955,0.5945509035618466,2,0.343599,2273.0,[]
WNBA,Aliyah Boston,Turnovers,OVER,Standard,2.0,0.25,-1.54,C,0.4,0.2,0.4,0.4,0.4,0.4238050136124398,0.28746666666666665,,,,,0.8,True,1.3703,10,0.616946558011796,0.564095115261405,2,0.343599,2273.0,[]
MLB,Daniel Susac,Hitter Fantasy Score,OVER,Goblin,3.0,1.0,-1.54,B,0.4,0.6,0.4,0.4,0.4,0.3799300136124398,0.33186666666666664,,,,,0.8,False,6.9162,10,0.6376199651513336,0.5435705134765206,2,0.334657,11080.0,[]
MLB,Jarren Duran,Runs,UNDER,Standard,0.5,-0.1,-1.55,B,0.4,0.6,0.6,0.6,0.6,0.3417979569519013,0.39666666666666667,,,,,0.8,True,0.5164,10,0.4499512059110554,0.5771414834554016,5,0.566788,5510.0,[]
MLB,Henry Bolte,Hitter Strikeouts,OVER,Goblin,0.5,0.25,-1.57,B,0.4,0.4,0.4,0.4,0.4,0.347285816442565,0.31786666666666663,,,,,0.8,False,0.9574,4,0.853769462626407,0.4781076700982961,2,0.334657,11080.0,[]
MLB,Gabriel Moreno,Hits,OVER,Goblin,0.5,0.3,-1.57,B,0.4,0.6,0.4,0.4,0.4,0.3691178339864245,0.3188,0.7253,0.7253,0.3401,-0.3252999999999999,0.8,False,0.9487,10,0.7606638871071199,0.5090252701184687,2,0.334657,11080.0,[]
WNBA,Nia Coffey,Pts+Rebs+Asts,OVER,Standard,17.0,2.26,-1.58,C,0.4,0.6,0.4,0.4,0.4,0.3945581031255488,0.33218666666666674,,,,,0.8,True,7.3907,10,0.6129647599379628,0.5548541461094514,2,0.343599,2273.0,[]
WNBA,Gabby Williams,3-PT Attempted,OVER,Standard,5.0,0.15,-1.59,C,0.4,0.2,0.4,0.4,0.4,0.4214302607429378,0.2928,,,,,0.8,True,1.912,10,0.4265058198414433,0.6108741362996675,2,0.343599,2273.0,[]
MLB,Jeff McNeil,Hitter Strikeouts,OVER,Standard,0.5,0.5,-1.6,B,0.6,0.4,0.6,0.6,0.6,0.3880076412120695,0.4041333333333334,,,,,0.8,True,0.9718,10,0.8666107831422,0.4891499786386744,5,0.566788,5510.0,[]
MLB,Jake Meyers,Singles,OVER,Standard,0.5,0.1,-1.6,B,0.6,0.4,0.6,0.6,0.6,0.3821409745454029,0.39666666666666667,0.6552,0.6552,0.4132,-0.05520000000000003,0.8,True,0.527,10,0.4210274027322841,0.59849249040782,5,0.566788,5510.0,[]
MLB,Ryan Waldschmidt,Singles,OVER,Standard,0.5,0.1,-1.63,B,0.6,0.4,0.6,0.6,0.6,0.3815994633728235,0.39666666666666667,0.67,0.67,0.3984,-0.07000000000000006,0.8,True,0.5345,7,0.4270192538148118,0.5968049987267854,5,0.566788,5510.0,[]
WNBA,Olivia Miles,3-PT Attempted,OVER,Standard,1.5,0.35,-1.64,C,0.6,0.4,0.6,0.6,0.6,0.4314610788610905,0.39253333333333335,,,,,0.8,True,1.2867,10,0.28702146359308844,0.6492560117031096,4,0.458176,1853.0,[]
WNBA,Natasha Howard + Kayla Thornton,Rebounds (Combo),OVER,Standard,12.5,0.15,-1.64,C,0.2,0.8,0.2,0.2,0.2,0.3265277455277572,0.246,,,,,0.8,True,4.6056,10,0.8134874725119445,0.48091284280672897,0,0.258344,1618.0,[]
WNBA,Sophie Cunningham,Fantasy Score,OVER,Standard,17.5,0.35,-1.66,C,0.6,0.4,0.6,0.6,0.6,0.4311016613885819,0.3781333333333334,,,,,0.8,True,8.2352,10,0.5660756068925508,0.579366679762866,4,0.458176,1853.0,[]
WNBA,Kelsey Mitchell,Two Pointers Made,OVER,Standard,4.0,0.55,-1.66,C,0.2,0.4,0.2,0.2,0.2,0.3160349947219152,0.21866666666666668,,,,,0.8,True,2.0248,10,0.7216608749888622,0.5001970294054549,0,0.258344,1618.0,[]
MLB,Adrian Houser,Pitcher Strikeouts,UNDER,Standard,3.5,-0.1,-1.67,A,0.4,0.6,0.6,0.6,0.6,0.3536306304279834,0.5226666666666666,,,,,0.8,True,1.1005,10,0.33695652173913043,0.6095315902150116,5,0.566788,5510.0,[]
MLB,Coleman Crow,Earned Runs Allowed,OVER,Goblin,1.5,0.17,-1.67,B,0.4,0.2,0.4,0.4,0.4,0.3541989637613169,0.3583733333333334,,,,,0.8,False,0.5774,3,0.20130531189423628,0.6436433093429019,2,0.334657,11080.0,[]
WNBA,Jordin Canada,Two Pointers Made,UNDER,Standard,3.0,-0.25,-1.68,D,0.4,0.4,0.4,0.4,0.4,0.3412764970853511,0.31166666666666665,,,,,0.8,True,1.6364,10,0.5832308651875613,0.5436390576829826,2,0.343599,2273.0,[]
MLB,Zack Wheeler,Hits Allowed,OVER,Goblin,3.5,0.5,-1.68,B,0.6,0.4,0.6,0.6,0.6,0.3865681637520177,0.4461333333333334,,,,,0.8,True,1.472,6,0.4814201895591998,0.5849438099234063,5,0.566788,5510.0,[]
MLB,Paul Goldschmidt,Singles,OVER,Standard,0.5,0.1,-1.68,B,0.4,0.6,0.4,0.4,0.4,0.3642014970853511,0.3570666666666667,0.6805,0.6805,0.3876,-0.28049999999999997,0.8,True,0.7071,10,0.5649117200607173,0.5562425939646937,2,0.334657,11080.0,[]
WNBA,Aliyah Boston,Points,OVER,Standard,15.5,0.4,-1.68,C,0.6,0.4,0.6,0.6,0.6,0.4314764970853511,0.3862666666666667,0.5261,0.5261,0.5455,0.07389999999999997,0.8,True,7.874,10,0.9307658664018819,0.4883253073794025,4,0.458176,1853.0,[]
MLB,Rhys Hoskins,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-1.69,B,0.4,0.6,0.4,0.4,0.4,0.3640225956785345,0.31506666666666666,,,,,0.8,False,1.5951,10,0.5503571058896595,0.5598186320150722,2,0.334657,11080.0,[]
MLB,Brayan Rocchio,Total Bases,OVER,Standard,0.5,0.1,-1.7,B,0.4,0.6,0.4,0.4,0.4,0.3638439271857962,0.31506666666666666,,,,,0.8,True,1.1005,10,0.3932042303844505,0.5990443169189161,2,0.334657,11080.0,[]
WNBA,Caitlin Clark,Pts+Rebs+Asts,OVER,Goblin,30.5,1.23,-1.7,B,0.6,0.4,0.6,0.6,0.6,0.4592922605191295,0.4177600000000001,0.5305,0.5305,0.5455,0.0695,0.8,True,10.4035,10,0.8628382805437369,0.5150427210457611,4,0.458176,1853.0,[]
MLB,Slade Cecconi,Pitcher Fantasy Score,OVER,Standard,23.5,3.1,-1.71,B,0.6,0.4,0.6,0.6,0.6,0.4241654925791314,0.4526666666666667,,,,,0.8,True,11.4698,10,0.6849516718456963,0.547220004441272,5,0.566788,5510.0,[]
WNBA,Caitlin Clark,Blks+Stls,OVER,Standard,2.0,0.1,-1.71,C,0.4,0.2,0.4,0.4,0.4,0.4185404925791313,0.2846666666666666,,,,,0.8,True,1.2293,10,0.5795099645260516,0.5716116812711831,2,0.343599,2273.0,[]
MLB,Ronald Acuña Jr.,Walks,UNDER,Standard,0.5,-0.1,-1.73,B,0.4,0.6,0.6,0.6,0.6,0.3385593288805884,0.43866666666666665,0.5327,0.5327,0.5475,0.06730000000000003,0.8,True,0.6749,10,0.6447329454809466,0.5273125287379693,5,0.566788,5510.0,[]
MLB,Travis Bazzana,Hits,OVER,Goblin,0.5,0.1,-1.76,B,0.6,0.4,0.6,0.6,0.6,0.3792768614164133,0.39666666666666667,0.6283,0.6283,0.4405,-0.028299999999999992,0.8,True,0.6992,10,0.5606157793457345,0.5625929566593111,5,0.566788,5510.0,[]
MLB,Ernie Clement,Hits+Runs+RBIs,OVER,Standard,1.5,1.1,-1.76,B,0.2,0.8,0.2,0.2,0.2,0.3909435280830799,0.2521333333333333,,,,,0.8,True,3.0551,10,1.0,0.45683023482907803,0,0.170044,18113.0,[]
WNBA,Caitlin Clark,Points,OVER,Goblin,18.5,0.25,-1.76,B,0.6,0.4,0.6,0.6,0.6,0.4438518614164133,0.40666666666666673,0.5169,0.5169,0.5516,0.08309999999999995,0.8,True,7.9924,10,0.9447616345733301,0.4891577428524122,4,0.458176,1853.0,[]
MLB,Nick Kurtz,Runs,OVER,Standard,0.5,0.3,-1.76,B,0.4,0.6,0.4,0.4,0.4,0.3657101947497465,0.3188,0.5575,0.5575,0.5215,-0.15749999999999997,0.8,True,0.9661,10,0.8417851665969609,0.4875522765131711,2,0.334657,11080.0,[]
MLB,Miguel Andujar,Hitter Strikeouts,OVER,Goblin,0.5,0.1,-1.77,B,0.4,0.6,0.4,0.4,0.4,0.3625998501855163,0.4270666666666667,,,,,0.8,False,0.6992,10,0.6235174517112845,0.5410305846371096,2,0.334657,11080.0,[]
MLB,Sal Frelick,Hitter Fantasy Score,UNDER,Standard,4.5,-0.5,-1.78,B,0.6,0.4,0.4,0.4,0.4,0.3600397461347867,0.3645333333333333,,,,,0.8,True,7.1063,10,0.6551457098341462,0.5322274836886388,2,0.334657,11080.0,[]
MLB,Geraldo Perdomo,Total Bases,OVER,Goblin,0.5,0.3,-1.79,B,0.4,0.6,0.4,0.4,0.4,0.3651798835189722,0.3188,0.4202,0.4202,0.6479,-0.020199999999999996,0.8,False,1.0593,10,0.3784836358439331,0.603192050270657,2,0.334657,11080.0,[]
WNBA,Olivia Miles,Assists,OVER,Standard,6.0,0.2,-1.79,C,0.4,0.4,0.4,0.4,0.4,0.3635882168523055,0.2937333333333333,0.4739,0.4739,0.6016,-0.07389999999999997,0.8,True,2.3944,10,0.6669452104398206,0.5305195732883519,2,0.343599,2273.0,[]
WNBA,Angel Reese,Rebs+Asts,UNDER,Standard,15.0,-0.04,-1.8,D,0.4,0.6,0.6,0.6,0.6,0.3330652632531145,0.40374666666666664,0.4975,0.4975,0.5781,0.10249999999999998,0.8,True,4.4833,10,0.8465925184583718,0.47492471252399715,4,0.458176,1853.0,[]
MLB,Brayan Rocchio,Hits,OVER,Goblin,0.5,0.1,-1.8,B,0.4,0.6,0.4,0.4,0.4,0.3620702632531146,0.31506666666666666,0.5984,0.5984,0.4717,-0.19840000000000002,0.8,False,1.0328,10,0.8280949326491339,0.48970085897630666,2,0.334657,11080.0,[]
MLB,Trent Grisham,Hits+Runs+RBIs,OVER,Standard,1.5,0.1,-1.82,B,0.2,0.8,0.2,0.2,0.2,0.3752184200661791,0.2754666666666667,,,,,0.8,True,3.1287,10,1.0,0.4513264470231627,0,0.170044,18113.0,[]
MLB,Nick Gonzales,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.5,-1.83,B,0.2,0.8,0.8,0.8,0.8,0.3561595322765643,0.48573333333333335,,,,,0.8,True,2.2608,10,0.7800434737604803,0.49964496785667745,5,0.566788,5510.0,[]
MLB,José Ramírez,Hits+Runs+RBIs,OVER,Standard,1.5,0.5,-1.85,B,0.6,0.4,0.6,0.6,0.6,0.3835591620856288,0.4041333333333334,,,,,0.8,True,1.3375,10,0.4614774177966394,0.5888763522808103,5,0.566788,5510.0,[]
WNBA,Kelsey Mitchell,Points,OVER,Goblin,17.5,0.9,-1.86,B,0.4,0.6,0.4,0.4,0.4,0.3856260147772779,0.32999999999999996,0.5238,0.5238,0.5475,-0.12380000000000002,0.8,False,5.6135,10,0.6635578093785832,0.5390796528274016,2,0.343599,2273.0,[]
MLB,Pete Alonso,Singles,OVER,Standard,0.5,0.1,-1.87,B,0.4,0.6,0.4,0.4,0.4,0.3608431160449294,0.3570666666666667,,,,,0.8,True,0.6992,10,0.5586003035871215,0.556645014718945,2,0.334657,11080.0,[]
WNBA,Natasha Howard,Turnovers,OVER,Standard,3.0,0.25,-1.87,C,0.2,0.2,0.2,0.2,0.2,0.3329181160449294,0.22026666666666667,,,,,0.8,True,1.8409,10,0.8288235558957274,0.47931545164179346,0,0.258344,1618.0,[]
MLB,David Fry,Total Bases,UNDER,Standard,0.5,0.3,-1.87,A,0.4,0.6,0.6,0.6,0.6,0.3530264493782627,0.5264,,,,,0.8,True,1.6997,10,0.6072959839931399,0.541735261284107,5,0.566788,5510.0,[]
WNBA,Natasha Howard,FG Attempted,OVER,Standard,10.5,0.35,-1.9,C,0.6,0.4,0.6,0.6,0.6,0.4268625865755283,0.38533333333333336,,,,,0.8,True,4.223,10,0.7050177631754683,0.5431474645075679,4,0.458176,1853.0,[]
WNBA,Rhyne Howard,Free Throws Attempted,UNDER,Standard,3.5,-0.05,-1.9,D,0.4,0.6,0.6,0.6,0.6,0.3314625865755282,0.4039333333333333,,,,,0.8,True,3.0569,10,0.7920579151379474,0.48799742651694805,4,0.458176,1853.0,[]
MLB,Nick Allen,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-1.91,B,0.4,0.6,0.4,0.4,0.4,0.3601473573865315,0.31506666666666666,,,,,0.8,False,1.1353,10,0.39171238312114,0.598123479305001,2,0.334657,11080.0,[]
MLB,J.T. Ginn,Earned Runs Allowed,OVER,Goblin,1.5,0.5,-1.92,B,0.6,0.4,0.6,0.6,0.6,0.3823407143608963,0.4041333333333334,,,,,0.8,True,1.567,10,0.5463204429135231,0.567239139297933,5,0.566788,5510.0,[]
WNBA,Jordin Canada + Rhyne Howard,Assists (Combo),UNDER,Standard,10.5,-0.05,-1.92,D,0.6,0.4,0.4,0.4,0.4,0.3971157143608963,0.32953333333333334,,,,,0.8,True,3.3082,10,0.657729796360636,0.5445580509361547,2,0.343599,2273.0,[]
WNBA,Allisha Gray,Two Pointers Made,UNDER,Standard,4.5,-0.5,-1.93,D,0.6,0.4,0.4,0.4,0.4,0.4035426583300178,0.3163333333333333,,,,,0.8,True,2.708,10,0.9651608304374946,0.4699497228061326,2,0.343599,2273.0,[]
MLB,Will Smith,Singles,UNDER,Standard,0.5,-0.1,-1.94,A,0.4,0.6,0.6,0.6,0.6,0.3488781901188064,0.4106666666666666,0.7101,0.7101,0.3559,-0.11009999999999998,0.8,True,0.9661,10,0.7718303107773428,0.4991497888472466,5,0.566788,5510.0,[]
MLB,Freddie Freeman,Singles,UNDER,Standard,0.5,-0.1,-1.95,A,0.2,0.8,0.8,0.8,0.8,0.3622056438790159,0.49226666666666663,,,,,0.8,True,0.8233,10,0.6577454661660143,0.532335608816152,5,0.566788,5510.0,[]
MLB,Coleman Crow,Hits Allowed,OVER,Goblin,3.5,0.17,-1.95,C,0.4,0.2,0.4,0.4,0.4,0.3332739772123492,0.34237333333333336,0.5,0.5,0.569,-0.09999999999999998,0.8,False,0.5774,3,0.1888396857686698,0.6394359705821548,2,0.334657,11080.0,[]
MLB,Ryan Waldschmidt,Hitter Strikeouts,OVER,Goblin,0.5,0.1,-1.96,B,0.6,0.4,0.6,0.6,0.6,0.3757833537559045,0.39666666666666667,,,,,0.8,True,1.069,7,0.9532896966238029,0.46320174965861594,5,0.566788,5510.0,[]
MLB,Shota Imanaga,Pitcher Strikeouts,UNDER,Standard,6.5,-0.7,-1.97,A,0.2,0.8,0.8,0.8,0.8,0.3706613205548968,0.5034666666666666,,,,,0.8,True,3.266,10,1.0,0.44973146219421395,5,0.566788,5510.0,[]
