espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,has_real_stats,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
,Ivan Toney,Attacker,AHLI,QADSIAH,SOCCER,1.5,Goals,goals,Demon,10469306,10469306,212576,135379,2026-03-13T15:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/b36foqukxn8obd969q6sea7yt.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,0.95,0.75,-1.439740378081072,,0.1274922557604025,0,-0.5,-2,-1.80250092522166,0,-0.4338195199773355,,,,0,0.7347504895725591,0.35,-2.163229693010075,0,-0.3615515121595574,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Julián Quiñones,Attacker,QADSIAH,AHLI,SOCCER,1.5,Goals,goals,Demon,10469313,10469313,276876,135379,2026-03-13T15:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Julián Quiñones.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,0.95,0.75,-1.439740378081072,,0.1274922557604025,0,-0.5,-2,-1.80250092522166,0,-0.4338195199773355,,,,0,0.7347504895725591,0.35,-2.163229693010075,0,-0.3615515121595574,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Julián Quiñones,Attacker,QADSIAH,AHLI,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10469316,10469316,276876,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Julián Quiñones.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Mateo Retegui,Attacker,QADSIAH,AHLI,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10469320,10469320,276063,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/lmih2q1hcr1dp40wx782re5m.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Ricardo Mathias,Attacker,AHLI,QADSIAH,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10469341,10469341,291223,135379,2026-03-13T15:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Mohammed Abu Al Shamat,Midfielder,QADSIAH,AHLI,SOCCER,1.5,Shots,shots,Standard,10543118,10543118,277364,135379,2026-03-13T15:00:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/placeholder.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.9,1.03,1,0.8218564526736405,,-3.881772558968289,0,1.5,0,0,0,-0.4338195199773355,,,,0,0.7347504895725591,0.555,1.37089743141605,0,-0.05005007281295454,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
,Galeno,Attacker,AHLI,QADSIAH,SOCCER,1.5,Shots,shots,Standard,10543121,10543121,228028,135379,2026-03-13T15:00:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/2j8v4lkqeg1bcqp77ezseo8vd.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,LOW,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.75,1.03,1,0.8218564526736405,,-9.895669781061327,0,1.5,0,0,0,-0.4338195199773355,,,,0,0.7347504895725591,0.555,1.37089743141605,0,-0.979197193626329,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
,Christopher Bonsu Baah,Attacker,QADSIAH,AHLI,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,10543368,10543368,276713,135379,2026-03-13T15:00:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Christopher Baah.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,LOW,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.75,1,1,0.8218564526736405,,-9.895669781061327,0,1.5,0,0,0,-0.4338195199773355,,,,0,0.7347504895725591,0.54,1.112302763775114,0,-1.028255287308134,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
,Julian Weigl,Midfielder,QADSIAH,AHLI,SOCCER,1.5,Tackles,tackles,Standard,10543387,10543387,276715,135379,2026-03-13T15:00:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/5i8dbjuewybsfgyym63clfw0l.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,0,0,0,OVER,1,,0,,0.9,1.01,1,0.8218564526736405,,-3.881772558968289,0,1.5,0,0,0,-0.4338195199773355,,,,0,0.7347504895725591,0.56,1.457095653963029,0,-0.02296016530718207,D,OVER,OVER,MODEL_TIEBREAK_DIFF<0.03
,Ali Hazazi,Midfielder,QADSIAH,AHLI,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10469285,10469285,276712,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ali Hazazi .png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.97,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.45,-0.4392652420705014,0,0.007092118475697973,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Amar Yuhaybi,Midfielder,QADSIAH,AHLI,SOCCER,0.5,Goals,goals,Demon,10469287,10469287,303131,135379,2026-03-13T15:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.95,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.41,-1.128851022446331,0,-0.1404530713265572,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Christopher Bonsu Baah,Attacker,QADSIAH,AHLI,SOCCER,0.5,Assists,assists,Demon,10469288,10469288,276713,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Christopher Baah.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.04,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.46,-0.266868796976544,0,0.04794468899190962,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Christopher Bonsu Baah,Attacker,QADSIAH,AHLI,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10469289,10469289,276713,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Christopher Baah.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.97,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.45,-0.4392652420705014,0,0.007092118475697973,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Christopher Bonsu Baah,Attacker,QADSIAH,AHLI,SOCCER,0.5,Goals,goals,Demon,10469290,10469290,276713,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Christopher Baah.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.95,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.41,-1.128851022446331,0,-0.1404530713265572,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Christopher Bonsu Baah,Attacker,QADSIAH,AHLI,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10469291,10469291,276713,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Christopher Baah.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Enzo Millot,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Assists,assists,Demon,10469292,10469292,256774,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Enzo Camille Alain Millot.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.04,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.46,-0.266868796976544,0,0.04794468899190962,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Enzo Millot,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10469293,10469293,256774,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Enzo Camille Alain Millot.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.97,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.45,-0.4392652420705014,0,0.007092118475697973,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Enzo Millot,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Goals,goals,Demon,10469294,10469294,256774,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Enzo Camille Alain Millot.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.95,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.41,-1.128851022446331,0,-0.1404530713265572,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Enzo Millot,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10469295,10469295,256774,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Enzo Camille Alain Millot.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Franck Kessie,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Assists,assists,Demon,10469296,10469296,186170,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Franck Kessié.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.04,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.46,-0.266868796976544,0,0.04794468899190962,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Franck Kessie,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10469297,10469297,186170,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Franck Kessié.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.97,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.45,-0.4392652420705014,0,0.007092118475697973,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Franck Kessie,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Goals,goals,Demon,10469298,10469298,186170,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Franck Kessié.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.95,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.41,-1.128851022446331,0,-0.1404530713265572,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Franck Kessie,Midfielder,AHLI,QADSIAH,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10469299,10469299,186170,135379,2026-03-13T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Franck Kessié.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Gabriel Carvalho,Attacker,QADSIAH,AHLI,SOCCER,0.5,Assists,assists,Demon,10469300,10469300,276714,135379,2026-03-13T15:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.04,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.46,-0.266868796976544,0,0.04794468899190962,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Gabriel Carvalho,Attacker,QADSIAH,AHLI,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10469301,10469301,276714,135379,2026-03-13T15:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.97,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.45,-0.4392652420705014,0,0.007092118475697973,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Gabriel Carvalho,Attacker,QADSIAH,AHLI,SOCCER,0.5,Goals,goals,Demon,10469302,10469302,276714,135379,2026-03-13T15:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,0.95,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.41,-1.128851022446331,0,-0.1404530713265572,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Gabriel Carvalho,Attacker,QADSIAH,AHLI,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10469303,10469303,276714,135379,2026-03-13T15:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.05,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.4999999999999999,0.4227169833992837,0,0.2113203362306211,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
