team_id,opp_team_id,player_norm,espn_athlete_id,game_date,event_id,MIN,PTS,REB,AST,STL,BLK,TO,3PM
41,153,ice brady,5106202,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,153,gandy malou mamel,5312308,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,153,kelis fisher,5312307,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,153,morgan cheli,5239593,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,238,malaya cowles,4433530,20260327,401856557,33.0,8.0,4.0,1.0,2.0,1.0,1.0,0.0
87,238,hannah hidalgo,5174674,20260327,401856557,39.0,31.0,11.0,7.0,10.0,1.0,3.0,0.0
87,238,cassandre prosper,5122345,20260327,401856557,34.0,15.0,5.0,0.0,1.0,1.0,2.0,0.0
87,238,vanessa de jesus,4702867,20260327,401856557,29.0,3.0,4.0,0.0,0.0,1.0,4.0,1.0
87,238,iyana moore,4433536,20260327,401856557,36.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0
87,238,gisela sanchez,4898411,20260327,401856557,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,238,kk bransford,4565508,20260327,401856557,21.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0
87,238,leah macy,5312310,20260327,401856557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
