PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_min,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,edge_score,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Nyara Sabally,nyara sabally,TOR,1.8,25,23.36,stocks,TOR,TOR,3,top,Nyara Sabally,22.0,7.0,6.0,-0.457024224033885,-0.3935942798171901,-0.7104312354312355,-0.3374206174930812,0.00015691726326140228,0.3333333333333333,0.42857142857142855,-0.31683695561404546,False,True,,,,,,,,,,,,,,,,,False,False
Lauren Betts,lauren betts,WSH,1.0,36,17.13888888888889,ast,WSH,WSH,1,bottom,Lauren Betts,33.0,6.0,9.0,0.017251575518393708,-0.0037589779501543963,-0.3820682030064181,0.22391498260364898,-0.10392133584632529,0.3333333333333333,0.5,-0.3783092250562637,False,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,1.6875,32,27.71875,ast,WSH,WSH,2,bottom,Kiki Iriafen,29.0,6.0,8.0,0.053096164161269194,0.1970256051138404,0.3680547133963942,-0.17245350514515928,0.15916740516052025,0.375,0.5,0.17102910828255377,False,False,,,,,,,,,,,,,,,,,False,False
Michaela Onyenwere,michaela onyenwere,WSH,1.7333333333333334,30,25.733333333333334,ast,WSH,WSH,3,bottom,Michaela Onyenwere,27.0,6.0,7.0,0.28556246367728655,0.4682748538011696,0.5626366196345912,0.06872007564554143,-0.013512907969792286,0.42857142857142855,0.3333333333333333,0.0943617658334216,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,3.9393939393939394,33,32.78787878787879,ast,WSH,WSH,1,top,Sonia Citron,30.0,4.0,9.0,1.0328311965040484,0.3407896903820816,1.9180420101397115,0.7270234730785718,0.1833564885454555,0.7777777777777778,0.5,1.5772523197576298,True,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,3.361111111111111,36,22.055555555555557,ast,WSH,WSH,2,top,Georgia Amoore,33.0,6.0,9.0,-0.03103978596524873,0.4387086715027891,0.09681417669117905,-0.2515495864494753,-0.07219306350585285,0.4444444444444444,0.5,-0.34189449481161005,False,False,,,,,,,,,,,,,,,,,False,False
Alicia Florez Getino,alicia florez getino,WSH,3.25,4,21.75,ast,WSH,WSH,3,top,Alicia Florez Getino,1.0,0.0,0.0,-4.333333333333333,,,-4.333333333333333,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Alicia Florez Getino,alicia florez getino,WSH,0.0,4,21.75,blk,WSH,WSH,1,bottom,Alicia Florez Getino,1.0,0.0,0.0,0.0,,,0.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,0.0,3,15.333333333333334,blk,WSH,WSH,2,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-0.158187134502924,,-0.15,-0.16228070175438597,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,0.0,5,17.0,blk,WSH,WSH,3,bottom,Rori Harmon,2.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,1.3636363636363635,33,29.666666666666668,blk,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,-0.006359331243457467,-0.49251030772769894,0.4054187192118227,-0.02994174028950694,0.3353128962751604,0.5,0.16666666666666666,0.8979290269395217,False,True,,,,,,,,,,,,,,,,,False,False
Lauren Betts,lauren betts,WSH,0.6944444444444444,36,17.13888888888889,blk,WSH,WSH,2,top,Lauren Betts,33.0,6.0,9.0,0.2783195339110027,0.7575205894323541,0.09935765247550148,0.20806678945496948,-0.15084377368359367,0.3333333333333333,0.6666666666666666,-0.6581629369568527,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,0.6666666666666666,33,32.78787878787879,blk,WSH,WSH,3,top,Sonia Citron,30.0,4.0,9.0,0.09635231477498032,0.4584321475625823,0.3381449276564219,-0.11685079387698337,0.15787706070377677,0.6666666666666666,1.0,-0.12028721990616043,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,1.0,3,15.333333333333334,fg2a,WSH,WSH,1,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-0.878849902534113,,-0.8500000000000001,-0.8932748538011696,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,1.4,5,17.0,fg2a,WSH,WSH,2,bottom,Rori Harmon,2.0,0.0,1.0,-2.041666666666667,,-1.75,-2.3333333333333335,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,1.6666666666666667,36,22.055555555555557,fg2a,WSH,WSH,3,bottom,Georgia Amoore,33.0,6.0,9.0,-0.18075483029052078,-0.1106774761186526,-0.748676423161549,0.07984684808770395,-0.24137322875692718,0.3333333333333333,0.3333333333333333,-0.6379989470428964,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,11.181818181818182,33,29.666666666666668,fg2a,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,1.058965412765789,0.4973227255835952,-0.068848778735632,1.8334885162098224,-0.18389350270774546,0.5,0.6666666666666666,-0.5661715043192272,False,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,9.96875,32,27.71875,fg2a,WSH,WSH,2,top,Kiki Iriafen,29.0,6.0,8.0,0.9027211582441966,0.31288441950206664,2.3603984760287813,0.3612279509226037,0.23740719725318568,0.75,0.6666666666666666,2.0475140565267145,True,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,7.2727272727272725,33,32.78787878787879,fg2a,WSH,WSH,3,top,Sonia Citron,30.0,4.0,9.0,0.9334942596853367,1.2558547430830038,0.4825428961204823,1.0963836913613967,-0.16915840322140213,0.4444444444444444,0.5,-0.7733118469625215,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,0.0,3,15.333333333333334,fg2m,WSH,WSH,1,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-0.8963937621832359,,-0.85,-0.9195906432748537,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,0.6,5,17.0,fg2m,WSH,WSH,2,bottom,Rori Harmon,2.0,0.0,1.0,-0.875,,-0.75,-1.0,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,0.6944444444444444,36,22.055555555555557,fg2m,WSH,WSH,3,bottom,Georgia Amoore,33.0,6.0,9.0,0.04418122950907315,-0.04283784026431087,-0.2506664319450361,0.2206114168272557,-0.09898450786381459,0.3333333333333333,0.3333333333333333,-0.2078285916807252,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,5.545454545454546,33,29.666666666666668,fg2m,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,0.5529336685539065,-0.6571307114785375,0.608681410782704,0.9788339399516743,0.036554357840432865,0.625,0.5,1.2658121222612415,True,True,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,5.1875,32,27.71875,fg2m,WSH,WSH,2,top,Kiki Iriafen,29.0,6.0,8.0,0.21023105711910017,0.01614684335272572,1.3966347319912682,-0.3448838839728397,0.2580970352283765,0.625,0.6666666666666666,1.3804878886385425,True,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,4.0,33,32.78787878787879,fg2m,WSH,WSH,3,top,Sonia Citron,30.0,4.0,9.0,0.19750963001090907,0.663574604743083,0.29753722224986595,0.03489149888859682,-0.1138085251793859,0.4444444444444444,1.0,-0.3660373824932171,False,False,,,,,,,,,,,,,,,,,False,False
Lauren Betts,lauren betts,WSH,0.0,36,17.13888888888889,fg3m,WSH,WSH,1,bottom,Lauren Betts,33.0,6.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,0.2,5,17.0,fg3m,WSH,WSH,2,bottom,Rori Harmon,2.0,0.0,1.0,0.375,,-0.25,1.0,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Alicia Florez Getino,alicia florez getino,WSH,0.25,4,21.75,fg3m,WSH,WSH,3,bottom,Alicia Florez Getino,1.0,0.0,0.0,-0.3333333333333333,,,-0.3333333333333333,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Michaela Onyenwere,michaela onyenwere,WSH,1.3333333333333333,30,25.733333333333334,fg3m,WSH,WSH,1,top,Michaela Onyenwere,27.0,6.0,7.0,-0.02318716303391017,-0.2016879319510898,1.0336889839932437,-0.47512490701155297,0.21763994758764563,0.5714285714285714,0.3333333333333333,1.2353769159443335,True,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,1.303030303030303,33,32.78787878787879,fg3m,WSH,WSH,2,top,Sonia Citron,30.0,4.0,9.0,0.07938861541353148,0.6030920619235838,0.5818689425729656,-0.30985472167323996,0.08474202645446696,0.4444444444444444,0.5,-0.021223119350618158,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,1.1111111111111112,36,22.055555555555557,fg3m,WSH,WSH,3,top,Georgia Amoore,33.0,6.0,9.0,-0.1233516371772945,0.24088085661615075,-0.5269359237465644,-0.042970325157141324,-0.1817124813318904,0.1111111111111111,0.3333333333333333,-0.7678167803627152,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,2.6,5,17.0,fga,WSH,WSH,1,bottom,Rori Harmon,2.0,0.0,1.0,-1.7916666666666667,,-3.25,-0.3333333333333335,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,4.0,3,15.333333333333334,fga,WSH,WSH,2,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-0.036062378167641164,,1.0,-0.5540935672514617,,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Lauren Betts,lauren betts,WSH,4.888888888888889,36,17.13888888888889,fga,WSH,WSH,3,bottom,Lauren Betts,33.0,6.0,9.0,-0.8999174985704217,-0.5234412482941896,-0.4173339585238899,-1.2667013520190982,0.11654234304659859,0.4444444444444444,0.3333333333333333,0.1061072897702997,False,True,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,12.606060606060606,33,29.666666666666668,fga,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,1.4356143605854124,0.5513472035211165,0.49824122536945814,2.2359011120925008,-0.15556116066495665,0.5,0.5,-0.053105978151658406,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,11.333333333333334,33,32.78787878787879,fga,WSH,WSH,2,top,Sonia Citron,30.0,4.0,9.0,0.9858682187890452,0.6081892292490121,1.255493080780437,0.9319912893912573,-0.007817762782630477,0.5555555555555556,0.75,0.6473038515314249,True,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,11.09375,32,27.71875,fga,WSH,WSH,3,top,Kiki Iriafen,29.0,6.0,8.0,0.7688460856338218,0.4145903116491348,2.123013178106557,0.1883259459089043,0.23318892412088651,0.75,0.8333333333333334,1.7084228664574221,True,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,0.8,5,17.0,fgm,WSH,WSH,1,bottom,Rori Harmon,2.0,0.0,1.0,-0.5,,-1.0,0.0,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,1.0,3,15.333333333333334,fgm,WSH,WSH,2,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-0.45604288499025336,,-1.45,0.040935672514619936,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,1.8055555555555556,36,22.055555555555557,fgm,WSH,WSH,3,bottom,Georgia Amoore,33.0,6.0,9.0,-0.07917040766822134,0.19804301635183988,-0.7776023556916005,0.17764109167011446,-0.20841459732230963,0.2222222222222222,0.5,-0.9756453720434404,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,6.0606060606060606,33,29.666666666666668,fgm,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,0.7147987907786254,-0.7414196109848286,0.39929657567049803,1.4186317989939845,0.013617993667584821,0.625,0.3333333333333333,1.1407161866553266,True,True,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,5.5625,32,27.71875,fgm,WSH,WSH,2,top,Kiki Iriafen,29.0,6.0,8.0,0.1230647570316633,-0.11215132906309384,1.1911204422346189,-0.35247850730534375,0.25326760240151064,0.625,0.5,1.3032717712977127,True,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,5.303030303030303,33,32.78787878787879,fgm,WSH,WSH,3,top,Sonia Citron,30.0,4.0,9.0,0.2768982454244405,1.2666666666666666,0.8794061648228315,-0.2749632227846432,-0.05572525955275791,0.6666666666666666,0.5,-0.3872605018438351,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,0.0,3,15.333333333333334,fta,WSH,WSH,1,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-1.3709551656920078,,-1.3,-1.4064327485380117,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,1.0,36,22.055555555555557,fta,WSH,WSH,2,bottom,Georgia Amoore,33.0,6.0,9.0,-0.0908579545519267,-0.4459773695803107,0.0705036361214851,-0.05316561154583789,0.0526312696716539,0.5555555555555556,0.3333333333333333,0.5164810057017958,True,True,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,1.6,5,17.0,fta,WSH,WSH,3,bottom,Rori Harmon,2.0,0.0,1.0,-0.75,,0.5,-2.0,,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,5.606060606060606,33,29.666666666666668,fta,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,-0.3343860320839361,-0.09190527668788533,-0.4144674500547345,-0.385275606372056,-0.024889038640011515,0.375,0.5,-0.32256217336684917,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,5.484848484848484,33,32.78787878787879,fta,WSH,WSH,2,top,Sonia Citron,30.0,4.0,9.0,-0.30728762280745675,-0.28223814229249,-1.005173657759865,0.05628745910500227,-0.01709389335396845,0.3333333333333333,0.5,-0.7229355154673749,False,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,4.96875,32,27.71875,fta,WSH,WSH,3,top,Kiki Iriafen,29.0,6.0,8.0,-0.2609097050639374,0.35003354488648597,-1.5244269949066216,0.16858888287199136,-0.12292681788808223,0.25,0.6666666666666666,-1.8744605397931076,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,0.0,3,15.333333333333334,ftm,WSH,WSH,1,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-1.107309941520468,,-1.05,-1.1359649122807018,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,0.4,5,17.0,ftm,WSH,WSH,2,bottom,Rori Harmon,2.0,0.0,1.0,0.20833333333333334,,0.75,-0.3333333333333333,,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,0.8611111111111112,36,22.055555555555557,ftm,WSH,WSH,3,bottom,Georgia Amoore,33.0,6.0,9.0,-0.12049854267474046,-0.454686280495104,-0.27079128018773324,0.06604373868854374,-0.03236946178714335,0.2222222222222222,0.3333333333333333,0.18389500030737077,False,True,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,4.848484848484849,33,32.78787878787879,ftm,WSH,WSH,1,top,Sonia Citron,30.0,4.0,9.0,-0.055599238622576735,-0.03474555335968388,-0.6262761371238383,0.2416170758162345,-0.010110197602282654,0.3333333333333333,0.75,-0.5915305837641545,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,4.090909090909091,33,29.666666666666668,ftm,WSH,WSH,2,top,Shakira Austin,30.0,6.0,8.0,-0.08821847329890042,0.08999695956217686,0.22974308976464142,-0.31403004215357533,0.001028631964367201,0.375,0.5,0.13974613020246457,False,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,3.1875,32,27.71875,ftm,WSH,WSH,3,top,Kiki Iriafen,29.0,6.0,8.0,-0.35949909381207595,-0.069717863835511,-1.412771848977282,0.08633388361874127,-0.10876165284462608,0.25,0.5,-1.343053985141771,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,6.0,5,17.0,pra,WSH,WSH,1,bottom,Rori Harmon,2.0,0.0,1.0,0.2916666666666665,,-3.75,4.333333333333333,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,6.666666666666667,3,15.333333333333334,pra,WSH,WSH,2,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-1.2102339181286548,,-3.8499999999999996,0.10964912280701755,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,10.083333333333334,36,22.055555555555557,pra,WSH,WSH,3,bottom,Georgia Amoore,33.0,6.0,9.0,-0.5203879401202683,1.0196021271756566,-2.901618437287774,0.15689728603150913,-0.23932764801775094,0.1111111111111111,0.5,-3.9212205644634306,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,28.78787878787879,33,29.666666666666668,pra,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,1.6804519821181452,0.7767630919804832,2.8387263957307054,1.4401981091134883,0.016778184701331817,0.75,0.5,2.0619633037502223,True,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,25.3125,32,27.71875,pra,WSH,WSH,2,top,Kiki Iriafen,29.0,6.0,8.0,-0.604012003236422,-0.3959822856881683,0.677912017948096,-1.370916701554133,0.15951312700397557,0.5,0.5,1.0738943036362643,False,True,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,24.515151515151516,33,32.78787878787879,pra,WSH,WSH,3,top,Sonia Citron,30.0,4.0,9.0,2.068149728969992,1.9143362977602107,4.1534853875371125,1.0003398935426415,0.07724135983374499,0.6666666666666666,0.75,2.2391490897769017,True,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,2.2,5,17.0,pts,WSH,WSH,1,bottom,Rori Harmon,2.0,0.0,1.0,-0.41666666666666674,,-1.5,0.6666666666666665,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,3.0,3,15.333333333333334,pts,WSH,WSH,2,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-1.5790448343079921,,-4.55,-0.0935672514619883,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,5.583333333333333,36,22.055555555555557,pts,WSH,WSH,3,bottom,Georgia Amoore,33.0,6.0,9.0,-0.4021909951884775,0.18228060882472663,-2.352931915317499,0.3783555968716314,-0.20470803917035466,0.3333333333333333,0.6666666666666666,-2.5352125241422256,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,16.757575757575758,33,32.78787878787879,pts,WSH,WSH,1,top,Sonia Citron,30.0,4.0,9.0,0.5775858676398363,3.1016798418972327,1.7144051350947906,-0.6181640914262916,-0.02803507739494552,0.6666666666666666,0.75,-1.387274706802442,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,16.727272727272727,33,29.666666666666668,pts,WSH,WSH,2,top,Shakira Austin,30.0,6.0,8.0,1.5032442304830695,-1.4771311619137706,0.818951405993432,2.963031414876703,0.0023898453067995435,0.625,0.3333333333333333,2.2960825679072023,True,True,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,14.6875,32,27.71875,pts,WSH,WSH,3,top,Kiki Iriafen,29.0,6.0,8.0,-0.20053587983618715,-0.4223186943775179,0.763954745735306,-0.6262177543244511,0.1696117968957019,0.5,0.5,1.1862734401128239,False,True,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,1.1388888888888888,36,22.055555555555557,reb,WSH,WSH,1,bottom,Georgia Amoore,33.0,6.0,9.0,-0.08715715896654194,0.3986128468481409,-0.6455006986614539,0.030091275609353058,-0.3215059080559543,0.0,0.5,-1.0441135455095947,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,1.4,5,17.0,reb,WSH,WSH,2,bottom,Rori Harmon,2.0,0.0,1.0,0.75,,-0.5,2.0,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,1.6666666666666667,3,15.333333333333334,reb,WSH,WSH,3,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,-0.10575048732943466,,0.25,-0.283625730994152,,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,9.545454545454545,33,29.666666666666668,reb,WSH,WSH,1,top,Shakira Austin,30.0,6.0,8.0,0.526281125715813,3.53196320587625,1.605414443076081,-1.1404163130244847,-0.09545631192795939,0.875,0.6666666666666666,-1.926548762800169,False,False,,,,,,,,,,,,,,,,,False,False
Kiki Iriafen,kiki iriafen,WSH,8.9375,32,27.71875,reb,WSH,WSH,2,top,Kiki Iriafen,29.0,6.0,8.0,-0.4565722875615038,-0.17068919642449032,-0.4540974411836036,-0.5722454420845227,0.036495474076020454,0.5,0.6666666666666666,-0.2834082447591133,False,False,,,,,,,,,,,,,,,,,False,False
Lauren Betts,lauren betts,WSH,4.333333333333333,36,17.13888888888889,reb,WSH,WSH,3,top,Lauren Betts,33.0,6.0,9.0,0.6389921850543938,-0.05588995427230725,0.010080530432361111,1.185075392140977,0.13365001168593044,0.5555555555555556,0.6666666666666666,0.06597048470466836,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,0.3888888888888889,36,22.055555555555557,stl,WSH,WSH,1,bottom,Georgia Amoore,33.0,6.0,9.0,-0.44435447215351004,-0.3947903349373938,-0.6002980799605514,-0.3829040473220281,-0.10708998204662576,0.1111111111111111,0.16666666666666666,-0.2055077450231576,False,True,,,,,,,,,,,,,,,,,False,False
Michaela Onyenwere,michaela onyenwere,WSH,0.5,30,25.733333333333334,stl,WSH,WSH,2,bottom,Michaela Onyenwere,27.0,6.0,7.0,0.05722175568918733,0.07073365231259969,0.27050155163745426,-0.0552089551235514,0.0888524421337173,0.7142857142857143,0.5,0.19976789932485456,False,False,,,,,,,,,,,,,,,,,False,False
Lauren Betts,lauren betts,WSH,0.5833333333333334,36,17.13888888888889,stl,WSH,WSH,3,bottom,Lauren Betts,33.0,6.0,9.0,0.09466680409531537,0.005278645646292712,0.43075677500734716,-0.043582128544359625,0.26648871896739723,0.6666666666666666,0.3333333333333333,0.42547812936105445,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,2.0,5,17.0,stl,WSH,WSH,1,top,Rori Harmon,2.0,0.0,1.0,-1.4583333333333333,,-1.25,-1.6666666666666665,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,1.1818181818181819,33,32.78787878787879,stl,WSH,WSH,2,top,Sonia Citron,30.0,4.0,9.0,-0.005300501413529187,-0.011260704874835326,-0.1078666039154545,0.05040160072544443,-0.1139793291634524,0.3333333333333333,0.25,-0.09660589904061917,False,False,,,,,,,,,,,,,,,,,False,False
Alicia Florez Getino,alicia florez getino,WSH,1.0,4,21.75,stl,WSH,WSH,3,top,Alicia Florez Getino,1.0,0.0,0.0,0.0,,,0.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Georgia Amoore,georgia amoore,WSH,0.5,36,22.055555555555557,stocks,WSH,WSH,1,bottom,Georgia Amoore,33.0,6.0,9.0,-0.46786330784860153,-0.5555294297206061,-0.6374573483555177,-0.3538442469711418,-0.14498101785771828,0.1111111111111111,0.16666666666666666,-0.08192791863491156,False,True,,,,,,,,,,,,,,,,,False,False
Michaela Onyenwere,michaela onyenwere,WSH,0.6333333333333333,30,25.733333333333334,stocks,WSH,WSH,2,bottom,Michaela Onyenwere,27.0,6.0,7.0,0.1002411785442505,-0.034622541201488555,0.4600192685385384,-0.021849129419005194,0.1936315409070287,0.8571428571428571,0.5,0.49464180974002697,False,False,,,,,,,,,,,,,,,,,False,False
Betnijah Laney-Hamilton,betnijah laney hamilton,WSH,0.6666666666666666,3,15.333333333333334,stocks,WSH,WSH,3,bottom,Betnijah Laney-Hamilton,3.0,0.0,1.0,0.2106237816764133,,0.55,0.04093567251461991,,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Rori Harmon,rori harmon,WSH,2.0,5,17.0,stocks,WSH,WSH,1,top,Rori Harmon,2.0,0.0,1.0,-1.4583333333333333,,-1.25,-1.6666666666666665,,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Shakira Austin,shakira austin,WSH,2.0,33,29.666666666666668,stocks,WSH,WSH,2,top,Shakira Austin,30.0,6.0,8.0,-0.08217725555206869,0.16963793050749576,-0.20280984879584013,-0.11629165370251958,0.0350208273344527,0.25,0.3333333333333333,-0.3724477793033359,False,False,,,,,,,,,,,,,,,,,False,False
Sonia Citron,sonia citron,WSH,1.8484848484848484,33,32.78787878787879,stocks,WSH,WSH,3,top,Sonia Citron,30.0,4.0,9.0,0.09105181336145111,0.44717144268774706,0.23027832374096743,-0.06644919315153891,0.0038161625948520315,0.8888888888888888,1.0,-0.21689311894677962,False,False,,,,,,,,,,,,,,,,,False,False
