player,team,prop_type,actual,league,espn_player_id,SOT,SH,G,A,SV,PA,KP,TK
Gastón Benavídez,CAP,Goals,0.0,bra.copa_do_brazil,287688,,0.0,0.0,0.0,,,,
Gastón Benavídez,CAP,Shots,0.0,bra.copa_do_brazil,287688,,0.0,0.0,0.0,,,,
Gastón Benavídez,CAP,Yellow Cards,0.0,bra.copa_do_brazil,287688,,0.0,0.0,0.0,,,,
Gebson,AGO,Assists,0.0,bra.copa_do_brazil,319660,,1.0,0.0,0.0,,,,
Gebson,AGO,Fouls,2.0,bra.copa_do_brazil,319660,,1.0,0.0,0.0,,,,
Gebson,AGO,Goal + Assist,0.0,bra.copa_do_brazil,319660,,,,,,,,
Gebson,AGO,Goals,0.0,bra.copa_do_brazil,319660,,1.0,0.0,0.0,,,,
Gebson,AGO,Shots,1.0,bra.copa_do_brazil,319660,,1.0,0.0,0.0,,,,
Gebson,AGO,Yellow Cards,1.0,bra.copa_do_brazil,319660,,1.0,0.0,0.0,,,,
Geovane,CRB,Assists,0.0,bra.copa_do_brazil,287037,,0.0,0.0,0.0,,,,
Geovane,CRB,Fouls,0.0,bra.copa_do_brazil,287037,,0.0,0.0,0.0,,,,
Geovane,CRB,Goal + Assist,0.0,bra.copa_do_brazil,287037,,,,,,,,
Geovane,CRB,Goals,0.0,bra.copa_do_brazil,287037,,0.0,0.0,0.0,,,,
Geovane,CRB,Shots,0.0,bra.copa_do_brazil,287037,,0.0,0.0,0.0,,,,
Geovane,CRB,Yellow Cards,0.0,bra.copa_do_brazil,287037,,0.0,0.0,0.0,,,,
Geovany Soares,AGO,Assists,0.0,bra.copa_do_brazil,420775,,3.0,0.0,0.0,,,,
Geovany Soares,AGO,Fouls,2.0,bra.copa_do_brazil,420775,,3.0,0.0,0.0,,,,
Geovany Soares,AGO,Goal + Assist,0.0,bra.copa_do_brazil,420775,,,,,,,,
Geovany Soares,AGO,Goals,0.0,bra.copa_do_brazil,420775,,3.0,0.0,0.0,,,,
Geovany Soares,AGO,Shots,3.0,bra.copa_do_brazil,420775,,3.0,0.0,0.0,,,,
Geovany Soares,AGO,Yellow Cards,1.0,bra.copa_do_brazil,420775,,3.0,0.0,0.0,,,,
Gerard Gumbau,RAY,Assists,1.0,esp.1,186181,,0.0,0.0,1.0,,,,
Gerard Gumbau,RAY,Fouls,2.0,esp.1,186181,,0.0,0.0,1.0,,,,
Gerard Gumbau,RAY,Goal + Assist,1.0,esp.1,186181,,,,,,,,
Gerard Gumbau,RAY,Goals,0.0,esp.1,186181,,0.0,0.0,1.0,,,,
Gerard Gumbau,RAY,Shots,0.0,esp.1,186181,,0.0,0.0,1.0,,,,
Gerard Gumbau,RAY,Yellow Cards,0.0,esp.1,186181,,0.0,0.0,1.0,,,,
Gilberto Junior,CAP,Assists,0.0,bra.copa_do_brazil,361454,,0.0,0.0,0.0,,,,
Gilberto Junior,CAP,Fouls,0.0,bra.copa_do_brazil,361454,,0.0,0.0,0.0,,,,
Gilberto Junior,CAP,Goal + Assist,0.0,bra.copa_do_brazil,361454,,,,,,,,
Gilberto Junior,CAP,Goals,0.0,bra.copa_do_brazil,361454,,0.0,0.0,0.0,,,,
Gilberto Junior,CAP,Shots,0.0,bra.copa_do_brazil,361454,,0.0,0.0,0.0,,,,
Gilberto Junior,CAP,Yellow Cards,1.0,bra.copa_do_brazil,361454,,0.0,0.0,0.0,,,,
Giovanni Augusto,CHA,Assists,0.0,bra.copa_do_brazil,140012,,0.0,0.0,0.0,,,,
Giovanni Augusto,CHA,Fouls,0.0,bra.copa_do_brazil,140012,,0.0,0.0,0.0,,,,
Giovanni Augusto,CHA,Goal + Assist,0.0,bra.copa_do_brazil,140012,,,,,,,,
Giovanni Augusto,CHA,Goals,0.0,bra.copa_do_brazil,140012,,0.0,0.0,0.0,,,,
Giovanni Augusto,CHA,Shots,0.0,bra.copa_do_brazil,140012,,0.0,0.0,0.0,,,,
Giovanni Augusto,CHA,Yellow Cards,0.0,bra.copa_do_brazil,140012,,0.0,0.0,0.0,,,,
Gonzalo García,RMA,Assists,0.0,esp.1,87297,,2.0,1.0,0.0,,,,
Gonzalo García,RMA,Fouls,0.0,esp.1,87297,,2.0,1.0,0.0,,,,
Gonzalo García,RMA,Goal + Assist,1.0,esp.1,87297,,,,,,,,
Gonzalo García,RMA,Goals,1.0,esp.1,87297,,2.0,1.0,0.0,,,,
Gonzalo García,RMA,Shots,2.0,esp.1,87297,,2.0,1.0,0.0,,,,
Gonzalo García,RMA,Yellow Cards,0.0,esp.1,87297,,2.0,1.0,0.0,,,,
Gorka Carrera,RSO,Assists,0.0,esp.1,406383,,0.0,0.0,0.0,,,,
Gorka Carrera,RSO,Fouls,2.0,esp.1,406383,,0.0,0.0,0.0,,,,
Gorka Carrera,RSO,Goal + Assist,0.0,esp.1,406383,,,,,,,,
Gorka Carrera,RSO,Goals,0.0,esp.1,406383,,0.0,0.0,0.0,,,,
Gorka Carrera,RSO,Shots,0.0,esp.1,406383,,0.0,0.0,0.0,,,,
Gorka Carrera,RSO,Yellow Cards,1.0,esp.1,406383,,0.0,0.0,0.0,,,,
Guido Rodríguez,VAL,Assists,0.0,esp.1,212185,,0.0,0.0,0.0,,,,
Guido Rodríguez,VAL,Fouls,0.0,esp.1,212185,,0.0,0.0,0.0,,,,
Guido Rodríguez,VAL,Goal + Assist,0.0,esp.1,212185,,,,,,,,
Guido Rodríguez,VAL,Goals,0.0,esp.1,212185,,0.0,0.0,0.0,,,,
Guido Rodríguez,VAL,Shots,0.0,esp.1,212185,,0.0,0.0,0.0,,,,
Guido Rodríguez,VAL,Yellow Cards,0.0,esp.1,212185,,0.0,0.0,0.0,,,,
Guilherme,CON,Assists,0.0,bra.copa_do_brazil,228405,,1.0,0.0,0.0,,,,
Guilherme,CON,Fouls,0.0,bra.copa_do_brazil,228405,,1.0,0.0,0.0,,,,
Guilherme,CON,Goal + Assist,0.0,bra.copa_do_brazil,228405,,,,,,,,
Guilherme,CON,Goals,0.0,bra.copa_do_brazil,228405,,1.0,0.0,0.0,,,,
Guilherme,CON,Shots,1.0,bra.copa_do_brazil,228405,,1.0,0.0,0.0,,,,
Guilherme,CON,Yellow Cards,0.0,bra.copa_do_brazil,228405,,1.0,0.0,0.0,,,,
Guilherme Almeida,AGO,Assists,0.0,bra.copa_do_brazil,216107,,2.0,0.0,0.0,,,,
Guilherme Almeida,AGO,Fouls,2.0,bra.copa_do_brazil,216107,,2.0,0.0,0.0,,,,
Guilherme Almeida,AGO,Goal + Assist,0.0,bra.copa_do_brazil,216107,,,,,,,,
Guilherme Almeida,AGO,Goals,0.0,bra.copa_do_brazil,216107,,2.0,0.0,0.0,,,,
Guilherme Almeida,AGO,Shots,2.0,bra.copa_do_brazil,216107,,2.0,0.0,0.0,,,,
Guilherme Almeida,AGO,Yellow Cards,0.0,bra.copa_do_brazil,216107,,2.0,0.0,0.0,,,,
Guilherme Estrella,CRB,Assists,0.0,bra.copa_do_brazil,379581,,1.0,0.0,0.0,,,,
Guilherme Estrella,CRB,Fouls,1.0,bra.copa_do_brazil,379581,,1.0,0.0,0.0,,,,
Guilherme Estrella,CRB,Goal + Assist,0.0,bra.copa_do_brazil,379581,,,,,,,,
Guilherme Estrella,CRB,Goals,0.0,bra.copa_do_brazil,379581,,1.0,0.0,0.0,,,,
Guilherme Estrella,CRB,Shots,1.0,bra.copa_do_brazil,379581,,1.0,0.0,0.0,,,,
Guilherme Estrella,CRB,Yellow Cards,0.0,bra.copa_do_brazil,379581,,1.0,0.0,0.0,,,,
Guilherme Lazaroni,BAR,Assists,0.0,bra.copa_do_brazil,233438,,0.0,0.0,0.0,,,,
Guilherme Lazaroni,BAR,Fouls,1.0,bra.copa_do_brazil,233438,,0.0,0.0,0.0,,,,
Guilherme Lazaroni,BAR,Goal + Assist,0.0,bra.copa_do_brazil,233438,,,,,,,,
Guilherme Lazaroni,BAR,Goals,0.0,bra.copa_do_brazil,233438,,0.0,0.0,0.0,,,,
Guilherme Lazaroni,BAR,Shots,0.0,bra.copa_do_brazil,233438,,0.0,0.0,0.0,,,,
Guilherme Lazaroni,BAR,Yellow Cards,1.0,bra.copa_do_brazil,233438,,0.0,0.0,0.0,,,,
Guilherme Pato,CRB,Assists,0.0,bra.copa_do_brazil,302521,,0.0,0.0,0.0,,,,
Guilherme Pato,CRB,Fouls,1.0,bra.copa_do_brazil,302521,,0.0,0.0,0.0,,,,
Guilherme Pato,CRB,Goal + Assist,0.0,bra.copa_do_brazil,302521,,,,,,,,
Guilherme Pato,CRB,Goals,0.0,bra.copa_do_brazil,302521,,0.0,0.0,0.0,,,,
Guilherme Pato,CRB,Shots,0.0,bra.copa_do_brazil,302521,,0.0,0.0,0.0,,,,
Guilherme Pato,CRB,Yellow Cards,0.0,bra.copa_do_brazil,302521,,0.0,0.0,0.0,,,,
Gullermo Varela,FLA,Assists,0.0,bra.copa_do_brazil,188368,,0.0,0.0,0.0,,,,
Gullermo Varela,FLA,Fouls,1.0,bra.copa_do_brazil,188368,,0.0,0.0,0.0,,,,
Gullermo Varela,FLA,Goal + Assist,0.0,bra.copa_do_brazil,188368,,,,,,,,
Gullermo Varela,FLA,Goals,0.0,bra.copa_do_brazil,188368,,0.0,0.0,0.0,,,,
Gullermo Varela,FLA,Shots,0.0,bra.copa_do_brazil,188368,,0.0,0.0,0.0,,,,
Gullermo Varela,FLA,Yellow Cards,1.0,bra.copa_do_brazil,188368,,0.0,0.0,0.0,,,,
Gustavo Coutinho,AGO,Assists,0.0,bra.copa_do_brazil,288461,,3.0,0.0,0.0,,,,
Gustavo Coutinho,AGO,Fouls,4.0,bra.copa_do_brazil,288461,,3.0,0.0,0.0,,,,
Gustavo Coutinho,AGO,Goal + Assist,0.0,bra.copa_do_brazil,288461,,,,,,,,
Gustavo Coutinho,AGO,Goals,0.0,bra.copa_do_brazil,288461,,3.0,0.0,0.0,,,,
Gustavo Coutinho,AGO,Shots,3.0,bra.copa_do_brazil,288461,,3.0,0.0,0.0,,,,
Gustavo Coutinho,AGO,Yellow Cards,1.0,bra.copa_do_brazil,288461,,3.0,0.0,0.0,,,,
Gustavo Henrique,COR,Assists,0.0,bra.copa_do_brazil,168981,,0.0,0.0,0.0,,,,
Gustavo Henrique,COR,Fouls,1.0,bra.copa_do_brazil,168981,,0.0,0.0,0.0,,,,
Gustavo Henrique,COR,Goal + Assist,0.0,bra.copa_do_brazil,168981,,,,,,,,
Gustavo Henrique,COR,Goals,0.0,bra.copa_do_brazil,168981,,0.0,0.0,0.0,,,,
Gustavo Henrique,COR,Shots,0.0,bra.copa_do_brazil,168981,,0.0,0.0,0.0,,,,
Gustavo Henrique,COR,Yellow Cards,0.0,bra.copa_do_brazil,168981,,0.0,0.0,0.0,,,,
Gustavo Martins,GRE,Assists,0.0,bra.copa_do_brazil,314603,,0.0,0.0,0.0,,,,
Gustavo Martins,GRE,Fouls,0.0,bra.copa_do_brazil,314603,,0.0,0.0,0.0,,,,
Gustavo Martins,GRE,Goal + Assist,0.0,bra.copa_do_brazil,314603,,,,,,,,
Gustavo Martins,GRE,Goals,0.0,bra.copa_do_brazil,314603,,0.0,0.0,0.0,,,,
Gustavo Martins,GRE,Shots,0.0,bra.copa_do_brazil,314603,,0.0,0.0,0.0,,,,
Gustavo Martins,GRE,Yellow Cards,0.0,bra.copa_do_brazil,314603,,0.0,0.0,0.0,,,,
Gustavo Nicola,CON,Assists,0.0,bra.copa_do_brazil,357369,,0.0,0.0,0.0,,,,
Gustavo Nicola,CON,Fouls,1.0,bra.copa_do_brazil,357369,,0.0,0.0,0.0,,,,
Gustavo Nicola,CON,Goal + Assist,0.0,bra.copa_do_brazil,357369,,,,,,,,
Gustavo Nicola,CON,Goals,0.0,bra.copa_do_brazil,357369,,0.0,0.0,0.0,,,,
Gustavo Nicola,CON,Shots,0.0,bra.copa_do_brazil,357369,,0.0,0.0,0.0,,,,
Gustavo Nicola,CON,Yellow Cards,1.0,bra.copa_do_brazil,357369,,0.0,0.0,0.0,,,,
Haissem Hassan,OVI,Assists,0.0,esp.1,276440,,2.0,0.0,0.0,,,,
Haissem Hassan,OVI,Fouls,0.0,esp.1,276440,,2.0,0.0,0.0,,,,
Haissem Hassan,OVI,Goal + Assist,0.0,esp.1,276440,,,,,,,,
Haissem Hassan,OVI,Goals,0.0,esp.1,276440,,2.0,0.0,0.0,,,,
Haissem Hassan,OVI,Shots,2.0,esp.1,276440,,2.0,0.0,0.0,,,,
Haissem Hassan,OVI,Yellow Cards,0.0,esp.1,276440,,2.0,0.0,0.0,,,,
Harry Crawford,ADE,Assists,0.0,aus.1,144554,,1.0,0.0,0.0,,,,
Harry Crawford,ADE,Fouls,0.0,aus.1,144554,,1.0,0.0,0.0,,,,
Harry Crawford,ADE,Goal + Assist,0.0,aus.1,144554,,,,,,,,
Harry Crawford,ADE,Goals,0.0,aus.1,144554,,1.0,0.0,0.0,,,,
Harry Crawford,ADE,Shots,1.0,aus.1,144554,,1.0,0.0,0.0,,,,
Harry Crawford,ADE,Yellow Cards,0.0,aus.1,144554,,1.0,0.0,0.0,,,,
Henri Santos,CRB,Assists,0.0,bra.copa_do_brazil,297071,,0.0,0.0,0.0,,,,
Henri Santos,CRB,Fouls,2.0,bra.copa_do_brazil,297071,,0.0,0.0,0.0,,,,
Henri Santos,CRB,Goal + Assist,0.0,bra.copa_do_brazil,297071,,,,,,,,
Henri Santos,CRB,Goals,0.0,bra.copa_do_brazil,297071,,0.0,0.0,0.0,,,,
Henri Santos,CRB,Shots,0.0,bra.copa_do_brazil,297071,,0.0,0.0,0.0,,,,
Henri Santos,CRB,Yellow Cards,1.0,bra.copa_do_brazil,297071,,0.0,0.0,0.0,,,,
Hereda,CRB,Assists,0.0,bra.copa_do_brazil,201848,,1.0,0.0,0.0,,,,
Hereda,CRB,Fouls,0.0,bra.copa_do_brazil,201848,,1.0,0.0,0.0,,,,
Hereda,CRB,Goal + Assist,0.0,bra.copa_do_brazil,201848,,,,,,,,
Hereda,CRB,Goals,0.0,bra.copa_do_brazil,201848,,1.0,0.0,0.0,,,,
Hereda,CRB,Shots,1.0,bra.copa_do_brazil,201848,,1.0,0.0,0.0,,,,
Hereda,CRB,Yellow Cards,0.0,bra.copa_do_brazil,201848,,1.0,0.0,0.0,,,,
Higor Matheus Meritão,CHA,Assists,0.0,bra.copa_do_brazil,285000,,0.0,0.0,0.0,,,,
Higor Matheus Meritão,CHA,Fouls,0.0,bra.copa_do_brazil,285000,,0.0,0.0,0.0,,,,
Higor Matheus Meritão,CHA,Goal + Assist,0.0,bra.copa_do_brazil,285000,,,,,,,,
Higor Matheus Meritão,CHA,Goals,0.0,bra.copa_do_brazil,285000,,0.0,0.0,0.0,,,,
Higor Matheus Meritão,CHA,Shots,0.0,bra.copa_do_brazil,285000,,0.0,0.0,0.0,,,,
Higor Matheus Meritão,CHA,Yellow Cards,0.0,bra.copa_do_brazil,285000,,0.0,0.0,0.0,,,,
Hiroki Sakai,AFC,Assists,0.0,aus.1,157692,,2.0,0.0,0.0,,,,
Hiroki Sakai,AFC,Fouls,2.0,aus.1,157692,,2.0,0.0,0.0,,,,
Hiroki Sakai,AFC,Goal + Assist,0.0,aus.1,157692,,,,,,,,
Hiroki Sakai,AFC,Goals,0.0,aus.1,157692,,2.0,0.0,0.0,,,,
Hiroki Sakai,AFC,Shots,2.0,aus.1,157692,,2.0,0.0,0.0,,,,
Hiroki Sakai,AFC,Yellow Cards,1.0,aus.1,157692,,2.0,0.0,0.0,,,,
Horatiu Moldovan,OVI,Assists,0.0,esp.1,285799,,0.0,0.0,0.0,0.0,,,
Horatiu Moldovan,OVI,Fouls,0.0,esp.1,285799,,0.0,0.0,0.0,0.0,,,
Horatiu Moldovan,OVI,Goal + Assist,0.0,esp.1,285799,,,,,,,,
Horatiu Moldovan,OVI,Goalkeeper Saves,0.0,esp.1,285799,,0.0,0.0,0.0,0.0,,,
Horatiu Moldovan,OVI,Goals,0.0,esp.1,285799,,0.0,0.0,0.0,0.0,,,
Horatiu Moldovan,OVI,Shots,0.0,esp.1,285799,,0.0,0.0,0.0,0.0,,,
Horatiu Moldovan,OVI,Yellow Cards,0.0,esp.1,285799,,0.0,0.0,0.0,0.0,,,
Hugo Duro,VAL,Assists,0.0,esp.1,267477,,0.0,0.0,0.0,,,,
Hugo Duro,VAL,Fouls,1.0,esp.1,267477,,0.0,0.0,0.0,,,,
Hugo Duro,VAL,Goal + Assist,0.0,esp.1,267477,,,,,,,,
Hugo Duro,VAL,Goals,0.0,esp.1,267477,,0.0,0.0,0.0,,,,
Hugo Duro,VAL,Shots,0.0,esp.1,267477,,0.0,0.0,0.0,,,,
Hugo Duro,VAL,Yellow Cards,0.0,esp.1,267477,,0.0,0.0,0.0,,,,
Hugo Rincón,GIR,Assists,0.0,esp.1,362572,,0.0,0.0,0.0,,,,
Hugo Rincón,GIR,Fouls,0.0,esp.1,362572,,0.0,0.0,0.0,,,,
Hugo Rincón,GIR,Goal + Assist,0.0,esp.1,362572,,,,,,,,
Hugo Rincón,GIR,Goals,0.0,esp.1,362572,,0.0,0.0,0.0,,,,
Hugo Rincón,GIR,Shots,0.0,esp.1,362572,,0.0,0.0,0.0,,,,
Hugo Rincón,GIR,Yellow Cards,0.0,esp.1,362572,,0.0,0.0,0.0,,,,
Hugo Souza,COR,Assists,0.0,bra.copa_do_brazil,257051,,0.0,0.0,0.0,1.0,,,
Hugo Souza,COR,Fouls,0.0,bra.copa_do_brazil,257051,,0.0,0.0,0.0,1.0,,,
Hugo Souza,COR,Goal + Assist,0.0,bra.copa_do_brazil,257051,,,,,,,,
Hugo Souza,COR,Goalkeeper Saves,1.0,bra.copa_do_brazil,257051,,0.0,0.0,0.0,1.0,,,
Hugo Souza,COR,Goals,0.0,bra.copa_do_brazil,257051,,0.0,0.0,0.0,1.0,,,
Hugo Souza,COR,Shots,0.0,bra.copa_do_brazil,257051,,0.0,0.0,0.0,1.0,,,
Hugo Souza,COR,Yellow Cards,0.0,bra.copa_do_brazil,257051,,0.0,0.0,0.0,1.0,,,
Iago,CON,Assists,0.0,bra.copa_do_brazil,239982,,1.0,0.0,0.0,,,,
Iago,CON,Fouls,0.0,bra.copa_do_brazil,239982,,1.0,0.0,0.0,,,,
Iago,CON,Goal + Assist,0.0,bra.copa_do_brazil,239982,,,,,,,,
Iago,CON,Goals,0.0,bra.copa_do_brazil,239982,,1.0,0.0,0.0,,,,
Iago,CON,Shots,1.0,bra.copa_do_brazil,239982,,1.0,0.0,0.0,,,,
Iago,CON,Yellow Cards,0.0,bra.copa_do_brazil,239982,,1.0,0.0,0.0,,,,
Igor Henrique,AGO,Assists,0.0,bra.copa_do_brazil,155478,,1.0,0.0,0.0,,,,
Igor Henrique,AGO,Fouls,2.0,bra.copa_do_brazil,155478,,1.0,0.0,0.0,,,,
Igor Henrique,AGO,Goal + Assist,0.0,bra.copa_do_brazil,155478,,,,,,,,
Igor Henrique,AGO,Goals,0.0,bra.copa_do_brazil,155478,,1.0,0.0,0.0,,,,
Igor Henrique,AGO,Shots,1.0,bra.copa_do_brazil,155478,,1.0,0.0,0.0,,,,
Igor Henrique,AGO,Yellow Cards,0.0,bra.copa_do_brazil,155478,,1.0,0.0,0.0,,,,
Igor Zubeldia,RSO,Assists,0.0,esp.1,235693,,0.0,0.0,0.0,,,,
Igor Zubeldia,RSO,Fouls,0.0,esp.1,235693,,0.0,0.0,0.0,,,,
Igor Zubeldia,RSO,Goal + Assist,0.0,esp.1,235693,,,,,,,,
Igor Zubeldia,RSO,Goals,0.0,esp.1,235693,,0.0,0.0,0.0,,,,
Igor Zubeldia,RSO,Shots,0.0,esp.1,235693,,0.0,0.0,0.0,,,,
Igor Zubeldia,RSO,Yellow Cards,0.0,esp.1,235693,,0.0,0.0,0.0,,,,
Ilyas Chaira,OVI,Assists,0.0,esp.1,304332,,1.0,0.0,0.0,,,,
Ilyas Chaira,OVI,Fouls,1.0,esp.1,304332,,1.0,0.0,0.0,,,,
Ilyas Chaira,OVI,Goal + Assist,0.0,esp.1,304332,,,,,,,,
Ilyas Chaira,OVI,Goals,0.0,esp.1,304332,,1.0,0.0,0.0,,,,
Ilyas Chaira,OVI,Shots,1.0,esp.1,304332,,1.0,0.0,0.0,,,,
Ilyas Chaira,OVI,Yellow Cards,0.0,esp.1,304332,,1.0,0.0,0.0,,,,
Indio,AGO,Assists,0.0,bra.copa_do_brazil,285095,,0.0,0.0,0.0,,,,
Indio,AGO,Fouls,0.0,bra.copa_do_brazil,285095,,0.0,0.0,0.0,,,,
Indio,AGO,Goal + Assist,0.0,bra.copa_do_brazil,285095,,,,,,,,
Indio,AGO,Goals,0.0,bra.copa_do_brazil,285095,,0.0,0.0,0.0,,,,
Indio,AGO,Shots,0.0,bra.copa_do_brazil,285095,,0.0,0.0,0.0,,,,
Indio,AGO,Yellow Cards,0.0,bra.copa_do_brazil,285095,,0.0,0.0,0.0,,,,
Isaac,CAP,Assists,0.0,bra.copa_do_brazil,357482,,0.0,0.0,0.0,,,,
Isaac,CAP,Fouls,0.0,bra.copa_do_brazil,357482,,0.0,0.0,0.0,,,,
Isaac,CAP,Goal + Assist,0.0,bra.copa_do_brazil,357482,,,,,,,,
Isaac,CAP,Goals,0.0,bra.copa_do_brazil,357482,,0.0,0.0,0.0,,,,
Isaac,CAP,Shots,0.0,bra.copa_do_brazil,357482,,0.0,0.0,0.0,,,,
Isaac,CAP,Yellow Cards,0.0,bra.copa_do_brazil,357482,,0.0,0.0,0.0,,,,
Italo,CHA,Assists,0.0,bra.copa_do_brazil,360105,,0.0,0.0,0.0,,,,
Italo,CHA,Fouls,0.0,bra.copa_do_brazil,360105,,0.0,0.0,0.0,,,,
Italo,CHA,Goal + Assist,0.0,bra.copa_do_brazil,360105,,,,,,,,
Italo,CHA,Goals,0.0,bra.copa_do_brazil,360105,,0.0,0.0,0.0,,,,
Italo,CHA,Shots,0.0,bra.copa_do_brazil,360105,,0.0,0.0,0.0,,,,
Italo,CHA,Yellow Cards,1.0,bra.copa_do_brazil,360105,,0.0,0.0,0.0,,,,
Iván Balliu,RAY,Assists,0.0,esp.1,158151,,0.0,0.0,0.0,,,,
Iván Balliu,RAY,Fouls,0.0,esp.1,158151,,0.0,0.0,0.0,,,,
Iván Balliu,RAY,Goal + Assist,0.0,esp.1,158151,,,,,,,,
Iván Balliu,RAY,Goals,0.0,esp.1,158151,,0.0,0.0,0.0,,,,
Iván Balliu,RAY,Shots,0.0,esp.1,158151,,0.0,0.0,0.0,,,,
Iván Balliu,RAY,Yellow Cards,0.0,esp.1,158151,,0.0,0.0,0.0,,,,
Iván Martín,GIR,Assists,0.0,esp.1,330545,,0.0,0.0,0.0,,,,
Iván Martín,GIR,Fouls,0.0,esp.1,330545,,0.0,0.0,0.0,,,,
Iván Martín,GIR,Goal + Assist,0.0,esp.1,330545,,,,,,,,
Iván Martín,GIR,Goals,0.0,esp.1,330545,,0.0,0.0,0.0,,,,
Iván Martín,GIR,Shots,0.0,esp.1,330545,,0.0,0.0,0.0,,,,
Iván Martín,GIR,Yellow Cards,0.0,esp.1,330545,,0.0,0.0,0.0,,,,
Jader,AGO,Assists,0.0,bra.copa_do_brazil,322656,,0.0,0.0,0.0,,,,
Jader,AGO,Fouls,0.0,bra.copa_do_brazil,322656,,0.0,0.0,0.0,,,,
Jader,AGO,Goal + Assist,0.0,bra.copa_do_brazil,322656,,,,,,,,
Jader,AGO,Goals,0.0,bra.copa_do_brazil,322656,,0.0,0.0,0.0,,,,
Jader,AGO,Shots,0.0,bra.copa_do_brazil,322656,,0.0,0.0,0.0,,,,
Jader,AGO,Yellow Cards,0.0,bra.copa_do_brazil,322656,,0.0,0.0,0.0,,,,
Jake Girdwood-Reich,AFC,Assists,0.0,aus.1,336926,,1.0,1.0,0.0,,,,
Jake Girdwood-Reich,AFC,Fouls,0.0,aus.1,336926,,1.0,1.0,0.0,,,,
Jake Girdwood-Reich,AFC,Goal + Assist,1.0,aus.1,336926,,,,,,,,
Jake Girdwood-Reich,AFC,Goals,1.0,aus.1,336926,,1.0,1.0,0.0,,,,
Jake Girdwood-Reich,AFC,Shots,1.0,aus.1,336926,,1.0,1.0,0.0,,,,
Jake Girdwood-Reich,AFC,Yellow Cards,0.0,aus.1,336926,,1.0,1.0,0.0,,,,
Jamerson,VIT,Assists,0.0,bra.copa_do_brazil,284450,,0.0,0.0,0.0,,,,
Jamerson,VIT,Fouls,0.0,bra.copa_do_brazil,284450,,0.0,0.0,0.0,,,,
Jamerson,VIT,Goal + Assist,0.0,bra.copa_do_brazil,284450,,,,,,,,
Jamerson,VIT,Goals,0.0,bra.copa_do_brazil,284450,,0.0,0.0,0.0,,,,
Jamerson,VIT,Shots,0.0,bra.copa_do_brazil,284450,,0.0,0.0,0.0,,,,
Jamerson,VIT,Yellow Cards,0.0,bra.copa_do_brazil,284450,,0.0,0.0,0.0,,,,
James Hilton,AFC,Assists,0.0,aus.1,250928,,0.0,0.0,0.0,,,,
James Hilton,AFC,Fouls,0.0,aus.1,250928,,0.0,0.0,0.0,,,,
James Hilton,AFC,Goal + Assist,0.0,aus.1,250928,,,,,,,,
James Hilton,AFC,Goals,0.0,aus.1,250928,,0.0,0.0,0.0,,,,
James Hilton,AFC,Shots,0.0,aus.1,250928,,0.0,0.0,0.0,,,,
James Hilton,AFC,Yellow Cards,0.0,aus.1,250928,,0.0,0.0,0.0,,,,
Javier Guerra,VAL,Assists,1.0,esp.1,16340,,4.0,0.0,1.0,,,,
Javier Guerra,VAL,Fouls,1.0,esp.1,16340,,4.0,0.0,1.0,,,,
Javier Guerra,VAL,Goal + Assist,1.0,esp.1,16340,,,,,,,,
Javier Guerra,VAL,Goals,0.0,esp.1,16340,,4.0,0.0,1.0,,,,
Javier Guerra,VAL,Shots,4.0,esp.1,16340,,4.0,0.0,1.0,,,,
Javier Guerra,VAL,Yellow Cards,0.0,esp.1,16340,,4.0,0.0,1.0,,,,
Jay Barnett,ADE,Assists,0.0,aus.1,267312,,0.0,0.0,0.0,,,,
Jay Barnett,ADE,Fouls,0.0,aus.1,267312,,0.0,0.0,0.0,,,,
Jay Barnett,ADE,Goal + Assist,0.0,aus.1,267312,,,,,,,,
Jay Barnett,ADE,Goals,0.0,aus.1,267312,,0.0,0.0,0.0,,,,
Jay Barnett,ADE,Shots,0.0,aus.1,267312,,0.0,0.0,0.0,,,,
Jay Barnett,ADE,Yellow Cards,0.0,aus.1,267312,,0.0,0.0,0.0,,,,
Jean,CHA,Assists,0.0,bra.copa_do_brazil,198580,,0.0,0.0,0.0,,,,
Jean,CHA,Fouls,0.0,bra.copa_do_brazil,198580,,0.0,0.0,0.0,,,,
Jean,CHA,Goal + Assist,0.0,bra.copa_do_brazil,198580,,,,,,,,
Jean,CHA,Goals,0.0,bra.copa_do_brazil,198580,,0.0,0.0,0.0,,,,
Jean,CHA,Shots,0.0,bra.copa_do_brazil,198580,,0.0,0.0,0.0,,,,
Jean,CHA,Yellow Cards,0.0,bra.copa_do_brazil,198580,,0.0,0.0,0.0,,,,
Jean Pierre Freitas Militão,BAR,Assists,0.0,bra.copa_do_brazil,370565,,0.0,0.0,0.0,,,,
Jean Pierre Freitas Militão,BAR,Fouls,0.0,bra.copa_do_brazil,370565,,0.0,0.0,0.0,,,,
Jean Pierre Freitas Militão,BAR,Goal + Assist,0.0,bra.copa_do_brazil,370565,,,,,,,,
Jean Pierre Freitas Militão,BAR,Goals,0.0,bra.copa_do_brazil,370565,,0.0,0.0,0.0,,,,
Jean Pierre Freitas Militão,BAR,Shots,0.0,bra.copa_do_brazil,370565,,0.0,0.0,0.0,,,,
