player_norm,espn_athlete_id,team_norm
brayann pereira,332960,necnijmegen
deveron fonville,335203,necnijmegen
tobias storm,345556,necnijmegen
yassin moslih,409658,necnijmegen
douwe vernooij,418005,necnijmegen
mees rensen,420331,necnijmegen
tjaronn chery,116893,necnijmegen
jamiro monteiro,227441,necnijmegen
darko nejasmic,276579,necnijmegen
willum thor willumsson,285471,necnijmegen
isak hansen-aarøen,308227,necnijmegen
noe lebreton,340685,necnijmegen
kodai sano,341715,necnijmegen
sami ouaissa,346896,necnijmegen
adam tahaui,388585,necnijmegen
yousri sbai,399545,necnijmegen
sam de laat,408764,necnijmegen
merijn van de wiel,411167,necnijmegen
dusan tadic,122575,necnijmegen
bryan linssen,122954,necnijmegen
vito van crooij,200194,necnijmegen
emre mor,231279,necnijmegen
koki ogawa,238016,necnijmegen
kaj sierhuis,250529,necnijmegen
kevin kers,363412,necnijmegen
clement bischoff,372851,necnijmegen
jesaja mustapha,414285,necnijmegen
joel drommel,207780,psveindhoven
khadim ngom,388575,psveindhoven
kane aerts,3114964,psveindhoven
adamo nagalo,316073,psveindhoven
madi monamay,354895,psveindhoven
essien bassey,365392,psveindhoven
sven mijnans,287279,psveindhoven
sol sidibe,366851,psveindhoven
boet mulders,397193,psveindhoven
shuryjano cornecion,416395,psveindhoven
sami bouhoudane,381613,psveindhoven
gino verhulst,406903,psveindhoven
fabio kluit,406997,psveindhoven
austyn jones,410911,psveindhoven
amir bouhamdi,414396,psveindhoven
jasper schendelaar,263619,peczwolle
duke verduin,321101,peczwolle
tom de graaff,330425,peczwolle
nick dobben,398717,peczwolle
len bakker,410790,peczwolle
scott calderwood,67437,peczwolle
nick viergever,131354,peczwolle
sherel floranus,224786,peczwolle
simon graves,271210,peczwolle
tijs velthuis,295628,peczwolle
tobias sommer,313342,peczwolle
olivier aertssen,333618,peczwolle
damian van der haar,333760,peczwolle
dylan ruward,379188,peczwolle
jayden holtman,414069,peczwolle
ryan thomas,156146,peczwolle
odysseus velanas,239353,peczwolle
thijs oosting,272329,peczwolle
nick fichtinger,365026,peczwolle
gabriel reiziger,386853,peczwolle
givaro rahajaan,408619,peczwolle
jadiel pereira da gama,408620,peczwolle
lasse aelbers,414063,peczwolle
corean drost,414363,peczwolle
gilles van der wal,415365,peczwolle
younes namli,215159,peczwolle
koen kostons,241527,peczwolle
elias sorensen,279756,peczwolle
dylan mbayo,286854,peczwolle
ibrahim cissoko,297340,peczwolle
maxim de troije,422249,peczwolle
filip bednarek,167731,spartarotterdam
pascal kuiper,308016,spartarotterdam
rik suur,422191,spartarotterdam
bruno martins indi,149301,spartarotterdam
bas kuipers,188458,spartarotterdam
boyd reith,272032,spartarotterdam
teo quintero,300260,spartarotterdam
nick verschuren,368324,spartarotterdam
max de ligt,372845,spartarotterdam
marvin young,388712,spartarotterdam
giannino vianello,408790,spartarotterdam
justice esser,422248,spartarotterdam
jens toornstra,142517,spartarotterdam
julian baas,304485,spartarotterdam
alwande roaldsoy,364725,spartarotterdam
ayoni santos,405673,spartarotterdam
robin van cruijsen,408739,spartarotterdam
lushendry martes,415046,spartarotterdam
younes el meftahi,415459,spartarotterdam
mitchell van bergen,231832,spartarotterdam
shunsuke mito,297252,spartarotterdam
joel ideho,310292,spartarotterdam
casper terho,320298,spartarotterdam
milan zonneveld,324585,spartarotterdam
nokkvi thorisson,356979,spartarotterdam
wouter van der steen,152989,willemii
thomas didillon,188221,willemii
karst de leeuw,397856,willemii
boet van der linden,408847,willemii
vince van der bas,409823,willemii
tygo kotte,414529,willemii
hidde ter avest,208840,willemii
alessandro ciranni,232390,willemii
justin hoogma,234375,willemii
nathan tjoe-a-on,291612,willemii
finn stam,320464,willemii
mats lemmens,347344,willemii
amine et-taibi,363130,willemii
jens mathijsen,388667,willemii
feliciano de ruijeter,408845,willemii
kayen scheepens,418777,willemii
jari schuurman,215171,willemii
amine lachkar,352535,willemii
kasper boogaard,380174,willemii
anass zarrouk,388593,willemii
per van loon,388668,willemii
uriel van aalst,397219,willemii
julian van esdonk,421271,willemii
stef schreuders,3099043,willemii
thomas verheydt,195865,willemii
devin haen,315631,willemii
jaden slory,344195,willemii
eser gurbuz,395480,willemii
lasse abildgaard,402840,willemii
pieter van maarschalkerwaard,408846,willemii
armin culum,409864,willemii
yahia fofana,261595,caykurrizespor
zafer gorgen,292144,caykurrizespor
efe dogan,400055,caykurrizespor
tayyib talha sanuc,245506,caykurrizespor
attila mocsi,260782,caykurrizespor
modibo sagnan,266162,caykurrizespor
khusniddin alikulov,303122,caykurrizespor
anil yasar,322822,caykurrizespor
huseyincan kirikci,367569,caykurrizespor
taha sahin,367665,caykurrizespor
siaka bakayoko,373422,caykurrizespor
habil ozbakir,384648,caykurrizespor
zakaria ariss,388794,caykurrizespor
furkan orak,406846,caykurrizespor
taylan antalyali,218618,caykurrizespor
qazim laci,226180,caykurrizespor
dal varesanovic,291634,caykurrizespor
mithat pala,306808,caykurrizespor
altin zeqiri,326656,caykurrizespor
mame faye,362282,caykurrizespor
muhamed buljubasic,364028,caykurrizespor
eren emre aydin,367640,caykurrizespor
muhammed baltaci,404751,caykurrizespor
yakup ayan,413228,caykurrizespor
ali sowe,174010,caykurrizespor
valentin mihaila,267008,caykurrizespor
ibrahim olawoyin,299572,caykurrizespor
adedire mebude,328463,caykurrizespor
emrecan bulut,365404,caykurrizespor
paulo victor,252544,botafogo
yusuf karagoz,324707,alanyaspor
mert bayram,387503,alanyaspor
fidan aliti,202173,alanyaspor
florent hadergjonaj,212334,alanyaspor
fatih aksoy,240971,alanyaspor
nuno lima,324561,alanyaspor
bedirhan ozyurt,337894,alanyaspor
umit akdag,340741,alanyaspor
batuhan yavuz,400057,alanyaspor
ianis hagi,240062,alanyaspor
enes keskin,290205,alanyaspor
gaius makouta,297014,alanyaspor
maestro,297033,alanyaspor
yusuf ozdemir,308850,alanyaspor
izzet celik,322811,alanyaspor
emirhan cavus,368001,alanyaspor
meschack elia,232492,alanyaspor
hwang ui-jo,236628,alanyaspor
veysel unal,291659,alanyaspor
ruan,268693,atleticomg
ibrahim kaya,387821,alanyaspor
arda usluoglu,392055,alanyaspor
omar ben ali,397071,alanyaspor
mert gunok,124880,fenerbahce
irfan can egribayat,241797,fenerbahce
tarik cetin,275128,fenerbahce
engin biterge,396411,fenerbahce
milan skriniar,175195,fenerbahce
nelson semedo,222670,fenerbahce
caglar soyuncu,230757,fenerbahce
rodrigo becao,231291,fenerbahce
mert muldur,266002,fenerbahce
munir mercan,290511,fenerbahce
jayden oosterwolde,304866,fenerbahce
archie brown,320982,fenerbahce
yigit demir,340186,
fred,161559,fenerbahce
n'golo kante,173556,fenerbahce
marco asensio,195821,fenerbahce
talisca,201625,fenerbahce
irfan can kahveci,211923,fenerbahce
emre demir,238638,fenerbahce
matteo guendouzi,248676,fenerbahce
mert yandas,261302,fenerbahce
ismail yuksek,305629,fenerbahce
bartug elmaz,311984,fenerbahce
abdou fall,371538,fenerbahce
cengiz under,239706,fenerbahce
vedat muriqi,240209,fenerbahce
anthony musaba,286947,fenerbahce
kerem akturkoglu,306789,fenerbahce
oguz aydin,322813,fenerbahce
nene dorgeles,329486,fenerbahce
cagri fedai,360883,fenerbahce
sidiki cherif,366817,fenerbahce
amara diouf,370414,fenerbahce
alaettin ekici,416476,fenerbahce
adem yesilyurt,3100680,fenerbahce
kacper tobiasz,320305,gaziantepfk
yusuf nacar,404757,gaziantepfk
ibrahim alk&#305;s,404758,gaziantepfk
cemilhan aslan,415406,gaziantepfk
luis perez,110633,gaziantepfk
myenty abena,200981,gaziantepfk
florin stefan,259647,gaziantepfk
nazim sangare,261361,gaziantepfk
salem m'bakata,276378,gaziantepfk
arda kizildag,292078,gaziantepfk
kerim calhanoglu,310965,gaziantepfk
onur basyigit,367658,gaziantepfk
sabahattin destici,3115974,gaziantepfk
alexandru maxim,173816,gaziantepfk
juninho bacuna,216287,gaziantepfk
ulrich meleke,257066,gaziantepfk
drissa camara,281531,gaziantepfk
kacper kozlowski,316281,gaziantepfk
ogun ozcicek,325025,gaziantepfk
victor gidado,385702,gaziantepfk
taha gunes,397774,gaziantepfk
karamba gassama,405892,gaziantepfk
burak yikici,408564,gaziantepfk
muhammet akmelek,415407,gaziantepfk
yusuf delen,3115973,gaziantepfk
deian sorescu,240542,gaziantepfk
fuat bavuk,296839,gaziantepfk
mirza cihan,308860,gaziantepfk
enver kulasin,321151,gaziantepfk
trivante stewart,354198,gaziantepfk
ali ablak,388784,gaziantepfk
ali osman kalin,403697,gaziantepfk
jankat yilmaz,324895,
cem efe eroglu,3102520,galatasaray
victor nelsson,241138,galatasaray
kazimcan karatas,301345,galatasaray
elias jelert,329755,galatasaray
ali bulbul,345238,galatasaray
yusuf sivaslıoglu,3102519,galatasaray
lesley ugochukwu,309563,galatasaray
eyup aydin,346757,galatasaray
sirachan nas,367713,galatasaray
berat yilmaz,407330,
halil dervisoglu,273296,galatasaray
recep dilek,390401,galatasaray
berat lus,392690,galatasaray
arda tagay,3102518,galatasaray
veysel sapan,225652,amedsfk
alban lafont,231282,amedsfk
adbulsamed damlu,271165,amedsfk
mustafa burak boznan,297997,amedsfk
yakup girisen,3105618,amedsfk
david bates,190262,amedsfk
kahraman demirtapa,240381,amedsfk
umut meras,272195,amedsfk
mehmet yesil,275141,amedsfk
lumbardh dellova,289594,amedsfk
amadou cisse,397220,amedsfk
celal hanalp,3105613,amedsfk
erkan sasa,3105615,amedsfk
mirac acer,3105616,amedsfk
ayaz arslan,3105617,amedsfk
furkan soyalp,204793,amedsfk
sinan kurt,210791,amedsfk
rayan raveloson,213101,amedsfk
cekdar orhan,324708,amedsfk
cem ustundag,345431,amedsfk
muhammed hasan yıldırım,3105622,amedsfk
cıvan suer,3105626,amedsfk
daniel moreno,106065,amedsfk
dia saba,168385,amedsfk
mbaye diagne,193526,amedsfk
florent hasani,257900,amedsfk
ermal krasniqi,342759,amedsfk
berk kizildemir,350957,amedsfk
gift orban,356402,amedsfk
emrullah ertus,3105620,amedsfk
emre bilgin,164414,besiktas
alexander nubel,205750,besiktas
dogan alemdar,278790,besiktas
emir yasar,368542,besiktas
amir murillo,216420,besiktas
felix uduokhai,233499,besiktas
emir han topcu,280711,besiktas
tiago djalo,283682,besiktas
ridvan yilmaz,283691,
emmanuel agbadou,308449,besiktas
yasin ozcan,346213,
taylan bulut,372033,besiktas
cumali gursel,3107401,besiktas
wilfred ndidi,187638,besiktas
milot rashica,220705,besiktas
amir hadziahmetovic,221961,besiktas
orkun kokcu,272700,besiktas
kartal kayra yilmaz,283930,besiktas
junior olaitan,319985,besiktas
fahri kerem ay,384013,besiktas
vaclav cerny,217476,besiktas
oh hyeon-gyu,302434,besiktas
semih kilicsoy,345212,besiktas
mustafa hekimoglu,368543,besiktas
devrim sahin,411065,besiktas
ahmet bircan,416475,besiktas
luka gugeshashvili,258926,goztepe
mehmet ozturk,266196,goztepe
arda ozcimen,284251,goztepe
noah sonko sundberg,195086,goztepe
santos,153754,athleticopr
malcom bokele,319440,goztepe
novatus miroshi,320217,goztepe
furkan bayir,324812,goztepe
taha altikardes,330711,goztepe
amine cherni,364744,goztepe
ogun bayrak,387304,goztepe
ege yildirim,387319,goztepe
efkan bekiroglu,271737,goztepe
alexis antunes,290184,goztepe
rhaldney,303072,goztepe
musah mohammed,325867,goztepe
alex matos,335913,goztepe
izzet furkan,340586,goztepe
anthony dennis,387315,goztepe
yusuf ali sirin,422021,goztepe
juan,297074,goztepe
arda okan kurtulan,325022,goztepe
sinclair armstrong,330006,goztepe
andre henrique,361901,goztepe
ibrahim sabra,369432,goztepe
tibet durakcay,398495,goztepe
guilherme luiz,400878,goztepe
horatiu moldovan,285799,eyupspor
umut keseci,418730,eyupspor
arda yavuz,123069,eyupspor
jawad el yamiq,232461,eyupspor
zak jules,241321,eyupspor
calegari,290135,eyupspor
fethi ozer,291771,eyupspor
talha ulvan,346890,eyupspor
erdem gokce,387305,eyupspor
gilbert mendy,410758,eyupspor
berhan satli,415391,eyupspor
diabel ndoye,418612,eyupspor
tashkin ilter,196296,eyupspor
konrad michalak,249364,eyupspor
mete demir,259114,eyupspor
chandrel geraud massanga,318659,eyupspor
hamza akman,340085,eyupspor
david costa,373611,eyupspor
charles-andre raux yao,378017,eyupspor
erdem calik,379306,eyupspor
bugra cagliyan,406833,eyupspor
christ sadia,410757,eyupspor
ismaila manga,418609,eyupspor
dorin rotariu,239835,eyupspor
lenny pintor,266284,eyupspor
metehan altunbas,287207,eyupspor
berkay kumlu,387328,eyupspor
abdou sy,418611,eyupspor
bahad&#305;r han gungordu,275956,konyaspor
deniz ertas,356185,konyaspor
egemen aydin,392695,konyaspor
josip calusic,188002,konyaspor
yhoan andzouana,229690,konyaspor
chidozie awaziem,233720,konyaspor
adil demirbag,274270,konyaspor
ugurcan yazgili,277382,konyaspor
rayyan baniya,324814,konyaspor
arif bosluk,355367,konyaspor
da mata,371495,konyaspor
muzaffer eris,395437,konyaspor
enis bardhi,218104,konyaspor
diogo goncalves,238896,konyaspor
berkan kutlu,292252,konyaspor
melih ibrahimoglu,296563,konyaspor
morten bjorlo,333792,konyaspor
adem kabak,345774,konyaspor
deniz turuc,177065,konyaspor
jackson muleka,273223,konyaspor
ebrima colley,287077,konyaspor
blaz kramer,290216,konyaspor
tunahan tasci,306552,konyaspor
mehmet ali buyuksayar,347076,konyaspor
emir bars,365038,konyaspor
onurcan piri,187744,kocaelispor
aleksandar jovanovic,206033,kocaelispor
serhat oztasdelen,408090,kocaelispor
massadio haidara,154532,kocaelispor
anfernee dijksteel,246924,kocaelispor
tayfur bingol,261307,kocaelispor
onur oztonga,290462,kocaelispor
ugur kaan yildiz,295169,
emir ortakaya,310848,kocaelispor
tanguy zoukrou,324657,kocaelispor
muharrem cinan,406835,kocaelispor
mikdat cil,406854,kocaelispor
deniz ceylan,419590,kocaelispor
makana baku,269467,kocaelispor
show,272027,kocaelispor
habib keita,308517,kocaelispor
joseph nonge,355998,kocaelispor
mahamadou susoho,365331,kocaelispor
samet yalcin,387309,kocaelispor
ege bilim,406849,kocaelispor
haydar karatas,415162,kocaelispor
daniel agyei,142521,kocaelispor
bruno petkovic,182097,kocaelispor
rigoberto rivas,256895,kocaelispor
ahmet sagat,365739,kocaelispor
bedirhan yildiz,406842,kocaelispor
arda ozyar,419831,kocaelispor
andreas gianniotis,178360,kasimpasa
ramazan ozkanli,324125,kasimpasa
ali yanar,366757,kasimpasa
kamil ahmet corekci,154362,kasimpasa
claudio winck,159052,kasimpasa
nicholas opoku,256836,kasimpasa
matei ilie,307848,kasimpasa
godfried frimpong,323039,kasimpasa
taylan aydin,361678,kasimpasa
adnan aktas,369479,kasimpasa
ayberk karapo,369974,kasimpasa
jakob jessen,406539,kasimpasa
adem arous,410358,kasimpasa
ahmet taha dagbasi,418731,kasimpasa
kerem demirbay,188053,kasimpasa
haris hajradinovic,191946,kasimpasa
cafu,193180,kasimpasa
mortadha ben ouanes,273170,kasimpasa
andri fannar baldursson,298404,kasimpasa
atakan mujde,324810,kasimpasa
oguzhan yilmaz,345867,kasimpasa
elson mendes da silva,378253,kasimpasa
burak gultekin,418729,kasimpasa
stann elysee dalo,3114976,kasimpasa
fousseni diabate,219463,kasimpasa
kubilay kanatsizkus,236378,kasimpasa
mamadou fall,387925,stlouiscitysc
habib gueye,256674,kasimpasa
guven yalcin,266003,kasimpasa
ali yavuz kol,276799,kasimpasa
yusuf barasi,284718,kasimpasa
adrian benedyczak,288482,kasimpasa
sarp yavrucu,333932,kasimpasa
erdem cetinkaya,345866,kasimpasa
marcus rafferty,364830,kasimpasa
emirhan yi&#287;it,367548,kasimpasa
sinan alkas,372924,kasimpasa
thiemoko diarra,378208,kasimpasa
berk yildizli,403338,kasimpasa
emirhan boz,3114977,kasimpasa
mecit sercan deniz,3114978,kasimpasa
okan kocuk,217643,samsunspor
bilal biyazit,282774,samsunspor
efe toruz,397294,samsunspor
efe ustun,408771,samsunspor
toni borevkovic,275239,samsunspor
logi tomasson,305194,samsunspor
josafat mendes,323272,samsunspor
yunus emre cift,338308,samsunspor
bedirhan cetin,365745,samsunspor
enes albak,365761,samsunspor
haluk tan,377770,samsunspor
kerem fidan,379309,samsunspor
ali tarkan,395640,samsunspor
ali diabate,417377,
elliot watt,252392,samsunspor
emre kilinc,261298,samsunspor
antoine makoumbou,269143,samsunspor
celil yuksel,272734,samsunspor
yalcin kayan,277435,samsunspor
samed onur,311429,samsunspor
emre koroglu,376456,samsunspor
ebrima ceesay,408769,samsunspor
tahsin bulbul,410999,samsunspor
cheick tidiane diabate,3108683,samsunspor
cherif ndiaye,251924,samsunspor
arbnor muja,257897,samsunspor
fatih kaya,273301,samsunspor
marius mouandilmadji,276831,samsunspor
elayis tavsan,283431,samsunspor
tanguy coulibaly,290726,samsunspor
richie omorowa,316173,samsunspor
kouadou assoumou,345372,samsunspor
alper efe pazar,365748,samsunspor
saikuba jarju,417378,samsunspor
volkan babacan,108303,istanbulbasaksehir
muhammed sengezer,241800,istanbulbasaksehir
deniz dilmen,307274,istanbulbasaksehir
luca stancic,406478,istanbulbasaksehir
onur bulut,173335,istanbulbasaksehir
christopher operi,249072,istanbulbasaksehir
ousseynou ba,260231,istanbulbasaksehir
jerome opoku,261505,istanbulbasaksehir
festy ebosele,290106,istanbulbasaksehir
emin bayram,299391,istanbulbasaksehir
michal karbownik,305864,istanbulbasaksehir
hamza gureler,379645,istanbulbasaksehir
edin visca,154647,istanbulbasaksehir
omer sahiner,193147,istanbulbasaksehir
olivier kemen,212149,istanbulbasaksehir
berkay ozcan,241168,istanbulbasaksehir
umut gunes,266576,istanbulbasaksehir
berat ozdemir,292081,istanbulbasaksehir
onur ergun,305571,istanbulbasaksehir
abbosbek fayzullaev,317793,istanbulbasaksehir
jakub kaluzinski,341702,istanbulbasaksehir
mohamed fofana,368002,istanbulbasaksehir
abdoulaye yoro,399694,istanbulbasaksehir
davie selke,196032,istanbulbasaksehir
eldor shomurodov,216937,istanbulbasaksehir
nuno da costa,224798,istanbulbasaksehir
andreas skov olsen,259707,istanbulbasaksehir
yusuf sari,262947,istanbulbasaksehir
matchoi djolo,290503,istanbulbasaksehir
ivan brnic,306611,istanbulbasaksehir
bertug yildirim,324813,istanbulbasaksehir
berkay aslan,406782,istanbulbasaksehir
kieran o'hara,226137,dundee
harrison sharp,277565,dundee
owen goodman,330618,dundee
brad halliday,191368,dundee
ryan astley,281115,dundee
