nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player
1626164,11578634,11578634,188014,153016,2026-04-22T21:30:00.000-04:00,,,Devin Booker,G,PHX,OKC,8.0,Free Throws Attempted,freethrowsattempted,Standard,8.0,0,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-22,,,,,OK,0
1630692,11530226,11530226,174556,153016,2026-04-22T21:30:00.000-04:00,,,Jordan Goodwin,G,PHX,OKC,7.5,Points,pts,Goblin,9.5,1,https://static.prizepicks.com/images/manual/Jordan_GoodwinPHX.png,2026-04-22,,,,,OK,0
1631109,11533873,11533873,271611,153016,2026-04-22T21:30:00.000-04:00,,,Mark Williams,C,PHX,OKC,7.5,Pts+Asts,pa,Goblin,8.5,1,https://static.prizepicks.com/images/players/NBA/Mark_Williams_NBA_player_2sA9l5kJSHOqwIEy4cWN8Zhg.webp,2026-04-22,,,,,OK,0
1629652,11533870,11533870,10798,153016,2026-04-22T21:30:00.000-04:00,,,Luguentz Dort,G,OKC,PHX,6.5,Pts+Asts,pa,Goblin,8.5,1,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,2026-04-22,,,,,OK,0
1627936,11547687,11547687,216805,153016,2026-04-22T21:30:00.000-04:00,,,Alex Caruso,G,OKC,PHX,6.5,Pts+Asts,pa,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0
1626164,11548240,11548240,188014,153016,2026-04-22T21:30:00.000-04:00,,,Devin Booker,G,PHX,OKC,6.5,FG Made,fgm,Goblin,7.0,1,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-22,,,,,OK,0
1642345,11577162,11577162,221315,153016,2026-04-22T21:30:00.000-04:00,,,Oso Ighodaro,F,PHX,OKC,6.5,Rebounds,reb,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22,,,,,OK,0
1628415,11530128,11530128,269531,153016,2026-04-22T21:30:00.000-04:00,,,Dillon Brooks,G-F,PHX,OKC,5.5,Rebs+Asts,ra,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22,,,,,OK,0
1628415,11532455,11532455,269531,153016,2026-04-22T21:30:00.000-04:00,,,Dillon Brooks,G-F,PHX,OKC,5.5,3-PT Attempted,3ptattempted,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22,,,,,OK,0
1628392,11532487,11532487,220343,153016,2026-04-22T21:30:00.000-04:00,,,Isaiah Hartenstein,C-F,OKC,PHX,5.5,Two Pointers Attempted,twopointersattempted,Demon,,1,https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png,2026-04-22,,,,,OK,0
