nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg
1629614,10806919,10806919,87352,138260,2026-03-23T19:00:00.000-04:00,,,Andrew Nembhard,G-F,IND,ORL,37.0,Fantasy Score,fantasy,Demon,30.5,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,4395712,44.7,29.5,34.5,39.9,38.9,18.8,41.1,36.2,54.2,9.7,37.5,34.75,34.75,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,27.2
1631094,10806937,10806937,188001,138260,2026-03-23T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,IND,36.5,Fantasy Score,fantasy,Goblin,42.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,4432573,46,43.6,64.5,50.5,50.1,46.5,49.6,52,56,53.4,50.94,51.22,51.22,5,0,0,1,1,0,1,0,OK,34
1641716,10806928,10806928,182373,138260,2026-03-23T19:00:00.000-04:00,,,Jarace Walker,F,IND,ORL,34.5,Fantasy Score,fantasy,Demon,28.5,1,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,5106060,41.3,32.4,32.5,41.1,41.3,30.2,26.3,29.6,35.3,34.5,37.72,34.45,34.45,3,2,0,0.6,0.6,0.4,0.444,0.556,OK,33.6
1628976,10806943,10806943,37711,138260,2026-03-23T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,IND,33.5,Fantasy Score,fantasy,Demon,27.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,4277847,34.3,28.5,29.6,32.1,59.2,44.2,26.5,31.7,35.9,25.8,36.74,34.78,34.78,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,31
1630217,10806934,10806934,271602,138260,2026-03-23T19:00:00.000-04:00,,,Desmond Bane,G,ORL,IND,30.0,Fantasy Score,fantasy,Goblin,35.5,1,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,4066320,38.8,43.4,30.6,34.9,38.3,46.2,59.7,53,46.1,32.6,37.2,42.36,42.36,5,0,0,1,1,0,1,0,OK,33.2
1627783,10806923,10806923,185263,138260,2026-03-23T19:00:00.000-04:00,,,Pascal Siakam,F,IND,ORL,28.0,Fantasy Score,fantasy,Goblin,33.5,1,https://static.prizepicks.com/images/players/NBA/Pascal_Siakam_NBA_player_c9ZZucfkQc3rXxArEsds4Rd1.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,3149673,30.9,46.2,46,41.5,47.1,10.6,6.7,57.7,29.8,42.2,42.34,35.87,35.87,5,0,0,1,1,0,0.8,0.2,OK,29.8
1630591,10806929,10806929,53830,138260,2026-03-23T19:00:00.000-04:00,,,Jalen Suggs,G,ORL,IND,28.0,Fantasy Score,fantasy,Goblin,33.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,4432165,33.6,19,42.9,27.2,36,55.3,33.4,36.1,39.3,44.4,31.74,36.72,36.72,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,30.2
1630174,10806924,10806924,87498,138260,2026-03-23T19:00:00.000-04:00,,,Aaron Nesmith,G-F,IND,ORL,26.0,Fantasy Score,fantasy,Demon,20.5,1,https://static.prizepicks.com/images/players/NBA/Aaron_Nesmith_NBA_player_GjkgpRo0bTbuQoAAauxF0s9R.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,4396909,7.9,27.6,21.7,45.4,24.9,46.8,16.2,18.1,8.1,6.9,25.5,22.36,22.36,2,3,0,0.4,0.4,0.6,0.3,0.7,OK,27.6
1629614,10806925,10806925,87352,138260,2026-03-23T19:00:00.000-04:00,,,Andrew Nembhard,G-F,IND,ORL,25.0,Fantasy Score,fantasy,Goblin,30.5,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,4395712,44.7,29.5,34.5,39.9,38.9,18.8,41.1,36.2,54.2,9.7,37.5,34.75,34.75,5,0,0,1,1,0,0.8,0.2,OK,27.2
1641716,10806921,10806921,182373,138260,2026-03-23T19:00:00.000-04:00,,,Jarace Walker,F,IND,ORL,23.5,Fantasy Score,fantasy,Goblin,28.5,1,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,5106060,41.3,32.4,32.5,41.1,41.3,30.2,26.3,29.6,35.3,34.5,37.72,34.45,34.45,5,0,0,1,1,0,1,0,OK,33.6
1628975,10806931,10806931,302449,138260,2026-03-23T19:00:00.000-04:00,,,Jevon Carter,G,ORL,IND,23.0,Fantasy Score,fantasy,Demon,17.5,1,https://static.prizepicks.com/images/manual/Jevon_carter.png,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,3133635,25.4,31.8,25.8,30.1,13.9,15.4,18.5,10.4,13.9,16.9,25.4,20.21,20.21,4,1,0,0.8,0.8,0.2,0.4,0.6,OK,18.8
1628976,10806936,10806936,37711,138260,2026-03-23T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,IND,22.5,Fantasy Score,fantasy,Goblin,27.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,4277847,34.3,28.5,29.6,32.1,59.2,44.2,26.5,31.7,35.9,25.8,36.74,34.78,34.78,5,0,0,1,1,0,1,0,OK,31
1630174,10806917,10806917,87498,138260,2026-03-23T19:00:00.000-04:00,,,Aaron Nesmith,G-F,IND,ORL,16.0,Fantasy Score,fantasy,Goblin,20.5,1,https://static.prizepicks.com/images/players/NBA/Aaron_Nesmith_NBA_player_GjkgpRo0bTbuQoAAauxF0s9R.webp,,,,,OK,0,114.2,87.8,41.6,33.7,11.8,24.9,14.9,54.099999999999994,29.8,59.6,11,1,3,8,14,24,25,25,25,12,13.709677419354838,13,Above Avg,4396909,7.9,27.6,21.7,45.4,24.9,46.8,16.2,18.1,8.1,6.9,25.5,22.36,22.36,4,1,0,0.8,0.8,0.2,0.7,0.3,OK,27.6
1628975,10806939,10806939,302449,138260,2026-03-23T19:00:00.000-04:00,,,Jevon Carter,G,ORL,IND,13.0,Fantasy Score,fantasy,Goblin,17.5,1,https://static.prizepicks.com/images/manual/Jevon_carter.png,,,,,OK,0,119.9,89.5,43.9,33.4,11.8,26.5,13.7,56.1,32.099999999999994,64.19999999999999,26,1,2,18,25,29,30,30,27,21,22.967741935483872,25,Weak,3133635,25.4,31.8,25.8,30.1,13.9,15.4,18.5,10.4,13.9,16.9,25.4,20.21,20.21,5,0,0,1,1,0,0.9,0.1,OK,18.8
1629029,10807116,10807116,227710,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,62.5,Fantasy Score,fantasy,Demon,55.5,1,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,70,95.9,80.3,59.7,90.2,103,86.2,60.6,83.8,73.2,79.22,80.29,80.29,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,39.4
1629029,10807107,10807107,227710,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,49.5,Fantasy Score,fantasy,Goblin,55.5,1,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,70,95.9,80.3,59.7,90.2,103,86.2,60.6,83.8,73.2,79.22,80.29,80.29,5,0,0,1,1,0,1,0,OK,39.4
1631105,10807094,10807094,87848,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,48.5,Fantasy Score,fantasy,Demon,41.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,38.2,53.2,66.4,43.2,63.6,42.5,50.3,38.5,58.8,17.9,52.92,47.26,47.26,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,28.4
1630559,10807100,10807100,55934,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,44.5,Fantasy Score,fantasy,Demon,37.5,1,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4066457,54.9,34.5,37.1,45.1,59.9,54.5,57.4,54.8,32.4,46.5,46.3,47.71,47.71,3,2,0,0.6,0.6,0.4,0.7,0.3,OK,41
2544,10807112,10807112,188012,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,44.5,Fantasy Score,fantasy,Demon,37.5,1,https://static.prizepicks.com/images/players/nba/LeBron_James_0afbe608-940a-4d5d-a1f7-468718c67d91.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,38.2,67,49.5,42,40.2,48.4,50,48.4,46.2,51.4,47.38,48.13,48.13,2,3,0,0.4,0.4,0.6,0.7,0.3,OK,35.8
1642450,10807102,10807102,279579,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,37.0,Fantasy Score,fantasy,Demon,30.5,1,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,5107199,48.9,22.9,41.9,24.3,14.4,45.1,18.3,34.7,1,8.2,30.48,25.97,25.97,2,3,0,0.4,0.4,0.6,0.3,0.7,OK,26.8
1631105,10807104,10807104,87848,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,35.5,Fantasy Score,fantasy,Goblin,41.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,38.2,53.2,66.4,43.2,63.6,42.5,50.3,38.5,58.8,17.9,52.92,47.26,47.26,5,0,0,1,1,0,0.9,0.1,OK,28.4
1641709,10807098,10807098,173789,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,32.5,Fantasy Score,fantasy,Demon,26.5,1,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4684742,39.1,37.8,16.9,15.2,2.5,51.2,47.7,48.1,44.3,14.8,22.3,31.76,31.76,2,3,0,0.4,0.4,0.6,0.6,0.4,OK,20.4
202699,10807111,10807111,216580,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,32.5,Fantasy Score,fantasy,Demon,26.5,1,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,6440,35.2,28.4,37.5,35.5,32,8.4,19.2,42.5,21.8,30,33.72,29.05,29.05,3,2,0,0.6,0.6,0.4,0.4,0.6,OK,25.8
2544,10807103,10807103,188012,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,31.5,Fantasy Score,fantasy,Goblin,37.5,1,https://static.prizepicks.com/images/players/nba/LeBron_James_0afbe608-940a-4d5d-a1f7-468718c67d91.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,38.2,67,49.5,42,40.2,48.4,50,48.4,46.2,51.4,47.38,48.13,48.13,5,0,0,1,1,0,1,0,OK,35.8
1630559,10807114,10807114,55934,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,31.5,Fantasy Score,fantasy,Goblin,37.5,1,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4066457,54.9,34.5,37.1,45.1,59.9,54.5,57.4,54.8,32.4,46.5,46.3,47.71,47.71,5,0,0,1,1,0,1,0,OK,41
1629130,10807092,10807092,272048,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,26.0,Fantasy Score,fantasy,Demon,20.5,1,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,3157465,26.7,31.5,16.6,8.6,32.7,36.9,26.1,13.1,27,24.6,23.22,24.38,24.38,3,2,0,0.6,0.6,0.4,0.6,0.4,OK,26
1642450,10807091,10807091,279579,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,25.0,Fantasy Score,fantasy,Goblin,30.5,1,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,5107199,48.9,22.9,41.9,24.3,14.4,45.1,18.3,34.7,1,8.2,30.48,25.97,25.97,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,26.8
1627747,10807096,10807096,272053,138261,2026-03-23T19:00:00.000-04:00,,,Caris LeVert,G,DET,LAL,25.0,Fantasy Score,fantasy,Demon,19.5,1,https://static.prizepicks.com/images/players/NBA/Caris_LeVert_NBA_player_g3Phb187vtZZrs8UuHynqHzG.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,2991043,20.4,37,26.1,20.6,9.7,19.9,8.1,5.9,19.4,6.9,22.76,17.4,17.4,2,3,0,0.4,0.4,0.6,0.2,0.8,OK,21
203935,10807118,10807118,269532,138261,2026-03-23T19:00:00.000-04:00,,,Marcus Smart,G,LAL,DET,25.0,Fantasy Score,fantasy,Demon,19.5,1,https://static.prizepicks.com/images/players/NBA/Marcus_Smart_NBA_player_3IwFmERFX6cbC5PnKrmA3XxI.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,2990992,7.2,31.4,20.6,18.5,52.6,18.4,20.1,24.1,15.7,50.6,26.06,25.92,25.92,2,3,0,0.4,0.4,0.6,0.3,0.7,OK,32.8
1641709,10807087,10807087,173789,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,21.5,Fantasy Score,fantasy,Goblin,26.5,1,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4684742,39.1,37.8,16.9,15.2,2.5,51.2,47.7,48.1,44.3,14.8,22.3,31.76,31.76,2,3,0,0.4,0.4,0.6,0.6,0.4,OK,20.4
202699,10807097,10807097,216580,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,21.5,Fantasy Score,fantasy,Goblin,26.5,1,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,6440,35.2,28.4,37.5,35.5,32,8.4,19.2,42.5,21.8,30,33.72,29.05,29.05,5,0,0,1,1,0,0.8,0.2,OK,25.8
1629130,10807105,10807105,272048,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,16.0,Fantasy Score,fantasy,Goblin,20.5,1,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,3157465,26.7,31.5,16.6,8.6,32.7,36.9,26.1,13.1,27,24.6,23.22,24.38,24.38,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,26
1627747,10807088,10807088,272053,138261,2026-03-23T19:00:00.000-04:00,,,Caris LeVert,G,DET,LAL,15.0,Fantasy Score,fantasy,Goblin,19.5,1,https://static.prizepicks.com/images/players/NBA/Caris_LeVert_NBA_player_g3Phb187vtZZrs8UuHynqHzG.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,2991043,20.4,37,26.1,20.6,9.7,19.9,8.1,5.9,19.4,6.9,22.76,17.4,17.4,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,21
203935,10807109,10807109,269532,138261,2026-03-23T19:00:00.000-04:00,,,Marcus Smart,G,LAL,DET,15.0,Fantasy Score,fantasy,Goblin,19.5,1,https://static.prizepicks.com/images/players/NBA/Marcus_Smart_NBA_player_3IwFmERFX6cbC5PnKrmA3XxI.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,2990992,7.2,31.4,20.6,18.5,52.6,18.4,20.1,24.1,15.7,50.6,26.06,25.92,25.92,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,32.8
1641705,10806661,10806661,173819,138259,2026-03-23T19:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,MIA,54.5,Fantasy Score,fantasy,Standard,54.5,0,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.900000000000002,57.800000000000004,19,20,27,28,21,22,15,15,7,8,18.827956989247312,20,Avg,5104157,60.6,71.9,40.6,64.6,88.4,77.2,63.6,67.5,89.2,56.1,65.22,67.97,67.97,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,29.6
1641705,10800498,10800498,173819,138259,2026-03-23T19:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,MIA,49.5,Pts+Rebs,pr,Demon,39.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.900000000000002,57.800000000000004,19,20,27,28,21,22,15,15,7,8,18.827956989247312,20,Avg,5104157,28,46,26,34,44,50,37,37,54,18,35.6,37.4,37.4,0,5,0,0,0,1,0.2,0.8,OK,29.6
1641705,10796969,10796969,173819,138259,2026-03-23T19:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,MIA,47.5,Pts+Rebs+Asts,pra,Demon,42.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.900000000000002,57.800000000000004,19,20,27,28,21,22,15,15,7,8,18.827956989247312,20,Avg,5104157,34,47,29,36,52,53,38,38,57,22,39.6,40.6,40.6,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,29.6
1628389|1641705,10801099,10801099,309303,138259,2026-03-23T19:00:00.000-04:00,,,Bam Adebayo + Victor Wembanyama,C-F,MIA/SAS,,47.5,Points (Combo),points(combo),Standard,47.5,0,https://static.prizepicks.com/images/players/CMBO_group_IM7L8UVY9ZoLngWhYYf6jZ2V.webp,Bam Adebayo,Victor Wembanyama,MIA,SAS,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ID,
1629639|1641705,10801239,10801239,309305,138259,2026-03-23T19:00:00.000-04:00,,,Tyler Herro + Victor Wembanyama,G,MIA/SAS,,47.5,Points (Combo),points(combo),Standard,47.5,0,https://static.prizepicks.com/images/players/CMBO_group_eOhByUsy39qTRG1T5lYdtKq7.webp,Tyler Herro,Victor Wembanyama,MIA,SAS,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ID,
1641705,10796968,10796968,173819,138259,2026-03-23T19:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,MIA,45.5,Pts+Rebs+Asts,pra,Demon,42.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.900000000000002,57.800000000000004,19,20,27,28,21,22,15,15,7,8,18.827956989247312,20,Avg,5104157,34,47,29,36,52,53,38,38,57,22,39.6,40.6,40.6,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,29.6
1626181|1641705,10801291,10801291,309308,138259,2026-03-23T19:00:00.000-04:00,,,Norman Powell + Victor Wembanyama,G,MIA/SAS,,45.5,Points (Combo),points(combo),Standard,45.5,0,https://static.prizepicks.com/images/players/CMBO_group_o3kQB1ruM0P0slNYsOHdG1Hu.webp,Norman Powell,Victor Wembanyama,MIA,SAS,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ID,
1628389,10800253,10800253,188000,138259,2026-03-23T19:00:00.000-04:00,,,Bam Adebayo,C-F,MIA,SAS,44.5,Pts+Rebs,pr,Demon,31.5,3,https://static.prizepicks.com/images/players/NBA/Bam_Adebayo_NBA_player_k5AKrt98DD5x7VKXQ6GPiPz1.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7,12,13,25,8,25,11,11,2,24,9.903225806451612,9,Above Avg,4066261,53,38,27,29,92,33,36,28,32,35,47.8,40.3,40.3,2,3,0,0.4,0.4,0.6,0.2,0.8,OK,39.6
1641705,10800497,10800497,173819,138259,2026-03-23T19:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,MIA,44.5,Pts+Rebs,pr,Demon,39.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.900000000000002,57.800000000000004,19,20,27,28,21,22,15,15,7,8,18.827956989247312,20,Avg,5104157,28,46,26,34,44,50,37,37,54,18,35.6,37.4,37.4,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,29.6
