SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810597,2026-02-07,NY,3062679,Josh Hart,josh hart,25,5,6,2,0,0,1,2.0,7.0,1.0,2.0,0.0,0.0
2025-26,401810597,2026-02-07,NY,3147657,Mikal Bridges,mikal bridges,28,19,1,2,0,0,3,7.0,16.0,3.0,7.0,2.0,3.0
2025-26,401810597,2026-02-07,NY,3934672,Jalen Brunson,jalen brunson,31,12,4,4,2,0,0,4.0,20.0,0.0,8.0,4.0,6.0
2025-26,401810597,2026-02-07,NY,4395623,Trey Jemison III,trey jemison,6,2,0,0,1,0,1,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810597,2026-02-07,NY,5211983,Pacome Dadiet,pacome dadiet,7,5,1,0,1,0,0,1.0,4.0,1.0,3.0,2.0,2.0
2025-26,401810597,2026-02-07,NY,4871141,Ariel Hukporti,ariel hukporti,22,6,7,1,0,0,0,2.0,4.0,0.0,0.0,2.0,2.0
2025-26,401810597,2026-02-07,NY,2528426,Jordan Clarkson,jordan clarkson,19,11,4,5,0,0,2,3.0,6.0,1.0,1.0,4.0,4.0
2025-26,401810597,2026-02-07,NY,3914044,Landry Shamet,landry shamet,21,5,2,3,0,0,0,2.0,7.0,1.0,5.0,0.0,0.0
2025-26,401810597,2026-02-07,NY,4411057,Kevin McCullar Jr.,kevin mccullar,20,2,2,2,1,0,3,1.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810597,2026-02-07,NY,4433225,Tyler Kolek,tyler kolek,20,5,3,3,1,0,2,2.0,6.0,1.0,3.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,6440,Tobias Harris,tobias harris,26,15,6,1,0,0,1,5.0,11.0,3.0,6.0,2.0,2.0
2025-26,401810597,2026-02-07,DET,3157465,Duncan Robinson,duncan robinson,20,9,4,2,1,0,1,3.0,8.0,3.0,7.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,4432810,Isaiah Stewart,isaiah stewart,21,15,3,0,1,0,2,6.0,7.0,1.0,2.0,2.0,2.0
2025-26,401810597,2026-02-07,DET,4432166,Cade Cunningham,cade cunningham,22,11,5,7,0,0,2,4.0,11.0,1.0,3.0,2.0,3.0
2025-26,401810597,2026-02-07,DET,4684742,Ausar Thompson,ausar thompson,24,2,3,1,2,3,1,1.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,4278562,Paul Reed,paul reed,27,12,6,4,1,1,0,4.0,8.0,1.0,3.0,3.0,3.0
2025-26,401810597,2026-02-07,DET,4592187,Wendell Moore Jr.,wendell moore,6,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,4683771,Ronald Holland II,ronald holland,21,5,6,3,2,0,1,1.0,4.0,0.0,3.0,3.0,4.0
2025-26,401810597,2026-02-07,DET,2596112,Javonte Green,javonte green,14,8,3,0,2,0,0,3.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,2991043,Caris LeVert,caris levert,18,8,1,6,0,0,0,3.0,5.0,2.0,3.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,4066372,Kevin Huerter,kevin huerter,8,8,0,1,1,1,1,4.0,6.0,0.0,2.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,4432107,Marcus Sasser,marcus sasser,10,0,0,2,0,0,2,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,4700852,Chaz Lanier,chaz lanier,6,7,2,1,0,0,0,3.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810597,2026-02-07,DET,5107199,Daniss Jenkins,daniss jenkins,18,18,4,3,0,0,1,7.0,11.0,3.0,6.0,1.0,1.0
2025-26,401810598,2026-02-07,IND,3149673,Pascal Siakam,pascal siakam,33,19,6,4,1,1,2,7.0,19.0,1.0,8.0,4.0,8.0
2025-26,401810598,2026-02-07,IND,4065731,Jay Huff,jay huff,23,5,3,1,1,2,0,1.0,4.0,1.0,4.0,2.0,2.0
2025-26,401810598,2026-02-07,IND,4395712,Andrew Nembhard,andrew nembhard,37,22,2,8,1,0,2,6.0,17.0,3.0,10.0,7.0,7.0
2025-26,401810598,2026-02-07,IND,4396909,Aaron Nesmith,aaron nesmith,27,12,1,1,2,0,2,4.0,9.0,2.0,6.0,2.0,2.0
2025-26,401810598,2026-02-07,IND,5157066,Johnny Furphy,johnny furphy,31,2,8,3,1,0,0,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810598,2026-02-07,IND,5106060,Jarace Walker,jarace walker,30,15,9,1,1,1,2,6.0,9.0,1.0,3.0,2.0,2.0
2025-26,401810598,2026-02-07,IND,4066399,Micah Potter,micah potter,16,8,5,1,0,0,0,3.0,5.0,2.0,4.0,0.0,0.0
2025-26,401810598,2026-02-07,IND,2530530,T.J. McConnell,t j mcconnell,14,8,2,6,1,0,0,4.0,6.0,0.0,1.0,0.0,0.0
2025-26,401810598,2026-02-07,IND,4433076,Ben Sheppard,ben sheppard,16,6,1,1,0,0,1,2.0,4.0,2.0,4.0,0.0,0.0
2025-26,401810598,2026-02-07,IND,4697268,Kam Jones,kam jones,13,2,0,0,1,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,3133628,Myles Turner,myles turner,27,9,10,2,0,0,2,4.0,10.0,1.0,5.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,4277922,Jericho Sims,jericho sims,31,4,15,4,0,2,0,2.0,3.0,0.0,0.0,0.0,1.0
2025-26,401810598,2026-02-07,MIL,4397140,Kevin Porter Jr.,kevin porter,34,23,7,8,3,0,2,10.0,20.0,0.0,6.0,3.0,3.0
2025-26,401810598,2026-02-07,MIL,4397475,AJ Green,aj green,37,14,3,2,0,0,2,5.0,14.0,4.0,12.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,4591725,Ryan Rollins,ryan rollins,34,22,4,4,0,0,4,9.0,19.0,4.0,8.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,3064482,Bobby Portis,bobby portis,26,21,6,1,0,0,1,9.0,18.0,3.0,7.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,4397233,Pete Nance,pete nance,18,5,1,1,1,0,0,2.0,3.0,1.0,1.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,2999547,Gary Harris,gary harris,14,0,1,2,0,0,0,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810598,2026-02-07,MIL,4277843,Gary Trent Jr.,gary trent,19,7,1,2,0,0,0,3.0,5.0,0.0,2.0,1.0,2.0
2025-26,401810599,2026-02-07,NO,4277813,Herbert Jones,herbert jones,23,2,4,5,3,0,4,1.0,4.0,0.0,3.0,0.0,0.0
2025-26,401810599,2026-02-07,NO,4395628,Zion Williamson,zion williamson,32,29,4,1,0,0,3,11.0,13.0,0.0,0.0,7.0,9.0
2025-26,401810599,2026-02-07,NO,4397688,Trey Murphy III,trey murphy,37,26,6,5,0,1,3,9.0,15.0,6.0,10.0,2.0,2.0
2025-26,401810599,2026-02-07,NO,4869780,Derik Queen,derik queen,33,17,8,3,0,1,0,6.0,11.0,4.0,4.0,1.0,2.0
2025-26,401810599,2026-02-07,NO,4397136,Saddiq Bey,saddiq bey,34,30,9,5,1,0,1,10.0,21.0,3.0,10.0,7.0,7.0
2025-26,401810599,2026-02-07,NO,4997538,Karlo Matkovic,karlo matkovic,7,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810599,2026-02-07,NO,5061589,Yves Missi,yves missi,15,2,4,1,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810599,2026-02-07,NO,4432185,Micah Peavy,micah peavy,3,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810599,2026-02-07,NO,4576086,Bryce McGowens,bryce mcgowens,28,11,1,4,0,1,0,4.0,6.0,2.0,3.0,1.0,2.0
2025-26,401810599,2026-02-07,NO,5144091,Jeremiah Fears,jeremiah fears,28,2,1,4,0,1,4,1.0,7.0,0.0,3.0,0.0,0.0
2025-26,401810599,2026-02-07,MIN,3064514,Julius Randle,julius randle,37,24,8,7,0,1,0,9.0,18.0,0.0,5.0,6.0,6.0
2025-26,401810599,2026-02-07,MIN,4431671,Jaden McDaniels,jaden mcdaniels,22,6,1,2,0,0,2,2.0,8.0,0.0,3.0,2.0,2.0
2025-26,401810599,2026-02-07,MIN,3032976,Rudy Gobert,rudy gobert,33,12,16,2,3,2,0,5.0,12.0,0.0,0.0,2.0,4.0
2025-26,401810599,2026-02-07,MIN,3934673,Donte DiVincenzo,donte divincenzo,26,6,3,2,1,0,2,2.0,10.0,2.0,7.0,0.0,0.0
2025-26,401810599,2026-02-07,MIN,4594268,Anthony Edwards,anthony edwards,37,35,5,4,0,2,1,11.0,22.0,5.0,9.0,8.0,9.0
2025-26,401810599,2026-02-07,MIN,5279133,Joan Beringer,joan beringer,5,2,2,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0
2025-26,401810599,2026-02-07,MIN,4396971,Naz Reid,naz reid,25,7,3,3,2,1,2,3.0,9.0,1.0,5.0,0.0,0.0
2025-26,401810599,2026-02-07,MIN,4432247,Jaylen Clark,jaylen clark,14,0,5,0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810599,2026-02-07,MIN,4432817,Johnny Juzang,johnny juzang,10,3,1,0,0,1,0,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810599,2026-02-07,MIN,4592492,Bones Hyland,bones hyland,30,20,3,2,1,0,1,6.0,11.0,4.0,8.0,4.0,4.0
2025-26,401810600,2026-02-07,MEM,4595400,Olivier-Maxence Prosper,olivier maxence prosper,28,13,6,2,0,0,1,3.0,13.0,2.0,9.0,5.0,6.0
2025-26,401810600,2026-02-07,MEM,4903027,Cedric Coward,cedric coward,25,11,8,1,3,0,4,5.0,8.0,1.0,3.0,0.0,0.0
2025-26,401810600,2026-02-07,MEM,5105550,GG Jackson,gg jackson,27,15,3,2,1,1,1,4.0,8.0,3.0,5.0,4.0,4.0
2025-26,401810600,2026-02-07,MEM,5112087,Jaylen Wells,jaylen wells,27,13,3,4,0,1,1,5.0,11.0,2.0,8.0,1.0,5.0
2025-26,401810600,2026-02-07,MEM,4431785,Scotty Pippen Jr.,scotty pippen,22,13,3,6,1,0,2,4.0,8.0,1.0,2.0,4.0,4.0
2025-26,401810600,2026-02-07,MEM,4684806,Taylor Hendricks,taylor hendricks,21,5,5,0,1,0,1,2.0,7.0,1.0,3.0,0.0,0.0
2025-26,401810600,2026-02-07,MEM,4433083,Cam Spencer,cam spencer,26,18,0,5,2,1,1,7.0,8.0,2.0,3.0,2.0,2.0
2025-26,401810600,2026-02-07,MEM,4683934,Jahmai Mashack,jahmai mashack,20,5,1,1,3,0,1,2.0,6.0,1.0,3.0,0.0,0.0
2025-26,401810600,2026-02-07,MEM,4781746,Javon Small,javon small,22,11,5,3,0,0,1,5.0,8.0,1.0,2.0,0.0,0.0
2025-26,401810600,2026-02-07,MEM,4896372,Walter Clayton Jr.,walter clayton,22,11,3,4,1,0,3,5.0,11.0,1.0,3.0,0.0,0.0
2025-26,401810600,2026-02-07,POR,2991070,Jerami Grant,jerami grant,28,23,2,2,1,1,1,8.0,15.0,3.0,6.0,4.0,4.0
2025-26,401810600,2026-02-07,POR,4431736,Toumani Camara,toumani camara,30,15,4,3,1,0,1,6.0,11.0,3.0,7.0,0.0,0.0
2025-26,401810600,2026-02-07,POR,5105565,Donovan Clingan,donovan clingan,25,13,17,0,0,0,2,6.0,10.0,0.0,3.0,1.0,1.0
2025-26,401810600,2026-02-07,POR,3995,Jrue Holiday,jrue holiday,25,20,5,7,2,0,1,6.0,12.0,1.0,4.0,7.0,7.0
2025-26,401810600,2026-02-07,POR,4914336,Shaedon Sharpe,shaedon sharpe,14,2,2,2,0,0,1,0.0,2.0,0.0,1.0,2.0,2.0
2025-26,401810600,2026-02-07,POR,4066211,Robert Williams III,robert williams,19,13,7,2,0,3,2,6.0,6.0,1.0,1.0,0.0,0.0
2025-26,401810600,2026-02-07,POR,5217746,Yang Hansen,yang hansen,4,2,1,0,0,0,2,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810600,2026-02-07,POR,4578893,Vit Krejci,vit krejci,23,11,0,1,0,2,0,3.0,6.0,2.0,4.0,3.0,3.0
2025-26,401810600,2026-02-07,POR,4683678,Scoot Henderson,scoot henderson,21,11,5,9,1,0,5,4.0,10.0,2.0,7.0,1.0,2.0
2025-26,401810600,2026-02-07,POR,4683935,Blake Wesley,blake wesley,15,4,1,3,1,0,1,2.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810600,2026-02-07,POR,5081727,Sidy Cissoko,sidy cissoko,25,9,1,2,2,1,0,3.0,6.0,1.0,2.0,2.0,2.0
2025-26,401810600,2026-02-07,POR,5099752,Rayan Rupert,rayan rupert,12,12,1,0,1,0,2,4.0,6.0,4.0,5.0,0.0,0.0
2025-26,401810601,2026-02-07,LAC,6450,Kawhi Leonard,kawhi leonard,36,31,9,7,2,0,2,9.0,19.0,1.0,5.0,12.0,12.0
2025-26,401810601,2026-02-07,LAC,3908845,John Collins,john collins,34,22,7,1,0,2,1,8.0,12.0,1.0,1.0,5.0,5.0
2025-26,401810601,2026-02-07,LAC,3936099,Derrick Jones Jr.,derrick jones,27,13,3,0,2,0,1,5.0,7.0,1.0,2.0,2.0,3.0
2025-26,401810601,2026-02-07,LAC,3448,Brook Lopez,brook lopez,36,15,9,2,1,3,1,5.0,12.0,2.0,3.0,3.0,4.0
2025-26,401810601,2026-02-07,LAC,2991139,Kris Dunn,kris dunn,33,15,1,5,0,0,2,4.0,7.0,2.0,4.0,5.0,7.0
2025-26,401810601,2026-02-07,LAC,3416,Nicolas Batum,nicolas batum,16,3,3,2,0,0,2,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810601,2026-02-07,LAC,5108024,Yanic Konan Niederhauser,yanic konan niederhauser,6,2,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810601,2026-02-07,LAC,4396818,Jordan Miller,jordan miller,24,7,3,2,1,0,2,3.0,4.0,0.0,1.0,1.0,1.0
2025-26,401810601,2026-02-07,LAC,4702352,Kobe Sanders,kobe sanders,18,1,5,3,0,2,3,0.0,5.0,0.0,2.0,1.0,2.0
2025-26,401810601,2026-02-07,LAC,4845363,Cam Christie,cam christie,9,5,0,0,0,0,0,1.0,2.0,1.0,1.0,2.0,2.0
2025-26,401810601,2026-02-07,SAC,4065732,De'Andre Hunter,de andre hunter,25,6,1,0,0,0,3,1.0,8.0,0.0,5.0,4.0,4.0
2025-26,401810601,2026-02-07,SAC,4898371,Maxime Raynaud,maxime raynaud,26,12,5,2,2,0,0,6.0,8.0,0.0,1.0,0.0,0.0
2025-26,401810601,2026-02-07,SAC,3468,Russell Westbrook,russell westbrook,20,6,3,5,0,0,2,2.0,8.0,0.0,4.0,2.0,3.0
2025-26,401810601,2026-02-07,SAC,3978,DeMar DeRozan,demar derozan,20,5,5,1,2,1,1,1.0,3.0,0.0,0.0,3.0,4.0
2025-26,401810601,2026-02-07,SAC,3064440,Zach LaVine,zach lavine,18,6,2,4,1,1,0,2.0,6.0,0.0,3.0,2.0,2.0
2025-26,401810601,2026-02-07,SAC,4431679,Precious Achiuwa,precious achiuwa,8,6,4,1,0,1,0,2.0,4.0,0.0,2.0,2.0,2.0
2025-26,401810601,2026-02-07,SAC,4433174,Dylan Cardwell,dylan cardwell,31,14,14,1,1,2,2,7.0,11.0,0.0,0.0,0.0,0.0
2025-26,401810601,2026-02-07,SAC,4066262,Malik Monk,malik monk,22,18,2,2,1,0,1,6.0,13.0,6.0,9.0,0.0,0.0
2025-26,401810601,2026-02-07,SAC,4279318,Daeqwon Plowden,daeqwon plowden,14,8,0,0,0,0,0,3.0,5.0,2.0,3.0,0.0,0.0
2025-26,401810601,2026-02-07,SAC,4433188,Devin Carter,devin carter,22,14,4,4,1,0,1,6.0,14.0,0.0,5.0,2.0,3.0
2025-26,401810601,2026-02-07,SAC,4702384,Nique Clifford,nique clifford,33,16,2,2,2,1,1,5.0,12.0,2.0,5.0,4.0,4.0
2025-26,401810602,2026-02-07,WSH,4432907,Justin Champagnie,justin champagnie,22,21,9,2,0,2,3,5.0,8.0,1.0,2.0,10.0,10.0
2025-26,401810602,2026-02-07,WSH,4997537,Tristan Vukcevic,tristan vukcevic,20,14,2,2,1,1,1,6.0,12.0,1.0,4.0,1.0,1.0
2025-26,401810602,2026-02-07,WSH,4606840,Jamir Watkins,jamir watkins,45,13,1,1,1,2,1,4.0,12.0,1.0,6.0,4.0,4.0
2025-26,401810602,2026-02-07,WSH,4845374,Bub Carrington,bub carrington,22,11,2,4,0,0,3,4.0,10.0,2.0,5.0,1.0,1.0
2025-26,401810602,2026-02-07,WSH,5144126,Will Riley,will riley,45,27,3,2,3,0,1,10.0,19.0,4.0,6.0,3.0,4.0
2025-26,401810602,2026-02-07,WSH,2581184,Anthony Gill,anthony gill,28,9,5,2,1,0,0,3.0,8.0,0.0,3.0,3.0,4.0
2025-26,401810602,2026-02-07,WSH,4432173,Sharife Cooper,sharife cooper,29,14,5,3,0,0,2,5.0,8.0,2.0,3.0,2.0,2.0
2025-26,401810602,2026-02-07,WSH,4585618,Keshon Gilbert,keshon gilbert,29,4,3,2,0,3,4,0.0,2.0,0.0,1.0,4.0,4.0
2025-26,401810602,2026-02-07,BKN,4278104,Michael Porter Jr.,michael porter,31,23,6,3,1,0,3,8.0,16.0,3.0,10.0,4.0,4.0
2025-26,401810602,2026-02-07,BKN,4712896,Noah Clowney,noah clowney,27,18,3,2,1,1,1,5.0,10.0,4.0,8.0,4.0,6.0
2025-26,401810602,2026-02-07,BKN,4278067,Nic Claxton,nic claxton,28,11,5,4,0,0,1,4.0,6.0,0.0,0.0,3.0,6.0
2025-26,401810602,2026-02-07,BKN,5175643,Egor Demin,egor demin,26,4,2,2,1,1,1,2.0,8.0,0.0,5.0,0.0,0.0
2025-26,401810602,2026-02-07,BKN,5279130,Nolan Traore,nolan traore,24,15,3,4,0,0,1,6.0,7.0,2.0,3.0,1.0,1.0
2025-26,401810602,2026-02-07,BKN,5107173,Danny Wolf,danny wolf,20,16,7,6,0,0,0,7.0,11.0,2.0,4.0,0.0,0.0
2025-26,401810602,2026-02-07,BKN,4432194,Day'Ron Sharpe,day ron sharpe,20,19,9,4,2,0,3,9.0,11.0,0.0,0.0,1.0,1.0
2025-26,401810602,2026-02-07,BKN,3907823,Terance Mann,terance mann,19,6,4,5,1,0,2,3.0,5.0,0.0,1.0,0.0,0.0
2025-26,401810602,2026-02-07,BKN,5037873,Drake Powell,drake powell,22,5,2,2,0,1,0,2.0,7.0,1.0,4.0,0.0,0.0
2025-26,401810602,2026-02-07,BKN,5242502,Ben Saraf,ben saraf,24,10,4,4,2,0,1,4.0,10.0,1.0,3.0,1.0,1.0
2025-26,401810603,2026-02-07,HOU,3202,Kevin Durant,kevin durant,40,20,1,4,1,1,4,6.0,10.0,2.0,5.0,6.0,9.0
2025-26,401810603,2026-02-07,HOU,4432639,Jabari Smith Jr.,jabari smith,43,22,10,0,1,1,0,5.0,12.0,3.0,7.0,9.0,11.0
2025-26,401810603,2026-02-07,HOU,4433192,Tari Eason,tari eason,34,26,8,1,3,0,3,10.0,22.0,5.0,13.0,1.0,2.0
2025-26,401810603,2026-02-07,HOU,4871144,Alperen Sengun,alperen sengun,37,17,12,11,3,3,1,6.0,12.0,1.0,1.0,4.0,4.0
2025-26,401810603,2026-02-07,HOU,4711272,Reed Sheppard,reed sheppard,32,16,3,6,3,0,4,7.0,12.0,1.0,4.0,1.0,2.0
2025-26,401810603,2026-02-07,HOU,2578185,Dorian Finney-Smith,dorian finney smith,16,3,0,1,0,0,0,1.0,6.0,1.0,6.0,0.0,0.0
2025-26,401810603,2026-02-07,HOU,3102529,Clint Capela,clint capela,8,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810603,2026-02-07,HOU,4065663,Josh Okogie,josh okogie,12,0,2,0,1,0,0,0.0,3.0,0.0,3.0,0.0,0.0
2025-26,401810603,2026-02-07,HOU,4576085,JD Davison,jd davison,18,8,4,1,0,0,1,3.0,5.0,2.0,4.0,0.0,0.0
2025-26,401810603,2026-02-07,OKC,4222252,Isaiah Hartenstein,isaiah hartenstein,25,4,8,11,0,1,3,2.0,4.0,0.0,0.0,0.0,3.0
2025-26,401810603,2026-02-07,OKC,4433255,Chet Holmgren,chet holmgren,35,17,14,0,0,0,1,5.0,10.0,1.0,3.0,6.0,8.0
2025-26,401810603,2026-02-07,OKC,4397020,Luguentz Dort,luguentz dort,27,2,2,3,0,0,1,1.0,6.0,0.0,4.0,0.0,2.0
2025-26,401810603,2026-02-07,OKC,4397183,Aaron Wiggins,aaron wiggins,26,17,2,1,0,0,0,6.0,15.0,3.0,7.0,2.0,4.0
2025-26,401810603,2026-02-07,OKC,4683692,Cason Wallace,cason wallace,34,23,4,4,4,0,3,10.0,16.0,1.0,3.0,2.0,2.0
2025-26,401810603,2026-02-07,OKC,4432823,Jaylin Williams,jaylin williams,15,6,3,1,1,0,0,2.0,4.0,2.0,3.0,0.0,0.0
2025-26,401810603,2026-02-07,OKC,2991350,Alex Caruso,alex caruso,26,8,2,1,2,1,1,3.0,9.0,2.0,6.0,0.0,1.0
2025-26,401810603,2026-02-07,OKC,3133626,Kenrich Williams,kenrich williams,8,3,2,1,0,0,4,1.0,1.0,1.0,1.0,0.0,0.0
2025-26,401810603,2026-02-07,OKC,4395702,Isaiah Joe,isaiah joe,29,21,3,2,3,0,1,5.0,11.0,3.0,6.0,8.0,8.0
2025-26,401810603,2026-02-07,OKC,4683778,Jared McCain,jared mccain,14,5,2,1,0,0,2,2.0,6.0,1.0,3.0,0.0,0.0
2025-26,401810604,2026-02-07,DAL,3138160,Caleb Martin,caleb martin,24,11,5,2,0,0,1,5.0,10.0,1.0,2.0,0.0,0.0
2025-26,401810604,2026-02-07,DAL,4278049,Daniel Gafford,daniel gafford,18,9,4,2,0,0,0,3.0,5.0,0.0,0.0,3.0,4.0
2025-26,401810604,2026-02-07,DAL,4278594,Naji Marshall,naji marshall,25,6,3,5,3,0,1,1.0,8.0,0.0,2.0,4.0,4.0
2025-26,401810604,2026-02-07,DAL,5041939,Cooper Flagg,cooper flagg,26,14,4,4,0,0,2,5.0,12.0,2.0,3.0,2.0,2.0
2025-26,401810604,2026-02-07,DAL,4432582,Max Christie,max christie,27,17,3,3,1,0,0,6.0,11.0,3.0,7.0,2.0,2.0
2025-26,401810604,2026-02-07,DAL,2531367,Dwight Powell,dwight powell,5,1,1,0,1,0,0,0.0,1.0,0.0,1.0,1.0,2.0
2025-26,401810604,2026-02-07,DAL,4277848,Marvin Bagley III,marvin bagley,24,16,12,2,1,4,0,6.0,14.0,1.0,1.0,3.0,7.0
2025-26,401810604,2026-02-07,DAL,4278078,P.J. Washington,p j washington,23,10,5,3,1,0,0,4.0,10.0,2.0,5.0,0.0,0.0
2025-26,401810604,2026-02-07,DAL,6475,Klay Thompson,klay thompson,19,19,1,2,2,0,2,6.0,14.0,4.0,10.0,3.0,3.0
2025-26,401810604,2026-02-07,DAL,3135046,Tyus Jones,tyus jones,17,4,0,7,0,0,0,2.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810604,2026-02-07,DAL,4397040,Brandon Williams,brandon williams,24,18,3,4,1,0,1,8.0,12.0,2.0,2.0,0.0,0.0
2025-26,401810604,2026-02-07,DAL,5170947,AJ Johnson,aj johnson,7,0,0,1,0,0,0,0.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,4592479,Julian Champagnie,julian champagnie,15,5,2,0,1,1,0,2.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,5104157,Victor Wembanyama,victor wembanyama,27,16,11,1,0,3,0,6.0,14.0,1.0,6.0,3.0,4.0
2025-26,401810604,2026-02-07,SA,4066259,De'Aaron Fox,de aaron fox,26,15,2,5,0,0,3,7.0,13.0,1.0,4.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,4395630,Devin Vassell,devin vassell,30,17,4,6,0,1,1,7.0,15.0,1.0,4.0,2.0,2.0
2025-26,401810604,2026-02-07,SA,4845367,Stephon Castle,stephon castle,32,40,12,12,3,1,6,15.0,19.0,3.0,5.0,7.0,10.0
2025-26,401810604,2026-02-07,SA,6578,Harrison Barnes,harrison barnes,22,9,1,1,0,0,0,3.0,6.0,3.0,5.0,0.0,2.0
2025-26,401810604,2026-02-07,SA,2489663,Kelly Olynyk,kelly olynyk,5,0,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,4395723,Keldon Johnson,keldon johnson,16,8,4,0,0,0,4,3.0,5.0,0.0,2.0,2.0,2.0
2025-26,401810604,2026-02-07,SA,4610139,Jeremy Sochan,jeremy sochan,4,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,5061568,Carter Bryant,carter bryant,17,11,5,0,0,3,0,4.0,11.0,3.0,7.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,6427,Bismack Biyombo,bismack biyombo,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,3064560,Luke Kornet,luke kornet,16,6,4,3,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,3134916,Jordan McLaughlin,jordan mclaughlin,4,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810604,2026-02-07,SA,5037871,Dylan Harper,dylan harper,23,11,4,5,1,1,1,5.0,8.0,1.0,1.0,0.0,0.0
2025-26,401810605,2026-02-08,UTAH,4066336,Lauri Markkanen,lauri markkanen,27,27,7,1,0,1,3,12.0,21.0,3.0,6.0,0.0,0.0
2025-26,401810605,2026-02-08,UTAH,4277961,Jaren Jackson Jr.,jaren jackson,25,22,4,3,3,0,3,9.0,17.0,2.0,5.0,2.0,2.0
2025-26,401810605,2026-02-08,UTAH,3102530,Jusuf Nurkic,jusuf nurkic,24,3,14,6,1,1,4,1.0,2.0,0.0,1.0,1.0,2.0
2025-26,401810605,2026-02-08,UTAH,4433627,Keyonte George,keyonte george,13,5,1,1,1,0,1,1.0,5.0,0.0,2.0,3.0,3.0
2025-26,401810605,2026-02-08,UTAH,4873138,Ace Bailey,ace bailey,31,10,3,3,1,0,5,4.0,11.0,1.0,4.0,1.0,2.0
2025-26,401810605,2026-02-08,UTAH,3449,Kevin Love,kevin love,12,13,6,0,0,0,0,3.0,3.0,3.0,3.0,4.0,4.0
2025-26,401810605,2026-02-08,UTAH,4684793,Kyle Filipowski,kyle filipowski,12,9,5,0,0,0,1,2.0,4.0,1.0,2.0,4.0,5.0
2025-26,401810605,2026-02-08,UTAH,4895758,Cody Williams,cody williams,14,0,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810605,2026-02-08,UTAH,5105839,Brice Sensabaugh,brice sensabaugh,23,4,3,2,1,0,0,1.0,9.0,0.0,3.0,2.0,2.0
2025-26,401810605,2026-02-08,UTAH,3134932,John Konchar,john konchar,18,4,7,3,1,1,1,2.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810605,2026-02-08,UTAH,4397227,Vince Williams Jr.,vince williams,9,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0
